Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
80.01	3.000	130.00	14.79	5.91	5.80	0.07266	-0.01308	2.978	129.32	80.00	3.000	130.00	
80.00	3.000	135.00	14.04	5.62	5.65	0.03726	-0.01658	2.969	134.28	80.00	3.000	135.00	
80.00	3.000	140.00	13.30	5.32	5.42	0.04524	-0.02924	2.960	139.26	80.00	3.000	140.00	
80.00	3.000	145.00	12.88	5.15	5.39	0.10196	-0.02966	2.952	144.27	80.00	3.000	145.00	
80.00	3.000	150.00	12.79	5.11	5.57	-0.03455	0.01322	2.945	149.26	80.00	3.000	150.00	
79.99	3.000	155.00	12.47	4.99	5.47	-0.01845	0.00793	2.938	154.20	80.00	3.000	155.00	
80.00	3.000	160.00	12.03	4.81	5.17	0.10969	-0.03113	2.933	159.14	80.00	3.000	160.00	
80.00	3.000	165.00	11.82	4.73	5.07	0.13266	-0.04661	2.928	164.11	80.00	3.000	165.00	
80.00	3.000	170.00	11.94	4.78	5.22	0.08894	-0.02173	2.923	169.12	80.00	3.000	170.00	
80.00	3.000	175.00	11.83	4.73	5.17	0.04209	-0.01817	2.920	174.27	80.00	3.000	175.00	
80.00	3.000	180.00	11.62	4.65	5.04	0.14064	-0.04567	2.918	179.48	80.00	3.000	180.00	
80.01	3.000	185.00	11.82	4.73	5.21	0.02496	-0.02420	2.917	184.66	80.00	3.000	185.00	
80.00	3.000	190.00	11.93	4.77	5.29	0.02616	0.00191	2.919	189.83	80.00	3.000	190.00	
80.00	3.000	195.00	11.87	4.75	5.26	0.09036	-0.01439	2.922	195.02	80.00	3.000	195.00	
80.00	3.000	200.00	11.84	4.74	5.21	0.10299	-0.03045	2.926	200.17	80.00	3.000	200.00	
80.00	3.000	205.00	11.90	4.76	5.21	0.11265	-0.02879	2.932	205.29	80.00	3.000	205.00	
80.00	3.000	210.00	12.28	4.91	5.38	0.08551	-0.01261	2.939	210.38	80.00	3.000	210.00	
80.00	3.000	215.00	12.78	5.11	5.62	0.05867	0.00193	2.947	215.43	80.00	3.000	215.00	
80.00	3.000	220.00	13.01	5.20	5.58	0.07613	-0.00973	2.956	220.42	80.00	3.000	220.00	
80.01	3.000	225.00	13.49	5.39	5.56	0.11760	-0.03094	2.965	225.34	80.00	3.000	225.00	
80.00	3.000	230.00	14.14	5.66	5.63	0.12833	-0.03772	2.974	230.27	80.00	3.000	230.00	
80.00	3.000	235.00	15.00	6.00	5.83	0.12317	-0.03165	2.982	235.18	80.00	3.000	235.00	
80.00	3.000	240.00	16.27	6.51	6.20	-0.00551	-0.00567	2.990	240.07	80.00	3.000	240.00	
