Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
80.01	1.500	0.00	33.39	13.36	7.96	0.00467	0.00040	1.572	-0.07	80.00	1.500	0.00	
80.00	1.499	5.00	33.19	13.27	7.88	0.05529	-0.00364	1.572	4.95	80.00	1.500	5.00	
80.00	1.500	10.00	33.06	13.22	7.89	0.03313	-0.00266	1.571	9.93	80.00	1.500	10.00	
80.00	1.500	15.00	32.86	13.14	7.88	0.04311	-0.00146	1.569	14.89	80.00	1.500	15.00	
80.00	1.499	20.00	32.54	13.02	7.85	0.03975	-0.00377	1.567	19.83	80.00	1.500	20.00	
80.01	1.500	25.00	32.52	13.01	7.99	0.01676	-0.00238	1.563	24.72	80.00	1.500	25.00	
80.00	1.500	30.00	32.53	13.01	8.02	0.00905	0.00043	1.559	29.58	80.00	1.500	30.00	
79.99	1.500	35.00	32.44	12.98	8.00	0.05847	-0.00422	1.555	34.42	80.00	1.500	35.00	
80.00	1.499	40.00	32.78	13.11	8.16	0.02908	-0.00344	1.549	39.25	80.00	1.500	40.00	
80.00	1.500	45.00	33.40	13.36	8.26	0.03090	-0.00419	1.542	44.11	80.00	1.500	45.00	
79.99	1.500	50.00	34.10	13.64	8.48	0.03125	-0.00286	1.534	48.97	80.00	1.500	50.00	
80.00	1.500	55.00	35.00	14.00	8.61	0.05556	-0.00411	1.525	53.88	80.00	1.500	55.00	
80.00	1.500	60.00	36.13	14.45	8.86	0.04625	-0.00425	1.517	58.86	80.00	1.500	60.00	
80.00	1.500	65.00	37.39	14.96	9.14	0.05307	-0.00403	1.509	63.88	80.00	1.500	65.00	
80.00	1.500	70.00	38.74	15.50	9.59	0.03795	-0.00355	1.504	68.99	80.00	1.500	70.00	
80.01	1.500	75.00	40.06	16.03	10.06	0.07601	-0.00246	1.500	74.15	80.00	1.500	75.00	
80.00	1.500	78.00	40.51	16.20	10.00	0.03409	-0.00715	1.500	77.25	80.00	1.500	78.00	
80.00	1.500	81.00	41.20	16.48	10.33	0.07913	-0.00623	1.500	80.37	80.00	1.500	81.00	
80.00	1.500	84.00	42.00	16.80	10.77	0.01023	-0.00333	1.501	83.49	80.00	1.500	84.00	
80.00	1.500	86.00	42.79	17.12	10.93	0.07800	-0.00619	1.502	85.56	80.00	1.500	86.00	
80.00	1.500	88.00	45.15	18.06	11.49	0.06398	-0.00378	1.503	87.62	80.00	1.500	88.00	
80.00	1.500	90.00	49.11	19.65	12.46	0.05645	-0.00216	1.505	89.68	80.00	1.500	90.00	
80.00	1.500	92.00	46.64	18.66	11.86	0.00786	-0.00403	1.507	91.73	80.00	1.500	92.00	
80.00	1.500	94.00	43.64	17.46	11.15	0.01960	-0.00423	1.509	93.77	80.00	1.500	94.00	
79.99	1.500	96.00	42.38	16.95	10.81	0.09811	-0.00543	1.510	95.83	80.00	1.500	96.00	
80.00	1.500	99.00	41.65	16.66	10.47	0.07829	-0.00472	1.512	98.83	80.00	1.500	99.00	
80.01	1.500	102.00	41.02	16.41	10.10	0.08096	-0.00603	1.515	101.82	80.00	1.500	102.00	
80.00	1.500	105.00	40.43	16.17	9.85	0.05797	-0.00441	1.519	104.80	80.00	1.500	105.00	
80.00	1.500	110.00	39.44	15.78	9.74	0.05562	-0.00416	1.521	109.70	80.00	1.500	110.00	
80.00	1.500	115.00	38.15	15.26	9.27	0.07148	-0.00564	1.522	114.57	80.00	1.500	115.00	
80.00	1.500	120.00	36.85	14.74	8.88	0.05386	-0.00635	1.522	119.43	80.00	1.500	120.00	
80.00	1.500	125.00	35.77	14.31	8.69	0.05847	-0.00549	1.520	124.29	80.00	1.500	125.00	
80.00	1.500	130.00	34.97	13.99	8.54	0.07225	-0.00461	1.517	129.17	80.00	1.500	130.00	
79.99	1.500	135.00	34.15	13.66	8.26	0.07918	-0.00501	1.512	134.10	80.00	1.500	135.00	
80.00	1.500	140.00	33.74	13.49	8.25	0.06916	-0.00343	1.506	139.08	80.00	1.500	140.00	
80.00	1.499	145.00	33.42	13.37	8.12	-0.00540	-0.00422	1.501	144.08	80.00	1.500	145.00	
