Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
55.01	0.100	0.00	1005.59	402.23	21.69	0.02277	0.00046	0.103	-0.22	55.00	0.100	0.00	
55.00	0.100	5.00	999.95	399.98	20.85	0.06840	0.00002	0.105	4.39	55.00	0.100	5.00	
55.00	0.100	10.00	1004.06	401.62	21.12	0.01591	0.00010	0.104	9.35	55.00	0.100	10.00	
55.00	0.100	15.00	1005.90	402.36	21.25	0.00883	0.00008	0.105	14.35	55.00	0.100	15.00	
55.00	0.100	20.00	1009.41	403.76	21.35	-0.02226	0.00011	0.105	19.32	55.00	0.100	20.00	
55.01	0.100	25.00	1009.98	403.99	20.76	0.02158	0.00005	0.104	24.20	55.00	0.100	25.00	
55.01	0.100	30.00	1014.32	405.73	20.92	-0.01113	0.00016	0.104	29.03	55.00	0.100	30.00	
55.01	0.100	35.00	1019.19	407.68	21.21	-0.00715	0.00018	0.103	33.81	55.00	0.100	35.00	
55.00	0.100	40.00	1023.36	409.34	21.31	0.01927	0.00015	0.103	38.62	55.00	0.100	40.00	
55.00	0.100	45.00	1028.32	411.33	21.39	-0.02394	0.00013	0.102	43.39	55.00	0.100	45.00	
55.00	0.100	50.00	1031.25	412.50	20.93	-0.00288	0.00009	0.101	48.24	55.00	0.100	50.00	
55.00	0.100	55.00	1034.61	413.84	20.83	-0.03569	0.00006	0.100	53.20	55.00	0.100	55.00	
55.00	0.100	60.00	1040.37	416.15	21.16	0.02660	0.00012	0.100	58.10	55.00	0.100	60.00	
55.01	0.100	65.00	1042.74	417.10	20.84	-0.01203	0.00009	0.099	63.18	55.00	0.100	65.00	
55.00	0.100	70.00	1044.95	417.98	20.77	0.00267	-0.00000	0.099	68.32	55.00	0.100	70.00	
55.00	0.100	75.00	1046.68	418.67	20.68	0.01950	0.00004	0.098	73.57	55.00	0.100	75.00	
55.01	0.100	78.00	1045.76	418.30	20.13	-0.00549	-0.00019	0.098	76.91	55.00	0.100	78.00	
55.00	0.100	81.00	1043.80	417.52	19.78	0.04129	-0.00023	0.098	80.01	55.00	0.100	81.00	
55.00	0.099	84.00	1045.15	418.06	19.75	0.07133	-0.00028	0.098	83.19	55.00	0.100	84.00	
55.00	0.100	86.00	1044.27	417.71	19.58	0.01976	-0.00028	0.098	85.44	55.00	0.100	86.00	
55.00	0.100	88.00	1045.32	418.13	19.82	-0.00953	-0.00031	0.098	87.52	55.00	0.100	88.00	
55.00	0.100	90.00	1045.57	418.23	19.74	0.04960	-0.00030	0.098	89.68	55.00	0.100	90.00	
55.00	0.100	92.00	1047.45	418.98	20.03	0.04664	-0.00031	0.099	91.71	55.00	0.100	92.00	
55.00	0.100	94.00	1046.31	418.53	19.82	0.02511	-0.00029	0.099	93.73	55.00	0.100	94.00	
55.00	0.100	96.00	1045.61	418.25	19.83	0.03330	-0.00024	0.099	95.79	55.00	0.100	96.00	
55.00	0.100	99.00	1045.88	418.35	20.04	-0.00466	-0.00025	0.099	98.99	55.00	0.100	99.00	
55.01	0.100	102.00	1043.60	417.44	19.91	-0.00326	-0.00032	0.100	101.83	55.00	0.100	102.00	
55.00	0.100	105.00	1046.44	418.58	20.75	-0.04897	-0.00014	0.100	104.91	55.00	0.100	105.00	
55.00	0.100	110.00	1042.65	417.06	20.42	0.04715	-0.00026	0.100	109.82	55.00	0.100	110.00	
55.01	0.100	115.00	1041.04	416.42	20.42	0.01516	-0.00021	0.100	114.80	55.00	0.100	115.00	
55.00	0.100	120.00	1040.51	416.21	20.96	-0.01099	-0.00019	0.101	119.71	55.00	0.100	120.00	
55.00	0.100	125.00	1036.13	414.45	20.36	0.06984	-0.00033	0.100	124.78	55.00	0.100	125.00	
55.00	0.100	130.00	1032.70	413.08	20.44	-0.01013	-0.00025	0.101	129.65	55.00	0.100	130.00	
54.99	0.100	135.00	1031.35	412.54	20.93	0.01229	-0.00004	0.101	134.79	55.00	0.100	135.00	
54.99	0.100	140.00	1027.23	410.89	20.89	0.03956	-0.00018	0.101	139.78	55.00	0.100	140.00	
54.99	0.100	145.00	1024.90	409.96	21.40	0.01050	0.00004	0.101	145.02	55.00	0.100	145.00	
55.00	0.100	150.00	1020.35	408.14	21.11	-0.02897	-0.00001	0.101	149.93	55.00	0.100	150.00	
55.00	0.100	155.00	1013.56	405.43	20.64	0.02274	-0.00023	0.101	155.14	55.00	0.100	155.00	
55.00	0.100	160.00	1011.12	404.45	20.67	0.02651	-0.00013	0.101	160.17	55.00	0.100	160.00	
55.00	0.100	165.00	1008.57	403.43	21.07	-0.03133	0.00004	0.101	165.18	55.00	0.100	165.00	
55.00	0.100	170.00	1005.47	402.19	21.06	0.02107	-0.00007	0.102	170.19	55.00	0.100	170.00	
55.00	0.100	175.00	1001.99	400.80	20.66	0.03862	-0.00011	0.102	175.18	55.00	0.100	175.00	
55.00	0.100	180.00	1000.75	400.30	20.66	0.03151	-0.00012	0.102	180.36	55.00	0.100	180.00	
55.00	0.100	185.00	1000.73	400.29	20.83	0.03396	0.00005	0.102	185.33	55.00	0.100	185.00	
55.00	0.100	190.00	998.17	399.27	20.36	-0.01318	0.00003	0.102	190.47	55.00	0.100	190.00	
55.01	0.100	195.00	996.00	398.40	20.11	0.00558	0.00004	0.102	195.38	55.00	0.100	195.00	
55.00	0.100	200.00	996.92	398.77	20.05	0.01412	-0.00005	0.103	200.43	55.00	0.100	200.00	
55.00	0.100	205.00	999.49	399.80	20.28	0.02762	0.00010	0.103	205.48	55.00	0.100	205.00	
55.01	0.100	210.00	1000.88	400.35	19.99	-0.00469	0.00007	0.103	210.47	55.00	0.100	210.00	
55.00	0.100	215.00	1003.13	401.25	19.62	0.04611	0.00006	0.104	215.41	55.00	0.100	215.00	
55.00	0.100	220.00	1007.14	402.86	19.59	-0.00434	0.00005	0.103	220.21	55.00	0.100	220.00	
55.00	0.100	225.00	1014.02	405.61	19.89	-0.00784	0.00020	0.104	225.01	55.00	0.100	225.00	
55.00	0.100	230.00	1020.76	408.30	20.02	-0.00303	0.00016	0.104	229.84	55.00	0.100	230.00	
55.00	0.100	235.00	1025.05	410.02	19.57	-0.01664	0.00012	0.104	234.64	55.00	0.100	235.00	
55.01	0.100	240.00	1032.06	412.82	19.71	0.01046	0.00010	0.103	239.54	55.00	0.100	240.00	
