Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
35.01	1.000	0.00	1208.00	483.20	19.95	-0.07795	0.00068	1.058	-0.06	35.00	1.000	0.00	
35.00	1.000	5.00	1196.23	478.49	18.82	-0.00600	-0.00002	1.060	4.99	35.00	1.000	5.00	
35.00	1.000	10.00	1195.10	478.04	18.70	-0.02886	0.00023	1.060	9.98	35.00	1.000	10.00	
35.00	1.000	15.00	1193.88	477.55	18.55	-0.08172	0.00040	1.060	14.93	35.00	1.000	15.00	
35.00	1.001	20.00	1194.37	477.75	18.48	-0.05811	0.00066	1.059	19.81	35.00	1.000	20.00	
35.00	1.000	25.00	1198.11	479.24	18.53	-0.10013	0.00074	1.055	24.65	35.00	1.000	25.00	
35.00	1.000	30.00	1201.62	480.65	18.54	-0.11397	0.00082	1.050	29.43	35.00	1.000	30.00	
35.00	1.000	35.00	1206.51	482.60	18.34	-0.07314	0.00086	1.044	34.17	35.00	1.000	35.00	
34.99	1.000	40.00	1210.48	484.19	17.93	-0.04374	0.00073	1.036	38.88	35.00	1.000	40.00	
34.99	1.000	45.00	1218.33	487.33	17.26	-0.07528	0.00066	1.029	43.63	35.00	1.000	45.00	
35.00	1.000	50.00	1228.31	491.32	16.63	-0.04293	0.00055	1.019	48.42	35.00	1.000	50.00	
34.99	0.999	55.00	1247.12	498.85	16.53	-0.02330	0.00055	1.009	53.30	35.00	1.000	55.00	
34.99	1.000	60.00	1266.60	506.64	15.95	-0.07534	0.00056	1.001	58.28	35.00	1.000	60.00	
34.99	1.000	65.00	1289.90	515.96	15.03	-0.03952	0.00041	0.993	63.36	35.00	1.000	65.00	
34.99	1.000	70.00	1329.86	531.94	14.82	-0.04595	0.00041	0.988	68.51	35.00	1.000	70.00	
35.00	1.000	75.00	1381.82	552.73	14.11	-0.05101	0.00035	0.984	73.72	35.00	1.000	75.00	
35.01	1.000	78.00	1430.12	572.05	13.65	-0.07173	0.00033	0.981	76.89	35.00	1.000	78.00	
35.00	1.000	81.00	1495.72	598.29	13.80	-0.12317	0.00035	0.979	80.05	35.00	1.000	81.00	
35.00	1.000	84.00	1572.29	628.92	14.08	-0.15133	0.00031	0.978	83.19	35.00	1.000	84.00	
35.00	1.000	86.00	1623.90	649.56	14.54	-0.22592	0.00025	0.978	85.35	35.00	1.000	86.00	
35.00	1.000	88.00	1664.82	665.93	14.99	-0.11358	0.00019	0.978	87.43	35.00	1.000	88.00	
35.00	1.000	90.00	1680.65	672.26	15.28	-0.20796	0.00018	0.978	89.51	35.00	1.000	90.00	
35.00	1.000	92.00	1666.44	666.58	14.98	-0.16665	0.00019	0.979	91.57	35.00	1.000	92.00	
35.00	1.000	94.00	1632.95	653.18	14.71	-0.12525	0.00017	0.980	93.62	35.00	1.000	94.00	
35.00	1.000	96.00	1586.70	634.68	14.15	-0.16274	0.00009	0.982	95.67	35.00	1.000	96.00	
35.00	1.000	99.00	1519.56	607.82	14.14	-0.19065	0.00024	0.984	98.64	35.00	1.000	99.00	
35.00	1.000	102.00	1456.20	582.48	14.02	-0.16765	0.00022	0.987	101.62	35.00	1.000	102.00	
35.01	1.000	105.00	1403.75	561.50	13.75	-0.10370	0.00020	0.990	104.60	35.00	1.000	105.00	
35.00	1.000	110.00	1355.12	542.05	14.89	0.00872	0.00021	0.999	109.52	35.00	1.000	110.00	
35.00	1.000	115.00	1315.81	526.32	15.34	-0.05751	0.00019	1.003	114.42	35.00	1.000	115.00	
35.00	1.000	120.00	1288.15	515.26	15.94	-0.04432	0.00031	1.006	119.32	35.00	1.000	120.00	
35.00	1.000	125.00	1267.13	506.85	16.65	-0.06781	0.00034	1.008	124.22	35.00	1.000	125.00	
35.00	1.000	130.00	1256.10	502.44	17.62	-0.07634	0.00047	1.007	129.08	35.00	1.000	130.00	
35.00	1.000	135.00	1242.51	497.01	17.33	-0.04074	0.00042	1.004	134.03	35.00	1.000	135.00	
35.00	1.000	140.00	1235.86	494.35	18.27	-0.05731	0.00051	1.002	139.00	35.00	1.000	140.00	
35.00	1.000	145.00	1227.75	491.10	18.42	-0.15099	0.00054	0.998	144.03	35.00	1.000	145.00	
34.99	1.000	150.00	1224.47	489.79	18.45	-0.10338	0.00040	0.996	149.09	35.00	1.000	150.00	
35.00	1.000	155.00	1222.89	489.16	19.35	-0.10406	0.00067	0.996	154.16	35.00	1.000	155.00	
35.00	1.000	160.00	1216.13	486.45	19.09	-0.07122	0.00047	0.996	159.20	35.00	1.000	160.00	
34.99	1.000	165.00	1212.35	484.94	19.07	-0.03587	0.00038	0.995	164.30	35.00	1.000	165.00	
35.00	1.001	170.00	1208.96	483.58	18.98	-0.01982	0.00016	0.995	169.44	35.00	1.000	170.00	
34.99	1.000	175.00	1205.81	482.32	18.80	0.01454	0.00000	0.994	174.64	35.00	1.000	175.00	
35.00	1.000	180.00	1202.58	481.03	18.41	0.07100	-0.00013	0.995	179.88	35.00	1.000	180.00	
35.00	1.000	185.00	1205.44	482.17	18.86	0.01932	0.00005	0.995	185.08	35.00	1.000	185.00	
34.99	1.001	190.00	1203.04	481.22	18.56	-0.03653	0.00027	0.997	190.30	35.00	1.000	190.00	
35.00	1.000	195.00	1203.89	481.55	18.72	-0.07243	0.00058	1.000	195.48	35.00	1.000	195.00	
35.00	1.000	200.00	1202.20	480.88	18.40	-0.10942	0.00060	1.004	200.60	35.00	1.000	200.00	
34.99	1.000	205.00	1205.80	482.32	18.86	-0.14931	0.00100	1.007	205.66	35.00	1.000	205.00	
35.00	1.000	210.00	1208.16	483.26	18.63	-0.13463	0.00111	1.011	210.67	35.00	1.000	210.00	
34.99	1.000	215.00	1212.29	484.91	18.54	-0.15534	0.00107	1.015	215.61	35.00	1.000	215.00	
35.00	1.000	220.00	1214.63	485.85	17.75	-0.15258	0.00105	1.019	220.44	35.00	1.000	220.00	
35.00	1.000	225.00	1223.25	489.30	17.41	-0.15737	0.00110	1.022	225.22	35.00	1.000	225.00	
35.00	1.000	230.00	1232.00	492.80	16.63	-0.09915	0.00092	1.023	230.00	35.00	1.000	230.00	
35.00	1.000	235.00	1246.15	498.46	16.02	-0.11201	0.00086	1.024	234.77	35.00	1.000	235.00	
35.00	1.000	240.00	1265.71	506.28	15.43	-0.09929	0.00080	1.023	239.56	35.00	1.000	240.00	
