Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
55.01	1.500	0.00	466.12	186.45	18.43	-0.00646	0.00029	1.572	-0.11	55.00	1.500	0.00	
55.02	1.500	5.00	461.77	184.71	17.49	0.04390	-0.00020	1.574	4.93	55.00	1.500	5.00	
54.98	1.499	10.00	460.02	184.01	17.64	0.02536	0.00032	1.573	9.86	55.00	1.500	10.00	
55.00	1.500	15.00	457.06	182.83	17.96	0.01222	0.00036	1.572	14.81	55.00	1.500	15.00	
54.99	1.499	20.00	452.02	180.81	17.56	0.03484	0.00043	1.569	19.74	55.00	1.500	20.00	
55.00	1.499	25.00	448.09	179.24	17.65	0.04226	0.00067	1.566	24.62	55.00	1.500	25.00	
55.00	1.500	30.00	442.41	176.96	17.24	-0.04332	0.00049	1.561	29.46	55.00	1.500	30.00	
55.00	1.500	35.00	437.68	175.07	17.22	0.02087	0.00051	1.556	34.30	55.00	1.500	35.00	
54.99	1.499	40.00	431.18	172.47	16.69	0.01849	0.00014	1.549	39.11	55.00	1.500	40.00	
55.00	1.499	45.00	427.72	171.09	16.76	0.03529	0.00052	1.541	43.96	55.00	1.500	45.00	
55.00	1.499	50.00	422.46	168.98	16.30	0.01758	0.00032	1.533	48.82	55.00	1.500	50.00	
55.01	1.499	55.00	417.54	167.02	16.06	0.01786	0.00026	1.524	53.73	55.00	1.500	55.00	
55.01	1.499	60.00	412.33	164.93	15.66	0.03768	0.00017	1.515	58.70	55.00	1.500	60.00	
55.01	1.500	65.00	406.57	162.63	15.39	0.03272	0.00005	1.507	63.74	55.00	1.500	65.00	
55.00	1.500	70.00	397.41	158.96	14.54	0.06533	-0.00022	1.501	68.85	55.00	1.500	70.00	
55.00	1.499	75.00	387.04	154.81	14.23	0.04193	-0.00001	1.497	74.01	55.00	1.500	75.00	
55.00	1.500	78.00	377.07	150.83	13.20	0.02376	-0.00034	1.497	77.13	55.00	1.500	78.00	
55.00	1.499	81.00	368.02	147.21	12.49	0.07103	-0.00046	1.496	80.25	55.00	1.500	81.00	
54.99	1.500	84.00	360.05	144.02	11.11	0.07620	-0.00077	1.498	83.37	55.00	1.500	84.00	
55.00	1.500	86.00	363.46	145.39	10.20	0.06884	-0.00078	1.499	85.44	55.00	1.500	86.00	
54.99	1.499	88.00	379.45	151.78	9.38	0.07966	-0.00094	1.500	87.51	55.00	1.500	88.00	
55.00	1.500	90.00	399.27	159.71	9.12	0.04851	-0.00067	1.501	89.58	55.00	1.500	90.00	
54.98	1.500	92.00	386.21	154.49	9.07	0.11537	-0.00113	1.502	91.63	55.00	1.500	92.00	
54.99	1.500	94.00	366.89	146.76	9.76	0.08383	-0.00108	1.503	93.67	55.00	1.500	94.00	
54.99	1.500	96.00	359.99	144.00	10.67	0.07999	-0.00092	1.506	95.71	55.00	1.500	96.00	
55.00	1.500	99.00	366.97	146.79	12.19	0.06958	-0.00074	1.508	98.73	55.00	1.500	99.00	
54.99	1.499	102.00	376.72	150.69	13.04	0.03456	-0.00081	1.512	101.73	55.00	1.500	102.00	
55.00	1.500	105.00	387.51	155.00	13.94	0.09105	-0.00055	1.513	104.70	55.00	1.500	105.00	
55.00	1.499	110.00	399.89	159.96	14.62	0.01832	-0.00066	1.516	109.62	55.00	1.500	110.00	
55.00	1.500	115.00	409.82	163.93	15.21	0.06058	-0.00053	1.517	114.54	55.00	1.500	115.00	
55.00	1.500	120.00	417.61	167.04	15.95	0.08143	-0.00046	1.516	119.38	55.00	1.500	120.00	
55.01	1.500	125.00	423.82	169.53	16.25	-0.00284	-0.00017	1.513	124.28	55.00	1.500	125.00	
54.99	1.500	130.00	427.21	170.88	15.93	0.04975	-0.00056	1.510	129.15	55.00	1.500	130.00	
54.99	1.500	135.00	434.43	173.77	16.66	0.05238	-0.00048	1.505	134.11	55.00	1.500	135.00	
55.00	1.501	140.00	440.35	176.14	17.03	0.03776	0.00024	1.501	139.07	55.00	1.500	140.00	
54.99	1.500	145.00	444.53	177.81	16.91	0.06833	-0.00004	1.496	144.09	55.00	1.500	145.00	
55.00	1.500	150.00	450.80	180.32	17.36	-0.06045	0.00046	1.491	149.12	55.00	1.500	150.00	
55.00	1.500	155.00	456.17	182.47	17.75	-0.04476	0.00052	1.488	154.09	55.00	1.500	155.00	
55.00	1.499	160.00	459.11	183.64	17.47	0.14004	-0.00016	1.484	159.08	55.00	1.500	160.00	
54.99	1.500	165.00	463.11	185.24	17.61	-0.04013	0.00022	1.482	164.13	55.00	1.500	165.00	
55.00	1.500	170.00	468.85	187.54	18.62	0.00873	0.00039	1.479	169.28	55.00	1.500	170.00	
54.99	1.500	175.00	468.74	187.50	18.20	0.02444	0.00033	1.478	174.42	55.00	1.500	175.00	
55.00	1.500	180.00	468.60	187.44	18.24	0.07603	-0.00011	1.478	179.67	55.00	1.500	180.00	
55.00	1.500	185.00	466.59	186.64	17.84	0.08185	-0.00007	1.478	184.82	55.00	1.500	185.00	
55.00	1.500	190.00	464.61	185.84	18.14	0.01080	0.00041	1.480	190.08	55.00	1.500	190.00	
54.98	1.500	195.00	460.03	184.01	18.24	0.03974	0.00062	1.484	195.23	55.00	1.500	195.00	
54.99	1.500	200.00	453.42	181.37	17.86	0.03277	0.00073	1.488	200.38	55.00	1.500	200.00	
55.01	1.500	205.00	446.74	178.70	17.64	0.02321	0.00088	1.492	205.50	55.00	1.500	205.00	
55.00	1.500	210.00	440.71	176.28	17.17	0.04560	0.00075	1.498	210.53	55.00	1.500	210.00	
54.99	1.500	215.00	436.35	174.54	17.20	-0.02183	0.00070	1.503	215.53	55.00	1.500	215.00	
55.01	1.500	220.00	430.30	172.12	16.62	0.00392	0.00046	1.508	220.40	55.00	1.500	220.00	
55.01	1.500	225.00	427.04	170.82	16.74	0.01680	0.00070	1.512	225.28	55.00	1.500	225.00	
55.00	1.500	230.00	423.08	169.23	16.58	0.02984	0.00058	1.515	230.09	55.00	1.500	230.00	
55.00	1.501	235.00	419.36	167.75	16.43	0.04917	0.00055	1.518	234.92	55.00	1.500	235.00	
55.00	1.500	240.00	414.72	165.89	15.92	0.03234	0.00063	1.519	239.79	55.00	1.500	240.00	
