Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
39.98	0.100	0.00	1775.63	710.25	21.54	-0.09629	0.00061	0.102	0.13	40.00	0.100	0.00	
40.01	0.100	5.00	1751.77	700.71	19.79	-0.03543	-0.00009	0.104	4.58	40.00	0.100	5.00	
40.01	0.100	10.00	1754.02	701.61	19.90	-0.01366	-0.00002	0.104	9.61	40.00	0.100	10.00	
40.00	0.100	15.00	1756.22	702.49	20.01	-0.06126	0.00005	0.104	14.63	40.00	0.100	15.00	
40.00	0.100	20.00	1756.36	702.54	19.84	0.02251	0.00006	0.104	19.69	40.00	0.100	20.00	
40.00	0.100	25.00	1761.85	704.74	19.86	-0.02415	0.00006	0.104	24.56	40.00	0.100	25.00	
40.00	0.100	30.00	1769.05	707.62	20.19	0.02948	0.00004	0.103	29.30	40.00	0.100	30.00	
40.00	0.100	35.00	1774.43	709.77	20.19	-0.00135	0.00003	0.103	34.11	40.00	0.100	35.00	
40.00	0.100	40.00	1780.58	712.23	20.24	-0.01029	0.00001	0.102	38.90	40.00	0.100	40.00	
40.00	0.100	45.00	1792.01	716.81	20.60	0.00016	0.00004	0.102	43.73	40.00	0.100	45.00	
40.00	0.100	50.00	1798.20	719.28	20.42	0.00916	0.00001	0.100	48.52	40.00	0.100	50.00	
40.01	0.100	55.00	1804.31	721.72	20.15	0.00687	-0.00006	0.099	53.46	40.00	0.100	55.00	
40.01	0.100	60.00	1813.82	725.53	20.40	-0.01771	-0.00005	0.099	58.46	40.00	0.100	60.00	
40.00	0.100	65.00	1818.97	727.59	20.34	-0.00493	-0.00010	0.098	63.60	40.00	0.100	65.00	
40.01	0.100	70.00	1829.67	731.87	20.88	-0.05132	-0.00009	0.097	68.85	40.00	0.100	70.00	
40.01	0.100	75.00	1826.19	730.47	20.07	-0.00566	-0.00020	0.097	74.15	40.00	0.100	75.00	
40.00	0.100	78.00	1831.50	732.60	20.26	0.00215	-0.00020	0.097	77.48	40.00	0.100	78.00	
40.00	0.100	81.00	1832.32	732.93	20.36	-0.00869	-0.00025	0.098	80.57	40.00	0.100	81.00	
40.01	0.100	84.00	1831.83	732.73	20.06	0.00621	-0.00028	0.098	83.78	40.00	0.100	84.00	
40.00	0.100	86.00	1836.30	734.52	20.43	-0.04041	-0.00027	0.098	85.93	40.00	0.100	86.00	
40.00	0.100	88.00	1832.75	733.10	20.27	0.04049	-0.00032	0.098	88.10	40.00	0.100	88.00	
40.00	0.100	90.00	1834.93	733.97	20.55	-0.00455	-0.00035	0.098	90.18	40.00	0.100	90.00	
40.00	0.100	92.00	1835.68	734.27	20.53	-0.00914	-0.00031	0.099	92.15	40.00	0.100	92.00	
40.00	0.100	94.00	1835.43	734.17	20.61	0.03168	-0.00033	0.099	94.25	40.00	0.100	94.00	
40.00	0.100	96.00	1830.93	732.37	20.22	0.01143	-0.00038	0.099	96.30	40.00	0.100	96.00	
40.00	0.100	99.00	1826.76	730.71	20.06	0.00592	-0.00037	0.099	99.46	40.00	0.100	99.00	
40.00	0.100	102.00	1822.89	729.15	19.91	0.00617	-0.00042	0.100	102.30	40.00	0.100	102.00	
40.00	0.099	105.00	1822.57	729.03	20.13	0.02946	-0.00034	0.100	105.27	40.00	0.100	105.00	
40.00	0.100	110.00	1818.22	727.29	20.19	-0.05887	-0.00032	0.100	110.15	40.00	0.100	110.00	
40.00	0.100	115.00	1814.36	725.74	20.30	-0.05082	-0.00024	0.100	115.06	40.00	0.100	115.00	
40.00	0.101	120.00	1804.98	721.99	19.99	0.03803	-0.00035	0.100	120.14	40.00	0.100	120.00	
40.01	0.100	125.00	1799.17	719.67	20.03	0.02318	-0.00027	0.101	125.02	40.00	0.100	125.00	
40.00	0.100	130.00	1794.65	717.86	20.12	0.05194	-0.00030	0.101	129.93	40.00	0.100	130.00	
