Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
75.00	2.000	195.00	70.76	28.30	10.11	0.06463	-0.00167	1.963	195.06	75.00	2.000	195.00	
75.00	2.000	200.00	70.30	28.12	10.37	0.05330	0.00121	1.967	200.21	75.00	2.000	200.00	
75.00	2.000	205.00	69.65	27.86	10.49	0.05877	0.00081	1.972	205.34	75.00	2.000	205.00	
75.00	2.000	210.00	68.90	27.56	10.28	0.05606	0.00009	1.977	210.42	75.00	2.000	210.00	
75.01	2.000	215.00	68.95	27.58	10.53	0.02660	0.00113	1.984	215.46	75.00	2.000	215.00	
75.00	2.000	220.00	68.76	27.50	10.42	0.05764	-0.00066	1.990	220.38	75.00	2.000	220.00	
75.00	2.000	225.00	69.11	27.64	10.51	0.08360	-0.00109	1.996	225.28	75.00	2.000	225.00	
75.00	2.000	230.00	69.71	27.89	10.73	0.09347	-0.00206	2.002	230.16	75.00	2.000	230.00	
75.00	2.000	235.00	70.85	28.34	11.16	0.02669	0.00218	2.006	235.03	75.00	2.000	235.00	
74.99	2.001	240.00	71.20	28.48	11.06	0.08737	-0.00235	2.009	239.88	75.00	2.000	240.00	
