Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
39.98	3.000	0.00	628.94	251.58	19.20	-0.11982	0.00281	3.097	-0.51	40.00	3.000	0.00	
39.99	3.000	5.00	624.77	249.91	18.68	-0.05206	0.00232	3.097	4.42	40.00	3.000	5.00	
39.99	3.000	10.00	623.07	249.23	18.45	-0.05090	0.00261	3.097	9.35	40.00	3.000	10.00	
39.99	3.000	15.00	621.15	248.46	18.44	-0.01679	0.00272	3.094	14.24	40.00	3.000	15.00	
39.98	3.000	20.00	621.41	248.56	19.55	-0.06632	0.00349	3.091	19.15	40.00	3.000	20.00	
39.99	3.000	25.00	614.44	245.77	18.00	-0.02621	0.00353	3.086	24.05	40.00	3.000	25.00	
40.00	3.000	30.00	610.61	244.24	17.41	0.00665	0.00354	3.080	28.93	40.00	3.000	30.00	
40.01	2.999	35.00	607.58	243.03	17.08	-0.01112	0.00343	3.073	33.82	40.00	3.000	35.00	
40.00	3.000	40.00	603.37	241.35	16.41	0.00782	0.00312	3.065	38.72	40.00	3.000	40.00	
39.99	2.999	45.00	601.23	240.49	16.21	-0.03004	0.00309	3.057	43.64	40.00	3.000	45.00	
39.99	2.999	50.00	598.60	239.44	15.57	-0.01428	0.00278	3.047	48.57	40.00	3.000	50.00	
39.99	3.000	55.00	597.10	238.84	15.28	-0.03246	0.00247	3.038	53.53	40.00	3.000	55.00	
39.99	3.000	60.00	596.14	238.45	14.84	-0.00033	0.00204	3.028	58.53	40.00	3.000	60.00	
39.99	2.999	65.00	592.97	237.19	13.75	-0.03041	0.00154	3.020	63.56	40.00	3.000	65.00	
39.99	3.000	70.00	592.29	236.91	12.82	0.02746	0.00110	3.012	68.63	40.00	3.000	70.00	
39.99	3.000	75.00	590.52	236.21	11.44	0.10031	0.00017	3.007	73.73	40.00	3.000	75.00	
40.00	2.999	78.00	594.43	237.77	10.67	0.04360	-0.00001	3.003	76.80	40.00	3.000	78.00	
40.00	3.000	81.00	606.69	242.68	9.84	0.05864	-0.00035	3.002	79.86	40.00	3.000	81.00	
39.99	3.000	84.00	644.42	257.77	8.94	0.09634	-0.00049	3.000	82.96	40.00	3.000	84.00	
39.99	3.000	86.00	712.05	284.82	8.73	0.08431	-0.00043	3.000	85.01	40.00	3.000	86.00	
39.99	3.000	88.00	845.98	338.39	9.28	-0.02526	-0.00023	2.999	87.06	40.00	3.000	88.00	
39.98	3.000	90.00	995.00	398.00	10.90	-0.01364	-0.00038	2.998	89.10	40.00	3.000	90.00	
39.98	3.000	92.00	955.95	382.38	10.61	0.02607	-0.00065	2.996	91.17	40.00	3.000	92.00	
39.98	3.000	94.00	802.79	321.12	9.36	0.04544	-0.00088	2.995	93.25	40.00	3.000	94.00	
39.99	3.000	96.00	695.03	278.01	9.17	0.10508	-0.00114	2.994	95.31	40.00	3.000	96.00	
39.99	3.000	99.00	624.29	249.72	9.65	0.09906	-0.00149	2.996	98.37	40.00	3.000	99.00	
40.00	3.000	102.00	604.25	241.70	10.56	0.06851	-0.00165	2.997	101.37	40.00	3.000	102.00	
39.99	3.000	105.00	598.57	239.43	11.37	0.10652	-0.00170	2.998	104.37	40.00	3.000	105.00	
40.00	3.000	110.00	599.56	239.82	12.90	0.10214	-0.00160	2.995	109.31	40.00	3.000	110.00	
39.99	3.000	115.00	603.38	241.35	14.21	0.05884	-0.00129	2.990	114.24	40.00	3.000	115.00	
39.99	3.000	120.00	605.13	242.05	15.04	0.06662	-0.00126	2.982	119.17	40.00	3.000	120.00	
40.00	3.000	125.00	607.39	242.96	15.75	0.02266	-0.00104	2.975	124.12	40.00	3.000	125.00	
40.00	3.000	130.00	609.53	243.81	16.34	0.01989	-0.00081	2.967	129.07	40.00	3.000	130.00	
40.00	3.000	135.00	612.65	245.06	16.84	-0.00825	-0.00044	2.958	134.07	40.00	3.000	135.00	
40.00	3.000	140.00	615.42	246.17	17.22	0.02322	-0.00023	2.951	139.07	40.00	3.000	140.00	
39.99	3.000	145.00	619.67	247.87	18.04	-0.00259	0.00031	2.943	144.09	40.00	3.000	145.00	
40.00	3.000	150.00	622.25	248.90	18.24	0.00824	0.00040	2.937	149.09	40.00	3.000	150.00	
39.99	3.000	155.00	625.95	250.38	18.82	0.04492	0.00040	2.932	154.05	40.00	3.000	155.00	
39.99	3.000	160.00	627.17	250.87	18.83	-0.02451	0.00026	2.927	159.02	40.00	3.000	160.00	
39.98	3.000	165.00	627.72	251.09	18.62	0.07276	-0.00012	2.924	164.00	40.00	3.000	165.00	
39.99	3.000	170.00	629.48	251.79	18.75	0.00211	0.00045	2.921	169.06	40.00	3.000	170.00	
40.01	3.000	175.00	631.70	252.68	19.30	0.07441	0.00043	2.918	174.23	40.00	3.000	175.00	
39.99	3.000	180.00	625.81	250.32	18.38	0.05126	0.00030	2.918	179.40	40.00	3.000	180.00	
39.99	3.000	185.00	625.26	250.10	18.64	0.09714	0.00038	2.919	184.59	40.00	3.000	185.00	
39.99	3.000	190.00	630.99	252.40	20.42	0.17721	0.00127	2.921	189.73	40.00	3.000	190.00	
39.98	3.000	195.00	620.47	248.19	18.58	-0.02099	0.00131	2.925	195.55	40.00	3.000	195.00	
39.99	3.000	200.00	611.58	244.63	17.64	-0.02298	0.00137	2.930	200.61	40.00	3.000	200.00	
39.99	3.000	205.00	604.78	241.91	17.10	0.10279	0.00096	2.936	205.65	40.00	3.000	205.00	
39.99	3.000	210.00	600.17	240.07	16.85	0.03408	0.00115	2.943	210.69	40.00	3.000	210.00	
39.98	3.000	215.00	603.34	241.34	18.04	0.13413	0.00285	2.952	215.25	40.00	3.000	215.00	
39.99	3.000	220.00	594.13	237.65	16.44	0.04114	0.00091	2.961	220.71	40.00	3.000	220.00	
40.01	3.000	225.00	592.06	236.83	16.20	-0.00402	0.00060	2.970	225.62	40.00	3.000	225.00	
40.02	2.999	230.00	589.87	235.95	15.63	0.05390	0.00067	2.980	230.50	40.00	3.000	230.00	
40.01	3.000	235.00	588.40	235.36	15.03	0.04666	0.00036	2.989	235.35	40.00	3.000	235.00	
40.01	2.999	240.00	587.49	235.00	14.44	0.01304	0.00028	2.996	240.15	40.00	3.000	240.00	
