Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
70.01	0.700	0.00	244.36	97.74	16.25	0.01639	0.00069	0.743	-0.23	70.00	0.700	0.00	
70.01	0.700	5.00	243.36	97.35	15.94	0.07953	-0.00067	0.744	4.85	70.00	0.700	5.00	
70.00	0.700	10.00	243.63	97.45	16.65	-0.01195	0.00064	0.743	9.83	70.00	0.700	10.00	
70.00	0.700	15.00	240.99	96.40	16.03	0.03286	0.00014	0.742	14.82	70.00	0.700	15.00	
70.00	0.700	20.00	238.81	95.52	16.02	0.00496	0.00016	0.741	19.76	70.00	0.700	20.00	
70.00	0.700	25.00	237.20	94.88	16.00	0.05007	0.00052	0.739	24.66	70.00	0.700	25.00	
70.00	0.700	30.00	234.67	93.87	15.73	0.02956	0.00031	0.737	29.49	70.00	0.700	30.00	
70.00	0.700	35.00	232.67	93.07	15.77	0.00591	0.00020	0.733	34.28	70.00	0.700	35.00	
70.00	0.700	40.00	230.36	92.14	15.49	0.04613	0.00008	0.730	39.05	70.00	0.700	40.00	
70.00	0.700	45.00	229.18	91.67	15.49	0.05234	0.00019	0.726	43.84	70.00	0.700	45.00	
70.00	0.700	50.00	227.98	91.19	15.42	0.04195	-0.00025	0.720	48.66	70.00	0.700	50.00	
70.00	0.700	55.00	227.45	90.98	15.53	0.05604	-0.00015	0.714	53.55	70.00	0.700	55.00	
70.00	0.700	60.00	226.87	90.75	15.53	0.06747	0.00006	0.709	58.48	70.00	0.700	60.00	
70.00	0.700	65.00	225.57	90.23	15.35	0.03880	-0.00025	0.705	63.52	70.00	0.700	65.00	
70.00	0.700	70.00	223.55	89.42	15.14	0.03942	-0.00064	0.701	68.63	70.00	0.700	70.00	
70.00	0.700	75.00	221.22	88.49	15.43	0.02558	-0.00007	0.699	73.82	70.00	0.700	75.00	
70.00	0.700	78.00	218.37	87.35	15.06	0.03849	-0.00058	0.698	76.93	70.00	0.700	78.00	
70.00	0.700	81.00	215.82	86.33	15.04	0.07434	-0.00067	0.699	80.06	70.00	0.700	81.00	
70.00	0.700	84.00	214.25	85.70	15.04	0.07999	-0.00031	0.698	83.21	70.00	0.700	84.00	
70.00	0.700	86.00	215.54	86.22	15.19	0.03248	-0.00054	0.699	85.27	70.00	0.700	86.00	
70.00	0.699	88.00	220.44	88.18	15.62	0.05249	-0.00031	0.700	87.36	70.00	0.700	88.00	
70.00	0.700	90.00	227.06	90.82	16.63	0.02824	-0.00067	0.701	89.41	70.00	0.700	90.00	
70.00	0.700	92.00	224.57	89.83	16.49	0.00847	0.00002	0.702	91.48	70.00	0.700	92.00	
