Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
74.98	0.100	0.00	315.75	126.30	20.53	0.00267	0.00027	0.104	0.01	75.00	0.100	0.00	
75.00	0.100	5.00	315.84	126.34	20.25	0.03896	-0.00005	0.105	4.97	75.00	0.100	5.00	
75.00	0.100	10.00	317.73	127.09	20.57	0.02139	0.00030	0.105	9.97	75.00	0.100	10.00	
74.99	0.100	15.00	318.07	127.23	20.12	0.06850	0.00026	0.105	14.93	75.00	0.100	15.00	
75.01	0.100	20.00	320.34	128.14	20.36	0.01307	0.00062	0.105	19.87	75.00	0.100	20.00	
75.01	0.100	25.00	323.11	129.24	20.56	-0.00055	0.00051	0.104	24.72	75.00	0.100	25.00	
75.00	0.100	30.00	324.18	129.67	20.08	0.00731	0.00010	0.104	29.67	75.00	0.100	30.00	
74.98	0.100	35.00	325.68	130.27	20.11	0.04057	0.00045	0.104	34.48	75.00	0.100	35.00	
75.01	0.100	40.00	328.46	131.38	20.23	-0.01024	0.00055	0.103	39.19	75.00	0.100	40.00	
75.01	0.099	45.00	330.62	132.25	20.08	0.01473	0.00036	0.102	44.01	75.00	0.100	45.00	
75.00	0.101	50.00	334.66	133.86	20.41	0.01549	0.00061	0.102	48.84	75.00	0.100	50.00	
75.00	0.100	55.00	338.14	135.26	20.26	-0.01919	0.00050	0.101	53.75	75.00	0.100	55.00	
75.01	0.100	60.00	343.34	137.34	20.98	-0.00107	0.00063	0.100	58.61	75.00	0.100	60.00	
75.00	0.101	65.00	348.54	139.42	21.09	0.01396	0.00051	0.099	63.57	75.00	0.100	65.00	
75.00	0.100	70.00	354.14	141.66	21.27	0.00724	0.00045	0.099	68.72	75.00	0.100	70.00	
75.00	0.100	75.00	362.08	144.83	22.26	0.00761	0.00062	0.099	73.79	75.00	0.100	75.00	
75.00	0.100	78.00	366.18	146.47	22.46	0.03711	0.00037	0.099	77.08	75.00	0.100	78.00	
75.00	0.100	81.00	370.62	148.25	22.68	0.01887	0.00032	0.099	80.18	75.00	0.100	81.00	
75.00	0.100	84.00	374.07	149.63	23.12	0.03679	0.00014	0.099	83.27	75.00	0.100	84.00	
75.00	0.100	86.00	376.93	150.77	24.06	0.01919	0.00043	0.100	85.28	75.00	0.100	86.00	
75.00	0.100	88.00	378.07	151.23	24.38	-0.02167	0.00019	0.099	87.49	75.00	0.100	88.00	
75.00	0.100	90.00	377.92	151.17	23.98	0.02994	0.00026	0.099	89.51	75.00	0.100	90.00	
75.00	0.100	92.00	377.20	150.88	23.75	0.01921	0.00008	0.100	91.55	75.00	0.100	92.00	
75.00	0.100	94.00	376.12	150.45	23.59	0.04987	-0.00012	0.100	93.67	75.00	0.100	94.00	
75.00	0.100	96.00	373.96	149.58	22.97	0.02008	0.00010	0.100	95.71	75.00	0.100	96.00	
75.00	0.100	99.00	370.89	148.36	22.46	0.00534	0.00023	0.100	98.69	75.00	0.100	99.00	
75.00	0.099	102.00	367.18	146.87	22.53	0.03111	0.00003	0.100	101.76	75.00	0.100	102.00	
75.01	0.100	105.00	363.38	145.35	22.08	0.05212	0.00012	0.100	104.72	75.00	0.100	105.00	
75.00	0.100	110.00	356.00	142.40	21.11	0.02940	0.00049	0.101	109.51	75.00	0.100	110.00	
75.00	0.100	115.00	351.39	140.56	21.61	-0.01341	0.00058	0.101	114.47	75.00	0.100	115.00	
75.00	0.100	120.00	344.80	137.92	20.15	-0.00204	0.00052	0.101	119.38	75.00	0.100	120.00	
75.00	0.100	125.00	342.74	137.10	21.03	-0.08292	0.00122	0.102	124.20	75.00	0.100	125.00	
75.00	0.100	130.00	339.24	135.70	20.76	0.00020	0.00036	0.101	129.23	75.00	0.100	130.00	
75.00	0.100	135.00	335.51	134.20	20.67	0.01474	0.00019	0.101	134.34	75.00	0.100	135.00	
75.00	0.100	140.00	333.66	133.47	20.88	-0.05162	0.00090	0.101	139.33	75.00	0.100	140.00	
75.00	0.100	145.00	330.04	132.02	20.37	-0.00914	0.00055	0.101	144.43	75.00	0.100	145.00	
75.00	0.100	150.00	328.90	131.56	20.87	-0.03597	0.00061	0.102	149.46	75.00	0.100	150.00	
75.00	0.100	155.00	327.67	131.07	20.92	-0.01991	0.00118	0.101	154.51	75.00	0.100	155.00	
75.00	0.100	160.00	325.20	130.08	20.57	-0.03246	0.00020	0.101	159.56	75.00	0.100	160.00	
75.00	0.100	165.00	321.85	128.74	20.12	-0.00083	-0.00026	0.101	164.49	75.00	0.100	165.00	
75.00	0.100	170.00	321.52	128.61	20.50	0.02850	0.00041	0.101	169.49	75.00	0.100	170.00	
75.00	0.100	175.00	319.48	127.79	20.56	-0.02226	-0.00009	0.101	174.62	75.00	0.100	175.00	
75.01	0.100	180.00	318.58	127.43	20.25	0.06930	0.00038	0.101	179.76	75.00	0.100	180.00	
75.00	0.099	185.00	317.45	126.98	20.61	0.01722	0.00019	0.101	184.78	75.00	0.100	185.00	
74.99	0.100	190.00	316.80	126.72	21.08	0.02648	0.00018	0.101	189.89	75.00	0.100	190.00	
74.99	0.100	195.00	315.43	126.17	20.05	0.00768	0.00018	0.102	194.95	75.00	0.100	195.00	
75.00	0.100	200.00	314.66	125.86	19.99	-0.00172	0.00029	0.102	200.06	75.00	0.100	200.00	
74.98	0.100	205.00	314.24	125.69	20.04	0.04456	0.00012	0.102	205.09	75.00	0.100	205.00	
75.01	0.100	210.00	316.56	126.62	20.35	-0.00784	0.00070	0.102	210.06	75.00	0.100	210.00	
74.99	0.100	215.00	317.80	127.12	20.37	0.00590	0.00090	0.102	215.03	75.00	0.100	215.00	
75.00	0.100	220.00	319.89	127.95	20.23	-0.00598	0.00051	0.102	219.85	75.00	0.100	220.00	
74.99	0.100	225.00	322.35	128.94	20.52	-0.00516	0.00075	0.102	224.71	75.00	0.100	225.00	
75.01	0.100	230.00	326.21	130.48	20.44	-0.00751	0.00065	0.102	229.54	75.00	0.100	230.00	
75.00	0.100	235.00	331.04	132.42	20.91	-0.00697	0.00085	0.103	234.34	75.00	0.100	235.00	
75.00	0.100	240.00	335.52	134.21	20.83	0.02366	0.00064	0.102	239.26	75.00	0.100	240.00	
