Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
74.98	0.300	0.00	216.74	86.70	16.87	0.11600	0.00010	0.316	-0.05	75.00	0.300	0.00	
75.00	0.299	5.00	216.56	86.62	16.80	0.00457	0.00160	0.316	4.97	75.00	0.300	5.00	
75.00	0.299	10.00	216.83	86.73	16.59	0.00283	-0.00030	0.315	9.99	75.00	0.300	10.00	
74.99	0.299	15.00	216.17	86.47	16.48	0.03315	-0.00005	0.316	14.98	75.00	0.300	15.00	
75.00	0.300	20.00	216.47	86.59	16.73	0.02482	0.00061	0.316	19.98	75.00	0.300	20.00	
75.00	0.300	25.00	215.83	86.33	16.48	0.06159	0.00076	0.315	24.86	75.00	0.300	25.00	
75.00	0.300	30.00	215.00	86.00	16.30	-0.00886	0.00014	0.314	29.70	75.00	0.300	30.00	
75.00	0.300	35.00	214.59	85.84	16.21	0.03034	0.00010	0.313	34.52	75.00	0.300	35.00	
75.00	0.300	40.00	214.78	85.91	16.18	0.05536	0.00002	0.311	39.32	75.00	0.300	40.00	
75.00	0.300	45.00	215.89	86.36	16.38	0.02729	0.00033	0.310	44.13	75.00	0.300	45.00	
75.00	0.301	50.00	216.92	86.77	16.38	0.03259	0.00027	0.308	48.95	75.00	0.300	50.00	
74.99	0.300	55.00	218.25	87.30	16.61	0.01200	0.00019	0.305	53.85	75.00	0.300	55.00	
75.00	0.300	60.00	219.40	87.76	16.25	0.05784	-0.00022	0.303	58.77	75.00	0.300	60.00	
75.01	0.300	65.00	221.86	88.74	16.62	0.02273	0.00007	0.301	63.79	75.00	0.300	65.00	
75.00	0.300	70.00	224.13	89.65	16.55	0.06170	0.00004	0.300	68.93	75.00	0.300	70.00	
75.00	0.300	75.00	227.90	91.16	17.22	0.02152	0.00042	0.299	74.09	75.00	0.300	75.00	
75.00	0.300	78.00	230.23	92.09	17.01	0.00513	0.00013	0.299	77.20	75.00	0.300	78.00	
75.00	0.300	81.00	234.13	93.65	17.13	0.04823	0.00008	0.300	80.30	75.00	0.300	81.00	
75.00	0.300	84.00	241.59	96.64	18.07	0.03269	-0.00018	0.300	83.39	75.00	0.300	84.00	
75.00	0.300	86.00	247.80	99.12	18.65	-0.00553	0.00012	0.300	85.51	75.00	0.300	86.00	
74.99	0.300	88.00	255.51	102.21	20.23	0.01768	0.00057	0.300	87.56	75.00	0.300	88.00	
75.01	0.300	90.00	258.27	103.31	20.12	0.03990	0.00001	0.300	89.58	75.00	0.300	90.00	
75.00	0.300	92.00	257.17	102.87	20.77	0.00766	0.00052	0.301	91.62	75.00	0.300	92.00	
75.00	0.300	94.00	250.01	100.00	19.42	0.00367	0.00004	0.302	93.68	75.00	0.300	94.00	
75.00	0.300	96.00	243.58	97.43	18.41	0.06806	0.00054	0.302	95.70	75.00	0.300	96.00	
75.00	0.300	99.00	235.72	94.29	17.50	0.02073	0.00023	0.303	98.70	75.00	0.300	99.00	
75.00	0.301	102.00	230.80	92.32	17.08	0.01516	-0.00027	0.304	101.70	75.00	0.300	102.00	
75.00	0.300	105.00	229.13	91.65	17.50	0.06491	0.00013	0.305	104.66	75.00	0.300	105.00	
75.00	0.300	110.00	226.13	90.45	16.87	0.00230	-0.00010	0.306	109.61	75.00	0.300	110.00	
75.00	0.300	115.00	224.10	89.64	16.60	0.12043	-0.00082	0.307	114.45	75.00	0.300	115.00	
75.00	0.300	120.00	223.18	89.27	16.80	0.00305	0.00016	0.308	119.34	75.00	0.300	120.00	
75.00	0.300	125.00	221.30	88.52	16.66	0.01805	-0.00001	0.308	124.23	75.00	0.300	125.00	
75.00	0.300	130.00	220.15	88.06	16.40	-0.00001	0.00008	0.308	129.14	75.00	0.300	130.00	
75.01	0.300	135.00	219.17	87.67	16.32	0.04407	-0.00011	0.307	134.12	75.00	0.300	135.00	
75.00	0.300	140.00	218.43	87.37	16.36	0.05416	-0.00031	0.306	139.16	75.00	0.300	140.00	
75.01	0.300	145.00	218.63	87.45	16.49	0.04116	0.00028	0.305	144.18	75.00	0.300	145.00	
75.00	0.300	150.00	218.77	87.51	16.56	-0.01465	0.00091	0.305	149.22	75.00	0.300	150.00	
74.99	0.300	155.00	219.07	87.63	16.25	0.05336	-0.00026	0.305	154.24	75.00	0.300	155.00	
74.99	0.301	160.00	219.68	87.87	16.53	0.01053	0.00052	0.305	159.28	75.00	0.300	160.00	
75.00	0.300	165.00	219.98	87.99	16.80	-0.05375	0.00066	0.304	164.30	75.00	0.300	165.00	
75.01	0.300	170.00	219.99	87.99	16.66	0.06278	-0.00022	0.304	169.38	75.00	0.300	170.00	
75.00	0.300	175.00	219.90	87.96	16.70	0.01492	0.00066	0.304	174.55	75.00	0.300	175.00	
74.99	0.300	180.00	219.20	87.68	16.66	0.04053	-0.00032	0.304	179.64	75.00	0.300	180.00	
74.99	0.300	185.00	218.93	87.57	17.11	0.00264	0.00051	0.304	184.73	75.00	0.300	185.00	
75.00	0.300	190.00	218.52	87.41	17.03	-0.00092	0.00091	0.304	189.85	75.00	0.300	190.00	
75.01	0.300	195.00	217.44	86.98	16.85	0.02365	0.00036	0.305	195.00	75.00	0.300	195.00	
75.00	0.300	200.00	216.50	86.60	16.82	-0.01146	0.00081	0.306	200.11	75.00	0.300	200.00	
75.00	0.300	205.00	215.40	86.16	16.54	-0.04572	0.00101	0.306	205.18	75.00	0.300	205.00	
75.00	0.300	210.00	214.86	85.94	16.29	-0.01259	0.00037	0.307	210.20	75.00	0.300	210.00	
75.00	0.300	215.00	214.88	85.95	16.30	0.03775	0.00000	0.308	215.17	75.00	0.300	215.00	
75.01	0.300	220.00	216.21	86.48	16.44	0.02131	0.00048	0.308	220.01	75.00	0.300	220.00	
75.00	0.300	225.00	217.43	86.97	16.64	-0.00368	0.00031	0.309	224.83	75.00	0.300	225.00	
75.00	0.300	230.00	218.46	87.38	16.31	0.01594	0.00013	0.309	229.66	75.00	0.300	230.00	
74.99	0.299	235.00	221.06	88.42	16.62	0.03976	0.00016	0.309	234.47	75.00	0.300	235.00	
