Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
50.02	0.500	0.00	855.01	342.00	20.45	0.01038	0.00058	0.529	-0.20	50.00	0.500	0.00	
50.00	0.500	5.00	845.45	338.18	18.99	-0.00872	-0.00025	0.530	4.79	50.00	0.500	5.00	
50.00	0.500	10.00	845.84	338.34	19.15	0.03740	0.00001	0.529	9.80	50.00	0.500	10.00	
50.00	0.500	15.00	845.37	338.15	19.28	-0.02597	0.00032	0.530	14.78	50.00	0.500	15.00	
49.99	0.500	20.00	841.31	336.53	18.82	0.00613	0.00034	0.530	19.76	50.00	0.500	20.00	
49.99	0.500	25.00	840.39	336.15	18.86	-0.00447	0.00046	0.528	24.63	50.00	0.500	25.00	
50.00	0.500	30.00	837.58	335.03	18.47	0.00368	0.00051	0.526	29.43	50.00	0.500	30.00	
50.00	0.500	35.00	836.56	334.62	18.51	-0.01310	0.00060	0.524	34.19	50.00	0.500	35.00	
49.99	0.500	40.00	833.58	333.43	17.91	-0.02214	0.00061	0.521	38.92	50.00	0.500	40.00	
49.99	0.500	45.00	831.20	332.48	17.59	-0.00860	0.00054	0.517	43.71	50.00	0.500	45.00	
49.99	0.500	50.00	829.54	331.82	17.19	-0.02744	0.00053	0.514	48.51	50.00	0.500	50.00	
49.99	0.501	55.00	829.41	331.76	16.77	0.00882	0.00044	0.509	53.37	50.00	0.500	55.00	
49.99	0.500	60.00	829.25	331.70	16.41	-0.00935	0.00043	0.505	58.32	50.00	0.500	60.00	
49.99	0.500	65.00	829.65	331.86	16.01	0.01906	0.00033	0.501	63.36	50.00	0.500	65.00	
49.99	0.500	70.00	829.97	331.99	15.35	0.00400	0.00033	0.498	68.47	50.00	0.500	70.00	
49.99	0.500	75.00	829.24	331.70	14.25	-0.03679	0.00020	0.497	73.67	50.00	0.500	75.00	
50.00	0.500	78.00	833.51	333.41	13.95	-0.03662	0.00028	0.497	76.88	50.00	0.500	78.00	
50.00	0.500	81.00	836.74	334.69	13.03	-0.04676	0.00011	0.497	80.03	50.00	0.500	81.00	
50.00	0.500	84.00	849.95	339.98	12.86	-0.02545	0.00029	0.497	83.15	50.00	0.500	84.00	
49.99	0.500	86.00	857.38	342.95	12.80	-0.02927	0.00013	0.497	85.28	50.00	0.500	86.00	
49.99	0.500	88.00	863.22	345.29	12.56	-0.03432	0.00007	0.498	87.35	50.00	0.500	88.00	
50.00	0.500	90.00	865.16	346.06	12.47	-0.00578	0.00008	0.499	89.41	50.00	0.500	90.00	
49.99	0.500	92.00	865.47	346.19	12.69	-0.02860	0.00012	0.499	91.47	50.00	0.500	92.00	
50.00	0.501	94.00	856.32	342.53	12.36	-0.03277	0.00011	0.500	93.52	50.00	0.500	94.00	
49.99	0.500	96.00	848.93	339.57	12.60	-0.07214	0.00004	0.500	95.56	50.00	0.500	96.00	
50.00	0.500	99.00	839.11	335.64	12.91	-0.03801	0.00009	0.503	98.53	50.00	0.500	99.00	
50.00	0.500	102.00	835.43	334.17	13.50	-0.13529	0.00046	0.504	101.51	50.00	0.500	102.00	
49.99	0.500	105.00	833.14	333.25	14.18	-0.04769	0.00017	0.505	104.49	50.00	0.500	105.00	
50.00	0.500	110.00	834.11	333.64	15.02	-0.03408	0.00028	0.506	109.35	50.00	0.500	110.00	
49.99	0.500	115.00	836.55	334.62	15.73	0.00268	0.00030	0.508	114.23	50.00	0.500	115.00	
49.99	0.500	120.00	840.38	336.15	16.81	-0.04538	0.00034	0.508	119.10	50.00	0.500	120.00	
50.00	0.500	125.00	842.49	336.99	17.35	-0.03795	0.00055	0.508	124.03	50.00	0.500	125.00	
49.99	0.500	130.00	841.18	336.47	17.44	-0.04504	0.00039	0.509	128.95	50.00	0.500	130.00	
50.00	0.500	135.00	844.61	337.85	18.03	-0.02458	0.00041	0.509	133.90	50.00	0.500	135.00	
49.99	0.500	140.00	846.66	338.67	18.50	-0.00896	0.00047	0.508	138.90	50.00	0.500	140.00	
50.00	0.500	145.00	849.00	339.60	18.68	-0.17171	0.00075	0.507	143.91	50.00	0.500	145.00	
49.99	0.500	150.00	854.49	341.80	19.65	-0.11069	0.00072	0.506	148.96	50.00	0.500	150.00	
49.99	0.500	155.00	852.76	341.10	19.29	-0.04736	0.00032	0.506	153.94	50.00	0.500	155.00	
49.99	0.500	160.00	854.84	341.94	19.21	-0.07990	0.00029	0.505	158.95	50.00	0.500	160.00	
49.99	0.500	165.00	853.25	341.30	18.86	-0.04801	0.00032	0.505	163.99	50.00	0.500	165.00	
49.99	0.500	170.00	855.67	342.27	19.14	0.06369	-0.00017	0.505	169.09	50.00	0.500	170.00	
49.99	0.500	175.00	854.03	341.61	18.92	-0.00745	-0.00019	0.505	174.23	50.00	0.500	175.00	
50.00	0.500	180.00	854.00	341.60	19.00	-0.00246	-0.00012	0.506	179.39	50.00	0.500	180.00	
49.98	0.500	185.00	855.11	342.04	19.68	0.01711	0.00012	0.506	184.54	50.00	0.500	185.00	
49.99	0.500	190.00	848.43	339.37	18.77	0.02981	-0.00010	0.508	189.68	50.00	0.500	190.00	
49.99	0.500	195.00	840.68	336.27	17.94	-0.00432	0.00010	0.508	194.76	50.00	0.500	195.00	
49.99	0.500	200.00	842.28	336.91	18.81	-0.03067	0.00032	0.510	199.86	50.00	0.500	200.00	
49.99	0.500	205.00	839.10	335.64	18.44	-0.03012	0.00059	0.511	204.96	50.00	0.500	205.00	
49.99	0.500	210.00	832.62	333.05	17.64	-0.04224	0.00063	0.513	209.99	50.00	0.500	210.00	
49.99	0.500	215.00	835.27	334.11	18.22	-0.06380	0.00069	0.515	214.96	50.00	0.500	215.00	
49.99	0.500	220.00	828.68	331.47	17.04	-0.01830	0.00046	0.516	219.73	50.00	0.500	220.00	
49.99	0.500	225.00	833.29	333.31	17.39	-0.03924	0.00068	0.517	224.53	50.00	0.500	225.00	
49.99	0.500	230.00	834.72	333.89	17.19	-0.06196	0.00065	0.517	229.31	50.00	0.500	230.00	
49.99	0.501	235.00	838.83	335.53	17.10	-0.05065	0.00064	0.517	234.13	50.00	0.500	235.00	
49.99	0.500	240.00	841.75	336.70	16.24	-0.04139	0.00059	0.516	238.96	50.00	0.500	240.00	
