Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
35.01	0.200	0.00	1913.18	765.27	22.47	-0.14529	0.00071	0.210	-0.28	35.00	0.200	0.00	
34.99	0.201	5.00	1880.35	752.14	19.66	-0.07255	-0.00004	0.212	4.53	35.00	0.200	5.00	
35.00	0.200	10.00	1881.25	752.50	19.73	-0.05142	-0.00002	0.211	9.47	35.00	0.200	10.00	
34.98	0.200	15.00	1890.18	756.07	20.09	-0.06314	0.00004	0.211	14.50	35.00	0.200	15.00	
34.99	0.200	20.00	1893.81	757.53	19.78	-0.04187	0.00004	0.211	19.43	35.00	0.200	20.00	
34.99	0.200	25.00	1901.60	760.64	19.79	-0.03828	0.00007	0.210	24.30	35.00	0.200	25.00	
34.99	0.200	30.00	1911.85	764.74	19.73	-0.06155	0.00010	0.209	29.10	35.00	0.200	30.00	
34.99	0.200	35.00	1926.67	770.67	19.92	-0.05432	0.00013	0.209	33.90	35.00	0.200	35.00	
34.99	0.200	40.00	1938.63	775.45	19.55	-0.03888	0.00007	0.206	38.57	35.00	0.200	40.00	
34.99	0.200	45.00	1958.83	783.53	19.67	-0.06263	0.00010	0.204	43.32	35.00	0.200	45.00	
34.98	0.200	50.00	1977.23	790.89	19.64	-0.08515	0.00007	0.202	48.14	35.00	0.200	50.00	
34.98	0.200	55.00	2003.84	801.53	20.08	-0.09164	0.00008	0.199	53.03	35.00	0.200	55.00	
34.99	0.200	60.00	2025.15	810.06	20.10	-0.08004	0.00006	0.197	58.08	35.00	0.200	60.00	
34.99	0.200	65.00	2049.05	819.62	20.08	-0.05451	0.00004	0.195	63.23	35.00	0.200	65.00	
34.98	0.200	70.00	2070.47	828.19	20.13	-0.07972	0.00001	0.194	68.45	35.00	0.200	70.00	
34.99	0.200	75.00	2090.20	836.08	20.41	-0.06808	-0.00001	0.193	73.79	35.00	0.200	75.00	
34.99	0.200	78.00	2093.54	837.41	20.26	-0.06140	-0.00017	0.193	77.11	35.00	0.200	78.00	
34.99	0.200	81.00	2100.42	840.17	20.20	-0.05597	-0.00018	0.193	80.31	35.00	0.200	81.00	
34.99	0.200	84.00	2106.69	842.68	20.28	-0.06555	-0.00024	0.193	83.48	35.00	0.200	84.00	
34.99	0.200	86.00	2105.87	842.35	20.17	-0.03050	-0.00024	0.194	85.67	35.00	0.200	86.00	
34.99	0.200	88.00	2110.52	844.21	20.43	-0.03524	-0.00026	0.194	87.75	35.00	0.200	88.00	
34.99	0.200	90.00	2106.49	842.59	20.22	-0.08131	-0.00026	0.194	89.83	35.00	0.200	90.00	
34.99	0.200	92.00	2100.63	840.25	19.87	-0.00882	-0.00031	0.195	91.88	35.00	0.200	92.00	
34.98	0.200	94.00	2104.73	841.89	20.11	0.02794	-0.00032	0.195	93.97	35.00	0.200	94.00	
34.99	0.200	96.00	2100.44	840.18	20.17	-0.00772	-0.00035	0.195	96.09	35.00	0.200	96.00	
34.99	0.201	99.00	2092.13	836.85	20.06	0.01312	-0.00038	0.196	99.02	35.00	0.200	99.00	
