Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
35.00	0.030	0.00	2212.65	885.06	24.47	-0.24218	0.00066	0.030	-2.72	35.00	0.030	0.00	
35.01	0.030	5.00	2192.44	876.98	22.48	-0.03443	-0.00004	0.032	1.51	35.00	0.030	5.00	
35.00	0.030	10.00	2191.22	876.49	22.59	-0.01288	-0.00003	0.032	6.36	35.00	0.030	10.00	
34.99	0.030	15.00	2189.72	875.89	22.81	-0.03293	0.00007	0.031	11.25	35.00	0.030	15.00	
34.99	0.030	20.00	2190.65	876.26	22.49	-0.03870	0.00004	0.031	16.18	35.00	0.030	20.00	
35.00	0.030	25.00	2190.60	876.24	23.00	-0.03118	0.00007	0.031	21.06	35.00	0.030	25.00	
35.00	0.030	30.00	2187.50	875.00	22.50	-0.01342	0.00001	0.031	25.95	35.00	0.030	30.00	
34.99	0.030	35.00	2187.83	875.13	22.50	-0.01942	0.00002	0.030	30.75	35.00	0.030	35.00	
35.00	0.030	40.00	2187.43	874.97	22.57	-0.01191	-0.00000	0.030	35.46	35.00	0.030	40.00	
35.00	0.030	45.00	2191.21	876.48	22.68	-0.06541	-0.00001	0.029	40.49	35.00	0.030	45.00	
34.99	0.030	50.00	2192.88	877.15	22.56	-0.01500	-0.00007	0.029	45.65	35.00	0.030	50.00	
35.00	0.030	55.00	2194.71	877.88	22.68	-0.01731	-0.00008	0.029	50.69	35.00	0.030	55.00	
34.99	0.030	60.00	2197.28	878.91	22.87	-0.09305	-0.00008	0.028	56.00	35.00	0.030	60.00	
35.00	0.030	65.00	2194.51	877.81	22.52	-0.04032	-0.00019	0.028	61.57	35.00	0.030	65.00	
35.00	0.030	70.00	2198.86	879.54	23.04	-0.03339	-0.00015	0.028	67.27	35.00	0.030	70.00	
35.00	0.030	75.00	2202.98	881.19	22.84	0.00865	-0.00021	0.027	73.48	35.00	0.030	75.00	
35.00	0.030	78.00	2205.02	882.01	23.13	-0.00288	-0.00025	0.027	76.98	35.00	0.030	78.00	
35.00	0.030	81.00	2203.23	881.29	22.93	-0.00906	-0.00026	0.028	80.49	35.00	0.030	81.00	
35.00	0.030	84.00	2199.33	879.73	22.52	-0.02339	-0.00029	0.027	84.12	35.00	0.030	84.00	
35.00	0.030	86.00	2202.37	880.95	22.78	-0.01705	-0.00026	0.028	86.52	35.00	0.030	86.00	
35.00	0.030	88.00	2202.59	881.04	22.77	-0.01809	-0.00032	0.027	89.30	35.00	0.030	88.00	
35.00	0.030	90.00	2200.60	880.24	22.69	-0.06484	-0.00030	0.028	91.13	35.00	0.030	90.00	
35.00	0.030	92.00	2201.60	880.64	22.75	0.00950	-0.00033	0.028	93.42	35.00	0.030	92.00	
35.00	0.030	94.00	2202.32	880.93	22.64	-0.04874	-0.00034	0.028	95.56	35.00	0.030	94.00	
34.99	0.030	96.00	2202.89	881.15	22.96	-0.01455	-0.00036	0.028	97.86	35.00	0.030	96.00	
34.99	0.030	99.00	2200.40	880.16	22.91	-0.02909	-0.00033	0.028	101.00	35.00	0.030	99.00	
35.00	0.030	102.00	2200.91	880.36	22.81	-0.00924	-0.00036	0.028	104.32	35.00	0.030	102.00	
35.00	0.030	105.00	2205.27	882.11	23.11	-0.01358	-0.00032	0.028	107.54	35.00	0.030	105.00	
35.00	0.030	110.00	2199.13	879.65	22.69	-0.02273	-0.00035	0.029	112.59	35.00	0.030	110.00	
35.00	0.030	115.00	2199.57	879.83	22.69	0.03377	-0.00033	0.029	117.93	35.00	0.030	115.00	
35.00	0.031	120.00	2198.48	879.39	23.03	-0.02852	-0.00023	0.030	123.39	35.00	0.030	120.00	
35.00	0.030	125.00	2195.55	878.22	23.10	-0.04506	-0.00024	0.030	128.30	35.00	0.030	125.00	
35.00	0.030	130.00	2197.36	878.94	22.87	0.04996	-0.00025	0.030	133.47	35.00	0.030	130.00	
35.01	0.030	135.00	2194.61	877.85	22.78	-0.02608	-0.00019	0.030	138.96	35.00	0.030	135.00	
35.01	0.030	140.00	2202.35	880.94	22.76	-0.00815	-0.00013	0.031	143.80	35.00	0.030	140.00	
35.01	0.030	145.00	2197.42	878.97	22.79	-0.02995	-0.00019	0.031	148.88	35.00	0.030	145.00	
35.01	0.030	150.00	2197.77	879.11	22.94	0.00544	-0.00005	0.031	153.42	35.00	0.030	150.00	
35.00	0.030	155.00	2196.22	878.49	23.02	-0.01039	-0.00006	0.031	158.44	35.00	0.030	155.00	
35.00	0.030	160.00	2188.17	875.27	22.58	-0.03360	-0.00015	0.032	163.74	35.00	0.030	160.00	
35.00	0.030	165.00	2188.19	875.28	22.54	-0.06356	-0.00011	0.032	168.46	35.00	0.030	165.00	
34.99	0.030	170.00	2186.84	874.73	22.59	-0.05216	-0.00008	0.032	173.43	35.00	0.030	170.00	
35.00	0.030	175.00	2183.21	873.28	22.38	-0.06448	-0.00004	0.032	178.19	35.00	0.030	175.00	
35.00	0.030	180.00	2188.19	875.28	22.51	-0.11593	-0.00005	0.032	183.15	35.00	0.030	180.00	
35.00	0.030	185.00	2188.23	875.29	22.52	-0.04663	-0.00007	0.033	187.89	35.00	0.030	185.00	
35.00	0.029	190.00	2190.75	876.30	23.02	0.01647	-0.00002	0.033	192.89	35.00	0.030	190.00	
35.00	0.030	195.00	2183.68	873.47	22.34	-0.04568	-0.00006	0.033	197.75	35.00	0.030	195.00	
35.00	0.030	200.00	2192.38	876.95	22.70	-0.01707	-0.00005	0.033	202.50	35.00	0.030	200.00	
34.99	0.030	205.00	2195.81	878.32	22.77	-0.02412	-0.00000	0.033	207.33	35.00	0.030	205.00	
