Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
74.98	0.150	0.00	282.29	112.92	19.36	0.07233	0.00077	0.157	0.06	75.00	0.150	0.00	
75.00	0.150	5.00	282.75	113.10	19.31	0.03750	0.00011	0.157	4.97	75.00	0.150	5.00	
75.00	0.150	10.00	282.31	112.92	18.57	0.04062	0.00016	0.157	9.96	75.00	0.150	10.00	
75.00	0.150	15.00	282.92	113.17	18.57	0.07588	0.00000	0.157	14.94	75.00	0.150	15.00	
75.00	0.150	20.00	284.41	113.76	19.11	0.02686	0.00078	0.157	19.91	75.00	0.150	20.00	
75.02	0.150	25.00	284.73	113.89	18.80	0.02483	0.00044	0.157	24.86	75.00	0.150	25.00	
75.01	0.150	30.00	286.00	114.40	19.12	-0.02345	0.00081	0.156	29.66	75.00	0.150	30.00	
75.00	0.150	35.00	286.61	114.64	18.96	-0.01172	0.00071	0.156	34.52	75.00	0.150	35.00	
75.00	0.150	40.00	287.30	114.92	18.89	-0.00997	0.00051	0.155	39.27	75.00	0.150	40.00	
75.00	0.151	45.00	289.06	115.62	18.90	0.01572	0.00054	0.154	44.08	75.00	0.150	45.00	
75.00	0.150	50.00	291.08	116.43	19.04	0.01528	0.00051	0.153	48.88	75.00	0.150	50.00	
75.00	0.150	55.00	292.98	117.19	18.62	0.02260	0.00042	0.152	53.70	75.00	0.150	55.00	
75.01	0.150	60.00	297.00	118.80	18.99	0.02212	0.00076	0.151	58.66	75.00	0.150	60.00	
75.00	0.150	65.00	300.88	120.35	18.95	0.03011	0.00034	0.150	63.69	75.00	0.150	65.00	
75.00	0.150	70.00	305.53	122.21	18.99	0.00526	0.00029	0.149	68.75	75.00	0.150	70.00	
74.99	0.150	75.00	312.56	125.02	19.62	-0.00132	0.00039	0.149	73.88	75.00	0.150	75.00	
75.01	0.150	78.00	318.70	127.48	20.57	-0.00132	0.00051	0.149	77.06	75.00	0.150	78.00	
75.01	0.150	81.00	324.68	129.87	21.24	0.00381	0.00041	0.149	80.17	75.00	0.150	81.00	
74.99	0.150	84.00	331.01	132.41	21.78	-0.01577	0.00069	0.149	83.28	75.00	0.150	84.00	
75.01	0.150	86.00	334.50	133.80	22.44	0.00221	0.00030	0.149	85.40	75.00	0.150	86.00	
75.00	0.149	88.00	336.36	134.54	22.23	0.00877	0.00032	0.149	87.47	75.00	0.150	88.00	
75.00	0.150	90.00	337.52	135.01	22.61	0.01776	0.00033	0.150	89.46	75.00	0.150	90.00	
75.00	0.151	92.00	336.54	134.62	22.35	0.04458	-0.00012	0.150	91.57	75.00	0.150	92.00	
75.00	0.150	94.00	334.54	133.82	22.42	-0.01075	0.00049	0.150	93.58	75.00	0.150	94.00	
75.00	0.150	96.00	330.71	132.28	21.79	-0.00703	0.00032	0.151	95.63	75.00	0.150	96.00	
75.00	0.150	99.00	324.99	130.00	21.36	0.00534	0.00042	0.151	98.61	75.00	0.150	99.00	
75.00	0.150	102.00	318.50	127.40	19.91	-0.02544	0.00042	0.151	101.61	75.00	0.150	102.00	
75.00	0.150	105.00	312.85	125.14	19.72	0.04509	0.00004	0.152	104.63	75.00	0.150	105.00	
74.99	0.150	110.00	306.46	122.58	19.15	0.00214	0.00064	0.152	109.47	75.00	0.150	110.00	
75.00	0.150	115.00	301.93	120.77	19.39	0.00387	0.00023	0.152	114.40	75.00	0.150	115.00	
75.00	0.150	120.00	298.03	119.21	18.83	-0.03070	0.00070	0.152	119.38	75.00	0.150	120.00	
