Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
55.02	0.150	150.00	951.70	380.68	20.20	0.08518	-0.00008	0.151	149.90	55.00	0.150	150.00	
55.00	0.151	155.00	951.46	380.58	20.72	0.02899	0.00015	0.152	154.83	55.00	0.150	155.00	
55.00	0.151	160.00	952.22	380.89	21.95	0.05627	0.00002	0.152	159.86	55.00	0.150	160.00	
55.00	0.149	165.00	946.05	378.42	21.11	0.00724	0.00000	0.152	164.95	55.00	0.150	165.00	
55.00	0.150	170.00	939.79	375.92	20.52	0.07135	-0.00030	0.152	170.02	55.00	0.150	170.00	
55.00	0.150	175.00	935.97	374.39	20.28	0.12825	-0.00018	0.152	175.13	55.00	0.150	175.00	
55.00	0.151	180.00	933.92	373.57	20.28	0.00137	-0.00002	0.152	180.22	55.00	0.150	180.00	
55.00	0.150	185.00	930.52	372.21	20.02	-0.00500	-0.00013	0.152	185.26	55.00	0.150	185.00	
55.00	0.151	190.00	930.67	372.27	20.09	-0.04768	0.00021	0.153	190.33	55.00	0.150	190.00	
55.00	0.150	195.00	925.45	370.18	19.48	0.07991	-0.00022	0.153	195.41	55.00	0.150	195.00	
55.00	0.150	200.00	924.78	369.91	19.42	0.02539	-0.00007	0.153	200.40	55.00	0.150	200.00	
55.00	0.150	205.00	924.38	369.75	18.90	0.05441	-0.00000	0.153	205.43	55.00	0.150	205.00	
55.00	0.150	210.00	928.60	371.44	19.33	-0.00407	0.00008	0.154	210.41	55.00	0.150	210.00	
55.01	0.150	215.00	931.34	372.53	19.07	-0.02668	0.00014	0.154	215.34	55.00	0.150	215.00	
54.99	0.150	220.00	937.93	375.17	19.02	-0.01132	0.00017	0.155	220.12	55.00	0.150	220.00	
55.00	0.150	225.00	943.74	377.50	19.26	-0.02190	0.00031	0.155	224.99	55.00	0.150	225.00	
55.00	0.150	230.00	947.17	378.87	18.61	-0.01656	0.00026	0.155	229.79	55.00	0.150	230.00	
55.00	0.150	235.00	955.44	382.18	18.87	-0.02262	0.00029	0.155	234.63	55.00	0.150	235.00	
55.00	0.150	240.00	962.93	385.17	18.62	-0.03278	0.00024	0.155	239.42	55.00	0.150	240.00	
