Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
40.01	0.010	180.00	1874.52	749.81	21.25	0.01345	-0.00007	0.012	187.35	40.00	0.010	180.00	
40.01	0.010	185.00	1875.20	750.08	21.61	-0.02094	-0.00006	0.012	192.90	40.00	0.010	185.00	
40.01	0.010	190.00	1872.77	749.11	20.94	0.01109	-0.00011	0.012	197.61	40.00	0.010	190.00	
40.01	0.010	195.00	1879.50	751.80	21.59	0.01073	0.00003	0.012	201.84	40.00	0.010	195.00	
40.00	0.010	200.00	1875.73	750.29	21.24	0.04126	-0.00008	0.012	206.29	40.00	0.010	200.00	
40.01	0.010	205.00	1877.55	751.02	21.56	-0.01513	-0.00004	0.012	210.98	40.00	0.010	205.00	
40.01	0.010	210.00	1876.56	750.62	21.40	-0.00466	-0.00003	0.012	215.46	40.00	0.010	210.00	
40.01	0.009	215.00	1875.89	750.36	21.44	-0.01189	-0.00003	0.012	220.18	40.00	0.010	215.00	
40.01	0.011	220.00	1873.57	749.43	21.35	0.02426	-0.00006	0.013	224.63	40.00	0.010	220.00	
40.01	0.010	225.00	1874.32	749.73	21.50	-0.04216	-0.00003	0.013	228.97	40.00	0.010	225.00	
40.01	0.010	230.00	1877.19	750.87	21.40	-0.01226	-0.00006	0.013	233.17	40.00	0.010	230.00	
40.01	0.010	235.00	1873.74	749.50	21.07	-0.02197	-0.00011	0.012	237.49	40.00	0.010	235.00	
40.01	0.010	240.00	1875.72	750.29	21.10	-0.05069	-0.00010	0.013	242.35	40.00	0.010	240.00	
