Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
40.00	0.070	195.00	1817.53	727.01	20.30	-0.01774	-0.00002	0.073	195.47	40.00	0.070	195.00	
40.01	0.070	200.00	1821.99	728.80	20.60	-0.04092	-0.00004	0.073	200.44	40.00	0.070	200.00	
40.01	0.070	205.00	1822.21	728.89	20.29	0.00122	-0.00007	0.074	205.33	40.00	0.070	205.00	
40.01	0.070	210.00	1828.31	731.32	20.53	-0.00809	-0.00001	0.074	210.31	40.00	0.070	210.00	
40.01	0.069	215.00	1834.24	733.70	20.75	-0.06058	-0.00002	0.074	215.21	40.00	0.070	215.00	
40.02	0.070	220.00	1838.82	735.53	20.67	-0.00298	-0.00002	0.074	219.97	40.00	0.070	220.00	
40.01	0.070	225.00	1839.69	735.87	20.38	0.00574	-0.00004	0.074	224.77	40.00	0.070	225.00	
40.01	0.070	230.00	1845.61	738.24	20.58	-0.01997	-0.00004	0.074	229.51	40.00	0.070	230.00	
40.00	0.070	235.00	1852.78	741.11	20.87	0.01040	-0.00002	0.074	234.29	40.00	0.070	235.00	
40.00	0.070	240.00	1858.75	743.50	21.00	-0.04983	-0.00004	0.074	239.07	40.00	0.070	240.00	
