Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
77.50	0.020	99.00	368.74	147.50	29.05	0.05292	0.00001	0.021	99.17	77.50	0.020	99.00	
77.50	0.021	102.00	367.99	147.20	28.55	0.01409	-0.00012	0.021	102.41	77.50	0.020	102.00	
77.51	0.020	105.00	367.15	146.86	28.36	0.00484	-0.00025	0.020	105.41	77.50	0.020	105.00	
77.50	0.020	110.00	365.91	146.37	28.17	0.04060	-0.00020	0.021	110.29	77.50	0.020	110.00	
77.50	0.020	115.00	364.84	145.94	28.05	-0.00303	0.00020	0.022	114.46	77.50	0.020	115.00	
77.50	0.020	120.00	362.15	144.86	27.10	-0.01794	0.00003	0.021	119.80	77.50	0.020	120.00	
77.50	0.020	125.00	359.77	143.91	26.59	-0.00790	-0.00006	0.021	124.47	77.50	0.020	125.00	
77.50	0.020	130.00	358.51	143.40	26.99	0.02144	-0.00014	0.021	129.07	77.50	0.020	130.00	
77.50	0.020	135.00	357.34	142.94	27.00	-0.02085	0.00017	0.021	134.10	77.50	0.020	135.00	
77.50	0.020	140.00	355.00	142.00	26.58	0.00490	-0.00011	0.021	139.32	77.50	0.020	140.00	
77.50	0.020	145.00	353.64	141.46	26.65	0.01440	0.00008	0.021	143.99	77.50	0.020	145.00	
77.50	0.020	150.00	352.23	140.89	26.45	0.00810	0.00002	0.021	148.69	77.50	0.020	150.00	
77.50	0.020	155.00	349.40	139.76	25.42	0.07380	-0.00042	0.021	153.59	77.50	0.020	155.00	
77.50	0.020	160.00	348.40	139.36	25.88	0.01916	-0.00015	0.021	158.79	77.50	0.020	160.00	
77.50	0.020	165.00	346.11	138.44	24.94	0.03533	-0.00028	0.021	163.11	77.50	0.020	165.00	
77.50	0.020	170.00	345.26	138.10	25.40	0.02810	-0.00010	0.021	168.43	77.50	0.020	170.00	
77.50	0.020	175.00	344.47	137.79	25.04	-0.00387	0.00017	0.021	173.30	77.50	0.020	175.00	
77.50	0.019	180.00	344.51	137.81	25.80	0.08073	0.00007	0.021	178.29	77.50	0.020	180.00	
77.50	0.020	185.00	344.28	137.71	25.73	0.10024	0.00008	0.021	182.99	77.50	0.020	185.00	
77.50	0.019	190.00	343.71	137.48	25.48	0.08730	0.00002	0.021	187.70	77.50	0.020	190.00	
77.50	0.020	195.00	343.16	137.26	25.20	0.02166	-0.00026	0.021	192.96	77.50	0.020	195.00	
77.50	0.020	200.00	344.47	137.79	26.30	0.03428	0.00031	0.021	197.88	77.50	0.020	200.00	
77.51	0.020	205.00	343.72	137.49	25.57	0.01360	0.00007	0.021	202.85	77.50	0.020	205.00	
77.50	0.020	210.00	344.72	137.89	26.08	0.01299	0.00030	0.020	207.69	77.50	0.020	210.00	
77.50	0.020	215.00	345.16	138.06	25.02	0.00385	0.00032	0.021	212.75	77.50	0.020	215.00	
77.50	0.020	220.00	345.78	138.31	25.01	0.05574	0.00004	0.021	217.58	77.50	0.020	220.00	
77.50	0.020	225.00	346.23	138.49	25.33	0.04917	-0.00000	0.020	222.47	77.50	0.020	225.00	
77.50	0.020	230.00	347.68	139.07	25.19	0.03955	0.00014	0.021	227.38	77.50	0.020	230.00	
77.50	0.020	235.00	349.97	139.99	26.55	0.01534	0.00030	0.020	232.41	77.50	0.020	235.00	
77.50	0.020	240.00	351.06	140.42	26.20	0.04605	0.00023	0.020	237.25	77.50	0.020	240.00	
