Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
55.00	0.020	0.00	1116.89	446.76	23.27	-0.13654	0.00093	0.020	-1.74	55.00	0.020	0.00	
55.00	0.020	5.00	1107.86	443.15	21.79	0.03790	-0.00001	0.021	1.60	55.00	0.020	5.00	
55.00	0.020	10.00	1107.58	443.03	21.70	0.03048	-0.00000	0.021	6.86	55.00	0.020	10.00	
55.01	0.020	15.00	1109.08	443.63	22.02	0.00840	0.00005	0.021	11.71	55.00	0.020	15.00	
55.00	0.020	20.00	1108.98	443.59	22.01	0.04857	-0.00003	0.021	16.42	55.00	0.020	20.00	
55.00	0.020	25.00	1109.63	443.85	22.10	-0.00835	0.00008	0.021	21.51	55.00	0.020	25.00	
55.01	0.020	30.00	1110.90	444.36	22.16	0.03099	0.00000	0.021	25.79	55.00	0.020	30.00	
55.01	0.020	35.00	1110.33	444.13	21.99	0.06032	0.00003	0.021	30.87	55.00	0.020	35.00	
55.00	0.020	40.00	1112.08	444.83	22.16	-0.00001	0.00003	0.020	35.60	55.00	0.020	40.00	
55.00	0.020	45.00	1112.65	445.06	22.21	0.01036	0.00001	0.020	40.53	55.00	0.020	45.00	
55.00	0.020	50.00	1113.30	445.32	22.18	-0.01458	0.00002	0.020	45.39	55.00	0.020	50.00	
55.00	0.020	55.00	1114.26	445.70	22.40	0.01551	-0.00002	0.020	50.42	55.00	0.020	55.00	
55.00	0.020	60.00	1114.70	445.88	22.25	0.00477	-0.00008	0.020	55.81	55.00	0.020	60.00	
55.00	0.020	65.00	1115.70	446.28	22.57	0.00702	-0.00009	0.019	61.07	55.00	0.020	65.00	
55.00	0.020	70.00	1117.78	447.11	22.47	0.03533	-0.00019	0.019	66.66	55.00	0.020	70.00	
55.00	0.019	75.00	1116.88	446.75	22.36	0.01196	-0.00020	0.019	71.99	55.00	0.020	75.00	
55.00	0.020	78.00	1116.36	446.54	22.36	0.02562	-0.00015	0.019	75.72	55.00	0.020	78.00	
55.00	0.020	81.00	1117.06	446.82	22.41	0.06023	-0.00022	0.019	79.30	55.00	0.020	81.00	
55.00	0.020	84.00	1116.23	446.49	22.40	0.05184	-0.00034	0.019	82.57	55.00	0.020	84.00	
55.00	0.020	86.00	1116.24	446.50	22.27	0.03756	-0.00026	0.019	85.27	55.00	0.020	86.00	
55.00	0.020	88.00	1117.21	446.88	22.48	0.02142	-0.00026	0.019	87.10	55.00	0.020	88.00	
55.00	0.020	90.00	1115.85	446.34	22.29	0.03879	-0.00029	0.019	88.99	55.00	0.020	90.00	
55.00	0.020	92.00	1114.85	445.94	22.07	0.04207	-0.00030	0.019	91.54	55.00	0.020	92.00	
55.00	0.020	94.00	1114.65	445.86	22.18	0.07969	-0.00034	0.019	93.63	55.00	0.020	94.00	
55.00	0.020	96.00	1115.00	446.00	22.25	0.04987	-0.00036	0.019	96.07	55.00	0.020	96.00	
55.00	0.020	99.00	1114.41	445.76	22.06	0.03548	-0.00032	0.019	99.03	55.00	0.020	99.00	
55.00	0.020	102.00	1116.29	446.51	22.37	0.03485	-0.00025	0.019	102.39	55.00	0.020	102.00	
55.01	0.020	105.00	1113.28	445.31	21.91	0.13454	-0.00051	0.019	105.56	55.00	0.020	105.00	
54.99	0.020	110.00	1114.36	445.75	22.26	0.02337	-0.00033	0.019	110.29	55.00	0.020	110.00	
55.00	0.020	115.00	1111.75	444.70	21.69	0.06733	-0.00036	0.019	116.10	55.00	0.020	115.00	
55.01	0.020	120.00	1111.81	444.73	21.86	0.08093	-0.00022	0.019	121.17	55.00	0.020	120.00	
55.00	0.020	125.00	1114.23	445.69	22.57	-0.02150	-0.00014	0.020	126.40	55.00	0.020	125.00	
