Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
35.00	0.700	99.00	1692.46	676.98	15.23	-0.19644	0.00004	0.690	98.71	35.00	0.700	99.00	
35.00	0.700	102.00	1642.25	656.90	14.84	-0.14324	0.00005	0.692	101.71	35.00	0.700	102.00	
35.00	0.700	105.00	1601.43	640.57	14.90	-0.10993	0.00009	0.694	104.68	35.00	0.700	105.00	
35.00	0.700	110.00	1552.86	621.15	15.67	-0.11602	0.00034	0.696	109.51	35.00	0.700	110.00	
35.00	0.700	115.00	1512.11	604.84	16.28	-0.17116	0.00042	0.698	114.41	35.00	0.700	115.00	
35.00	0.700	120.00	1477.97	591.19	16.38	-0.13692	0.00034	0.700	119.33	35.00	0.700	120.00	
35.00	0.700	125.00	1451.65	580.66	16.87	-0.14022	0.00040	0.702	124.25	35.00	0.700	125.00	
34.99	0.700	130.00	1433.75	573.50	17.56	-0.12176	0.00054	0.702	129.20	35.00	0.700	130.00	
35.00	0.700	135.00	1414.58	565.83	17.83	-0.18739	0.00055	0.703	134.18	35.00	0.700	135.00	
35.00	0.699	140.00	1399.05	559.62	17.87	-0.08267	0.00047	0.702	139.17	35.00	0.700	140.00	
35.00	0.700	145.00	1389.02	555.61	18.21	-0.13838	0.00041	0.701	144.21	35.00	0.700	145.00	
34.99	0.699	150.00	1383.84	553.54	18.58	-0.08501	0.00049	0.700	149.25	35.00	0.700	150.00	
34.99	0.701	155.00	1377.57	551.03	18.45	-0.11806	0.00043	0.700	154.28	35.00	0.700	155.00	
35.00	0.700	160.00	1369.40	547.76	18.75	-0.03778	0.00025	0.702	159.37	35.00	0.700	160.00	
35.00	0.700	165.00	1364.45	545.78	18.80	-0.03969	0.00034	0.703	164.45	35.00	0.700	165.00	
35.00	0.700	170.00	1356.51	542.60	18.51	-0.00605	-0.00006	0.703	169.57	35.00	0.700	170.00	
35.00	0.700	175.00	1356.02	542.41	18.64	0.04939	-0.00012	0.703	174.75	35.00	0.700	175.00	
35.00	0.700	180.00	1360.62	544.25	19.35	-0.06733	0.00011	0.703	179.95	35.00	0.700	180.00	
35.00	0.700	185.00	1351.90	540.76	18.39	0.02824	-0.00008	0.704	185.12	35.00	0.700	185.00	
35.00	0.700	190.00	1354.50	541.80	18.56	-0.01817	0.00013	0.705	190.29	35.00	0.700	190.00	
35.00	0.700	195.00	1354.97	541.99	18.44	-0.01533	0.00023	0.707	195.47	35.00	0.700	195.00	
34.99	0.700	200.00	1359.40	543.76	18.72	-0.08592	0.00052	0.710	200.54	35.00	0.700	200.00	
35.00	0.700	205.00	1367.21	546.88	18.68	-0.09138	0.00063	0.712	205.59	35.00	0.700	205.00	
35.00	0.700	210.00	1372.52	549.01	18.66	-0.11703	0.00070	0.715	210.59	35.00	0.700	210.00	
35.00	0.700	215.00	1376.40	550.56	18.08	-0.14236	0.00072	0.718	215.52	35.00	0.700	215.00	
35.00	0.700	220.00	1389.01	555.60	18.28	-0.14205	0.00084	0.720	220.33	35.00	0.700	220.00	
35.00	0.700	225.00	1398.34	559.34	17.52	-0.14731	0.00085	0.721	225.12	35.00	0.700	225.00	
35.00	0.700	230.00	1414.13	565.65	17.05	-0.20645	0.00083	0.722	229.91	35.00	0.700	230.00	
35.00	0.700	235.00	1439.90	575.96	17.19	-0.17552	0.00087	0.722	234.68	35.00	0.700	235.00	
35.00	0.700	240.00	1463.80	585.52	16.35	-0.12114	0.00075	0.721	239.48	35.00	0.700	240.00	
