Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
19.99	1.500	0.00	1839.79	735.91	24.94	-0.21588	0.00079	1.573	-0.66	20.00	1.500	0.00	
20.01	1.500	5.00	1823.20	729.28	23.11	-0.03978	0.00031	1.574	4.33	20.00	1.500	5.00	
20.01	1.500	10.00	1828.81	731.52	23.51	-0.07797	0.00049	1.575	9.33	20.00	1.500	10.00	
20.01	1.500	15.00	1838.59	735.43	23.72	-0.07846	0.00071	1.573	14.25	20.00	1.500	15.00	
19.99	1.500	20.00	1856.76	742.70	23.74	-0.14339	0.00098	1.572	19.11	20.00	1.500	20.00	
19.99	1.500	25.00	1875.13	750.05	24.17	-0.13920	0.00111	1.570	23.97	20.00	1.500	25.00	
20.00	1.500	30.00	1896.99	758.80	24.20	-0.20902	0.00121	1.565	28.77	20.00	1.500	30.00	
20.00	1.500	35.00	1930.47	772.19	25.36	-0.20794	0.00120	1.557	33.55	20.00	1.500	35.00	
20.00	1.500	40.00	1959.12	783.65	24.30	-0.10166	0.00112	1.547	38.30	20.00	1.500	40.00	
19.99	1.500	45.00	1999.53	799.81	24.14	-0.15880	0.00112	1.534	43.08	20.00	1.500	45.00	
20.01	1.500	50.00	2050.84	820.34	24.31	-0.10576	0.00099	1.521	47.94	20.00	1.500	50.00	
19.98	1.500	55.00	2120.90	848.36	24.06	-0.17132	0.00102	1.511	52.80	20.00	1.500	55.00	
20.00	1.500	60.00	2196.19	878.48	24.01	-0.18280	0.00090	1.496	57.81	20.00	1.500	60.00	
20.02	1.500	65.00	2280.72	912.29	21.99	-0.13935	0.00073	1.486	62.85	20.00	1.500	65.00	
19.99	1.500	70.00	--	--	--	--	--	1.478	67.96	20.00	1.500	70.00	Current limit exceeded.
--	--	--	--	--	--	--	--	--	--	20.00	1.500	75.00	Measurement skipped. (Current limit exceeded.)
--	--	--	--	--	--	--	--	--	--	20.00	1.500	78.00	Measurement skipped. (Current limit exceeded.)
--	--	--	--	--	--	--	--	--	--	20.00	1.500	81.00	Measurement skipped. (Current limit exceeded.)
--	--	--	--	--	--	--	--	--	--	20.00	1.500	84.00	Measurement skipped. (Current limit exceeded.)
--	--	--	--	--	--	--	--	--	--	20.00	1.500	86.00	Measurement skipped. (Current limit exceeded.)
--	--	--	--	--	--	--	--	--	--	20.00	1.500	88.00	Measurement skipped. (Current limit exceeded.)
--	--	--	--	--	--	--	--	--	--	20.00	1.500	90.00	Measurement skipped. (Current limit exceeded.)
--	--	--	--	--	--	--	--	--	--	20.00	1.500	92.00	Measurement skipped. (Current limit exceeded.)
