Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
60.01	0.300	0.00	636.41	254.56	21.09	0.04599	0.00032	0.316	-0.11	60.00	0.300	0.00	
59.99	0.301	5.00	631.54	252.62	19.65	0.04852	-0.00002	0.316	4.84	60.00	0.300	5.00	
60.00	0.300	10.00	635.72	254.29	20.84	-0.01422	0.00037	0.317	9.87	60.00	0.300	10.00	
60.00	0.300	15.00	632.27	252.91	19.91	0.02068	0.00002	0.316	14.86	60.00	0.300	15.00	
60.01	0.299	20.00	632.97	253.19	20.13	-0.02861	0.00045	0.315	19.81	60.00	0.300	20.00	
60.00	0.301	25.00	632.25	252.90	20.08	-0.00470	0.00042	0.316	24.71	60.00	0.300	25.00	
60.00	0.300	30.00	631.59	252.64	20.09	0.02975	0.00055	0.314	29.53	60.00	0.300	30.00	
60.00	0.300	35.00	629.81	251.92	19.88	-0.03943	0.00072	0.313	34.36	60.00	0.300	35.00	
60.00	0.300	40.00	627.93	251.17	19.52	-0.00791	0.00061	0.312	39.11	60.00	0.300	40.00	
60.00	0.300	45.00	626.05	250.42	19.15	-0.03219	0.00062	0.310	43.90	60.00	0.300	45.00	
60.00	0.300	50.00	624.59	249.84	18.89	-0.00386	0.00062	0.307	48.71	60.00	0.300	50.00	
60.00	0.301	55.00	624.47	249.79	18.95	-0.00882	0.00059	0.306	53.57	60.00	0.300	55.00	
60.00	0.300	60.00	623.45	249.38	18.68	0.01201	0.00057	0.303	58.50	60.00	0.300	60.00	
60.00	0.300	65.00	621.10	248.44	18.17	-0.03031	0.00050	0.301	63.53	60.00	0.300	65.00	
60.00	0.300	70.00	617.93	247.17	17.62	-0.02240	0.00030	0.299	68.66	60.00	0.300	70.00	
60.00	0.300	75.00	615.58	246.23	17.19	-0.00236	0.00029	0.298	73.83	60.00	0.300	75.00	
60.00	0.300	78.00	613.22	245.29	16.64	-0.02705	0.00032	0.298	77.05	60.00	0.300	78.00	
60.00	0.301	81.00	612.26	244.90	16.42	-0.00628	0.00021	0.298	80.17	60.00	0.300	81.00	
60.00	0.300	84.00	612.15	244.86	16.13	-0.00409	0.00008	0.298	83.27	60.00	0.300	84.00	
60.00	0.300	86.00	612.20	244.88	16.06	0.00762	-0.00001	0.299	85.42	60.00	0.300	86.00	
60.01	0.300	88.00	611.67	244.67	15.87	0.02262	0.00000	0.300	87.46	60.00	0.300	88.00	
60.00	0.300	90.00	612.60	245.04	15.96	0.06143	-0.00003	0.300	89.50	60.00	0.300	90.00	
60.00	0.300	92.00	611.43	244.57	15.78	0.05115	-0.00008	0.300	91.54	60.00	0.300	92.00	
60.00	0.300	94.00	610.46	244.19	15.85	0.01926	-0.00010	0.301	93.58	60.00	0.300	94.00	
60.00	0.300	96.00	609.39	243.76	15.76	0.01743	0.00004	0.301	95.61	60.00	0.300	96.00	
60.00	0.300	99.00	609.66	243.86	16.08	-0.00450	-0.00004	0.302	98.60	60.00	0.300	99.00	
60.00	0.300	102.00	610.70	244.28	16.31	-0.03643	0.00003	0.303	101.59	60.00	0.300	102.00	
60.00	0.300	105.00	613.39	245.36	16.69	0.00478	-0.00001	0.304	104.55	60.00	0.300	105.00	
60.00	0.300	110.00	620.33	248.13	17.70	-0.04307	0.00045	0.305	109.42	60.00	0.300	110.00	
60.00	0.300	115.00	625.59	250.24	18.36	-0.03887	0.00045	0.306	114.28	60.00	0.300	115.00	
60.00	0.300	120.00	630.62	252.25	19.18	-0.05299	0.00071	0.306	119.21	60.00	0.300	120.00	
60.00	0.300	125.00	633.08	253.23	19.57	-0.00698	0.00061	0.306	124.13	60.00	0.300	125.00	
60.00	0.300	130.00	633.29	253.31	19.23	-0.02761	0.00054	0.306	129.06	60.00	0.300	130.00	
60.00	0.299	135.00	634.18	253.67	18.98	-0.07161	0.00059	0.306	134.04	60.00	0.300	135.00	
60.00	0.300	140.00	634.64	253.86	19.03	-0.01510	0.00026	0.305	139.04	60.00	0.300	140.00	
60.00	0.300	145.00	636.87	254.75	19.36	-0.07758	0.00066	0.305	144.04	60.00	0.300	145.00	
60.00	0.301	150.00	640.51	256.21	20.20	-0.09165	0.00069	0.304	149.07	60.00	0.300	150.00	
60.00	0.301	155.00	641.12	256.45	20.14	0.07640	0.00036	0.305	154.05	60.00	0.300	155.00	
60.00	0.300	160.00	639.01	255.60	19.47	0.01323	0.00016	0.304	159.09	60.00	0.300	160.00	
59.99	0.299	165.00	640.59	256.24	20.06	0.06081	-0.00029	0.304	164.13	60.00	0.300	165.00	
59.99	0.300	170.00	642.15	256.86	20.36	-0.05158	-0.00014	0.304	169.19	60.00	0.300	170.00	
59.99	0.301	175.00	642.64	257.05	20.55	-0.04416	0.00003	0.304	174.31	60.00	0.300	175.00	
60.00	0.300	180.00	635.88	254.35	19.52	0.02834	-0.00058	0.305	179.39	60.00	0.300	180.00	
60.00	0.299	185.00	636.13	254.45	20.29	-0.02525	-0.00022	0.305	184.44	60.00	0.300	185.00	
60.00	0.300	190.00	633.83	253.53	20.04	-0.04259	0.00010	0.305	189.57	60.00	0.300	190.00	
59.99	0.301	195.00	630.63	252.25	19.90	0.00489	0.00016	0.306	194.69	60.00	0.300	195.00	
60.00	0.300	200.00	628.60	251.44	19.83	-0.02794	0.00030	0.307	199.72	60.00	0.300	200.00	
60.00	0.300	205.00	624.72	249.89	19.30	-0.00116	0.00026	0.307	204.82	60.00	0.300	205.00	
59.99	0.300	210.00	624.11	249.64	19.32	-0.04264	0.00054	0.308	209.80	60.00	0.300	210.00	
60.00	0.300	215.00	622.53	249.01	19.05	-0.03263	0.00050	0.309	214.74	60.00	0.300	215.00	
59.99	0.300	220.00	622.32	248.93	18.92	-0.00837	0.00057	0.309	219.56	60.00	0.300	220.00	
59.99	0.300	225.00	622.98	249.19	18.91	0.00105	0.00062	0.310	224.36	60.00	0.300	225.00	
59.99	0.300	230.00	624.97	249.99	18.82	-0.00656	0.00068	0.310	229.16	60.00	0.300	230.00	
59.99	0.300	235.00	628.86	251.54	18.84	-0.05650	0.00069	0.309	233.99	60.00	0.300	235.00	
60.00	0.300	240.00	633.15	253.26	19.05	-0.01468	0.00074	0.309	238.82	60.00	0.300	240.00	
