Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
59.99	0.020	94.00	927.90	371.16	23.85	0.05094	-0.00042	0.020	95.72	60.00	0.020	94.00	
59.99	0.020	96.00	926.42	370.57	23.32	0.06227	-0.00055	0.020	97.67	60.00	0.020	96.00	
59.99	0.020	99.00	927.53	371.01	23.54	0.03858	-0.00033	0.020	101.29	60.00	0.020	99.00	
59.99	0.020	102.00	927.32	370.93	23.73	0.07756	-0.00040	0.020	103.83	60.00	0.020	102.00	
59.99	0.020	105.00	927.28	370.91	23.74	0.08832	-0.00039	0.020	106.60	60.00	0.020	105.00	
60.00	0.020	110.00	928.24	371.30	24.00	0.04095	-0.00030	0.020	111.34	60.00	0.020	110.00	
60.00	0.020	115.00	926.57	370.63	23.41	0.02403	-0.00021	0.021	115.96	60.00	0.020	115.00	
59.99	0.020	120.00	923.72	369.49	23.05	0.01992	-0.00039	0.021	121.23	60.00	0.020	120.00	
60.00	0.020	125.00	924.87	369.95	23.43	0.02164	-0.00018	0.021	126.38	60.00	0.020	125.00	
60.00	0.020	130.00	923.42	369.37	23.47	-0.00308	-0.00021	0.021	131.17	60.00	0.020	130.00	
59.99	0.020	135.00	927.49	370.99	24.86	0.03849	-0.00009	0.021	135.87	60.00	0.020	135.00	
59.99	0.020	140.00	925.04	370.02	24.23	0.08915	-0.00011	0.021	140.49	60.00	0.020	140.00	
59.99	0.020	145.00	924.48	369.79	24.21	0.08873	-0.00018	0.021	145.09	60.00	0.020	145.00	
59.99	0.020	150.00	923.18	369.27	23.97	0.05558	-0.00016	0.021	149.83	60.00	0.020	150.00	
59.99	0.020	155.00	925.12	370.05	24.71	0.06529	0.00005	0.021	155.09	60.00	0.020	155.00	
60.00	0.020	160.00	920.73	368.29	23.53	0.07468	-0.00022	0.021	159.36	60.00	0.020	160.00	
59.99	0.021	165.00	921.22	368.49	23.84	0.03138	-0.00006	0.021	164.52	60.00	0.020	165.00	
59.98	0.020	170.00	922.38	368.95	24.04	0.03372	-0.00000	0.021	169.41	60.00	0.020	170.00	
59.99	0.020	175.00	919.84	367.93	23.85	0.04930	-0.00016	0.021	173.82	60.00	0.020	175.00	
59.99	0.020	180.00	920.53	368.21	23.98	0.09099	-0.00010	0.021	178.75	60.00	0.020	180.00	
59.98	0.020	185.00	920.23	368.09	23.88	0.08167	0.00002	0.021	182.90	60.00	0.020	185.00	
59.99	0.020	190.00	920.47	368.19	23.96	0.10661	-0.00015	0.021	188.19	60.00	0.020	190.00	
59.98	0.020	195.00	918.43	367.37	23.32	-0.01259	-0.00013	0.021	193.22	60.00	0.020	195.00	
59.99	0.020	200.00	920.13	368.05	23.72	0.05826	-0.00004	0.021	197.93	60.00	0.020	200.00	
59.98	0.020	205.00	919.80	367.92	23.57	0.00262	0.00002	0.021	203.06	60.00	0.020	205.00	
59.99	0.020	210.00	919.47	367.79	23.61	0.03356	-0.00011	0.021	207.93	60.00	0.020	210.00	
59.98	0.020	215.00	920.88	368.35	23.68	0.02083	0.00002	0.021	212.80	60.00	0.020	215.00	
59.99	0.020	220.00	921.00	368.40	23.68	0.04891	-0.00005	0.021	217.70	60.00	0.020	220.00	
59.99	0.020	225.00	921.09	368.44	23.52	-0.01780	-0.00003	0.021	222.60	60.00	0.020	225.00	
59.99	0.020	230.00	921.84	368.74	23.75	0.02305	0.00005	0.021	227.23	60.00	0.020	230.00	
59.98	0.020	235.00	922.35	368.94	23.59	-0.00760	-0.00002	0.021	232.18	60.00	0.020	235.00	
60.01	0.019	240.00	924.22	369.69	23.85	0.04858	-0.00001	0.021	237.48	60.00	0.020	240.00	
