Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
35.01	0.300	0.00	1737.21	694.89	20.84	-0.17420	0.00062	0.316	-0.22	35.00	0.300	0.00	
35.00	0.300	5.00	1714.08	685.63	19.12	0.00338	-0.00002	0.319	4.76	35.00	0.300	5.00	
35.00	0.300	10.00	1724.57	689.83	19.89	-0.02391	0.00005	0.318	9.70	35.00	0.300	10.00	
34.99	0.300	15.00	1724.74	689.89	18.92	0.01281	0.00005	0.318	14.69	35.00	0.300	15.00	
34.99	0.300	20.00	1729.56	691.82	19.24	0.01555	0.00004	0.318	19.63	35.00	0.300	20.00	
35.00	0.300	25.00	1736.66	694.67	19.28	-0.04957	0.00018	0.317	24.49	35.00	0.300	25.00	
35.00	0.300	30.00	1745.55	698.22	19.14	-0.01714	0.00015	0.316	29.30	35.00	0.300	30.00	
35.00	0.300	35.00	1754.87	701.95	18.74	-0.09464	0.00017	0.313	34.04	35.00	0.300	35.00	
35.01	0.300	40.00	1775.30	710.12	18.97	-0.06101	0.00024	0.311	38.74	35.00	0.300	40.00	
35.00	0.300	45.00	1792.20	716.88	18.63	-0.14458	0.00023	0.307	43.50	35.00	0.300	45.00	
35.00	0.300	50.00	1816.08	726.43	18.52	-0.09764	0.00022	0.304	48.28	35.00	0.300	50.00	
35.00	0.300	55.00	1848.62	739.45	18.78	-0.12441	0.00023	0.301	53.18	35.00	0.300	55.00	
35.00	0.300	60.00	1878.82	751.53	18.48	-0.11213	0.00020	0.297	58.18	35.00	0.300	60.00	
35.00	0.300	65.00	1914.40	765.76	18.55	-0.11377	0.00019	0.295	63.28	35.00	0.300	65.00	
35.00	0.300	70.00	1948.41	779.37	18.61	-0.12131	0.00017	0.293	68.47	35.00	0.300	70.00	
34.98	0.300	75.00	1982.04	792.82	18.79	-0.15419	0.00012	0.292	73.76	35.00	0.300	75.00	
34.98	0.300	78.00	1993.80	797.52	18.55	-0.11147	-0.00011	0.292	77.09	35.00	0.300	78.00	
34.98	0.300	81.00	2006.89	802.75	18.61	-0.06094	-0.00010	0.292	80.24	35.00	0.300	81.00	
34.98	0.300	84.00	2018.69	807.48	18.64	-0.07217	-0.00013	0.293	83.37	35.00	0.300	84.00	
35.00	0.300	86.00	2020.67	808.27	18.58	0.01725	-0.00018	0.294	85.59	35.00	0.300	86.00	
35.00	0.300	88.00	2023.65	809.46	18.82	-0.03501	-0.00024	0.294	87.69	35.00	0.300	88.00	
34.98	0.300	90.00	2024.50	809.80	18.84	-0.00434	-0.00027	0.294	89.72	35.00	0.300	90.00	
34.98	0.299	92.00	2017.44	806.98	18.54	-0.03146	-0.00030	0.293	91.83	35.00	0.300	92.00	
34.98	0.300	94.00	2017.73	807.09	18.48	-0.01804	-0.00030	0.294	93.86	35.00	0.300	94.00	
34.98	0.300	96.00	2010.07	804.03	18.31	-0.12464	-0.00027	0.295	95.91	35.00	0.300	96.00	
34.98	0.300	99.00	2000.78	800.31	18.50	-0.09915	-0.00024	0.296	98.86	35.00	0.300	99.00	
