Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
60.01	0.699	0.00	483.53	193.41	19.00	0.00655	0.00039	0.742	-0.23	60.00	0.700	0.00	
60.00	0.700	5.00	479.90	191.96	18.20	0.04633	-0.00032	0.743	4.81	60.00	0.700	5.00	
60.01	0.700	10.00	478.97	191.59	18.41	0.00389	0.00032	0.743	9.82	60.00	0.700	10.00	
60.00	0.701	15.00	477.68	191.07	18.89	0.07069	0.00063	0.744	14.81	60.00	0.700	15.00	
60.00	0.699	20.00	473.74	189.50	18.58	0.03173	0.00069	0.741	19.74	60.00	0.700	20.00	
60.00	0.699	25.00	469.23	187.69	18.03	0.01364	0.00063	0.739	24.61	60.00	0.700	25.00	
60.00	0.700	30.00	466.30	186.52	18.32	-0.00910	0.00046	0.737	29.44	60.00	0.700	30.00	
60.00	0.700	35.00	461.24	184.50	17.63	0.00101	0.00039	0.734	34.21	60.00	0.700	35.00	
59.99	0.700	40.00	455.92	182.37	17.18	0.02796	0.00026	0.730	38.97	60.00	0.700	40.00	
60.00	0.700	45.00	453.65	181.46	17.42	0.02263	0.00059	0.725	43.75	60.00	0.700	45.00	
60.00	0.700	50.00	449.76	179.90	17.03	0.02788	0.00032	0.720	48.57	60.00	0.700	50.00	
59.99	0.700	55.00	445.10	178.04	16.44	0.07324	0.00006	0.715	53.45	60.00	0.700	55.00	
60.00	0.700	60.00	443.45	177.38	16.77	0.04568	0.00020	0.708	58.38	60.00	0.700	60.00	
60.00	0.700	65.00	438.56	175.43	16.20	0.03027	0.00014	0.704	63.42	60.00	0.700	65.00	
59.99	0.700	70.00	434.08	173.63	16.31	0.02483	0.00030	0.700	68.56	60.00	0.700	70.00	
60.01	0.700	75.00	425.51	170.20	15.44	0.05926	0.00003	0.697	73.75	60.00	0.700	75.00	
60.00	0.700	78.00	419.73	167.89	15.20	0.04490	0.00003	0.697	76.89	60.00	0.700	78.00	
60.01	0.700	81.00	412.64	165.06	14.18	0.06777	-0.00012	0.697	80.01	60.00	0.700	81.00	
60.00	0.700	84.00	407.77	163.11	13.39	0.02835	-0.00033	0.698	83.16	60.00	0.700	84.00	
60.00	0.699	86.00	407.74	163.10	12.98	0.06200	-0.00029	0.699	85.23	60.00	0.700	86.00	
60.00	0.700	88.00	412.23	164.89	12.66	0.02472	-0.00031	0.699	87.31	60.00	0.700	88.00	
60.01	0.700	90.00	417.01	166.80	12.74	0.04731	-0.00014	0.700	89.37	60.00	0.700	90.00	
60.00	0.700	92.00	414.48	165.79	12.71	0.05017	-0.00048	0.701	91.43	60.00	0.700	92.00	
60.00	0.700	94.00	409.68	163.87	12.96	0.05583	-0.00013	0.702	93.48	60.00	0.700	94.00	
59.99	0.700	96.00	406.44	162.58	13.20	0.02864	-0.00025	0.704	95.54	60.00	0.700	96.00	
60.00	0.700	99.00	409.85	163.94	13.96	0.05546	-0.00051	0.706	98.54	60.00	0.700	99.00	
60.00	0.700	102.00	418.27	167.31	14.93	0.04983	-0.00015	0.709	101.54	60.00	0.700	102.00	
