Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
40.00	0.500	88.00	1473.83	589.53	14.38	-0.03469	-0.00006	0.495	87.39	40.00	0.500	88.00	
40.00	0.500	90.00	1479.21	591.69	14.54	-0.03508	-0.00009	0.495	89.46	40.00	0.500	90.00	
40.00	0.500	92.00	1476.24	590.50	14.46	-0.06938	-0.00010	0.496	91.53	40.00	0.500	92.00	
40.00	0.500	94.00	1462.19	584.87	14.10	-0.04029	-0.00025	0.497	93.57	40.00	0.500	94.00	
40.00	0.500	96.00	1455.51	582.21	14.41	-0.06728	-0.00012	0.497	95.61	40.00	0.500	96.00	
40.00	0.500	99.00	1432.06	572.82	14.32	-0.02867	-0.00007	0.499	98.57	40.00	0.500	99.00	
40.00	0.500	102.00	1403.51	561.41	14.10	-0.09392	-0.00003	0.500	101.59	40.00	0.500	102.00	
40.00	0.500	105.00	1379.56	551.82	14.12	-0.08334	-0.00019	0.502	104.55	40.00	0.500	105.00	
39.99	0.500	110.00	1360.14	544.06	15.36	-0.10619	0.00031	0.503	109.37	40.00	0.500	110.00	
40.00	0.500	115.00	1339.36	535.74	16.05	-0.09304	0.00035	0.504	114.24	40.00	0.500	115.00	
40.00	0.500	120.00	1321.40	528.56	16.60	-0.12222	0.00041	0.505	119.18	40.00	0.500	120.00	
40.00	0.500	125.00	1298.54	519.42	16.25	-0.12076	0.00033	0.506	124.10	40.00	0.500	125.00	
39.98	0.500	130.00	1290.59	516.24	17.01	-0.11886	0.00044	0.507	129.02	40.00	0.500	130.00	
39.99	0.500	135.00	1281.70	512.68	17.56	-0.03565	0.00031	0.507	134.02	40.00	0.500	135.00	
40.00	0.501	140.00	1274.84	509.94	17.71	-0.11244	0.00037	0.506	138.96	40.00	0.500	140.00	
40.00	0.500	145.00	1269.08	507.63	17.94	-0.03145	0.00027	0.505	143.99	40.00	0.500	145.00	
40.00	0.499	150.00	1263.37	505.35	17.87	-0.06842	0.00028	0.504	149.02	40.00	0.500	150.00	
39.99	0.500	155.00	1264.99	506.00	18.66	-0.05744	0.00021	0.504	154.02	40.00	0.500	155.00	
39.99	0.500	160.00	1259.50	503.80	18.56	-0.04029	0.00008	0.504	159.03	40.00	0.500	160.00	
40.00	0.500	165.00	1258.38	503.35	18.81	-0.05933	0.00017	0.505	164.10	40.00	0.500	165.00	
40.01	0.500	170.00	1250.13	500.05	18.23	-0.07410	0.00010	0.505	169.17	40.00	0.500	170.00	
40.02	0.500	175.00	1250.22	500.09	18.59	0.07071	-0.00021	0.506	174.29	40.00	0.500	175.00	
40.02	0.500	180.00	1247.25	498.90	18.21	0.01267	-0.00010	0.506	179.44	40.00	0.500	180.00	
40.02	0.500	185.00	1246.15	498.46	18.21	0.02056	-0.00006	0.507	184.58	40.00	0.500	185.00	
40.01	0.500	190.00	1246.67	498.67	18.28	-0.03004	0.00010	0.508	189.71	40.00	0.500	190.00	
40.02	0.500	195.00	1244.08	497.63	18.12	-0.02313	0.00021	0.509	194.84	40.00	0.500	195.00	
40.02	0.500	200.00	1246.14	498.45	18.17	-0.06642	0.00035	0.511	199.94	40.00	0.500	200.00	
40.00	0.500	205.00	1245.51	498.20	17.75	-0.05920	0.00040	0.512	205.03	40.00	0.500	205.00	
40.02	0.500	210.00	1253.22	501.29	18.21	-0.10509	0.00049	0.514	210.01	40.00	0.500	210.00	
40.01	0.500	215.00	1257.56	503.03	17.83	-0.09535	0.00054	0.515	214.96	40.00	0.500	215.00	
40.01	0.500	220.00	1259.68	503.87	17.14	-0.13898	0.00057	0.517	219.76	40.00	0.500	220.00	
40.01	0.500	225.00	1268.31	507.32	16.87	-0.10742	0.00055	0.518	224.54	40.00	0.500	225.00	
40.01	0.500	230.00	1282.02	512.81	16.71	-0.09602	0.00058	0.518	229.34	40.00	0.500	230.00	
40.01	0.500	235.00	1301.50	520.60	16.83	-0.12574	0.00072	0.518	234.16	40.00	0.500	235.00	
40.01	0.499	240.00	1326.93	530.77	17.20	-0.16690	0.00075	0.517	238.97	40.00	0.500	240.00	
