Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
35.01	2.000	0.00	927.78	371.11	20.32	-0.16666	0.00142	2.081	-0.20	35.00	2.000	0.00	
35.00	2.000	5.00	917.20	366.88	18.99	0.00750	0.00042	2.081	4.73	35.00	2.000	5.00	
35.00	2.000	10.00	917.04	366.82	19.30	-0.04965	0.00110	2.082	9.72	35.00	2.000	10.00	
35.00	2.000	15.00	916.47	366.59	19.52	-0.05732	0.00131	2.080	14.64	35.00	2.000	15.00	
35.00	2.000	20.00	909.65	363.86	18.57	-0.00468	0.00118	2.078	19.51	35.00	2.000	20.00	
34.99	2.000	25.00	908.08	363.23	18.38	-0.02498	0.00133	2.074	24.40	35.00	2.000	25.00	
35.00	2.000	30.00	903.88	361.55	18.04	0.03309	0.00127	2.069	29.26	35.00	2.000	30.00	
35.01	2.000	35.00	902.61	361.04	17.60	0.00295	0.00130	2.062	34.13	35.00	2.000	35.00	
34.99	2.000	40.00	901.45	360.58	17.06	0.01690	0.00128	2.055	38.99	35.00	2.000	40.00	
35.00	2.000	45.00	904.68	361.87	16.74	-0.05114	0.00126	2.046	43.87	35.00	2.000	45.00	
35.00	2.000	50.00	906.03	362.41	15.80	-0.02533	0.00107	2.037	48.77	35.00	2.000	50.00	
35.00	2.000	55.00	912.27	364.91	15.18	0.02120	0.00093	2.027	53.72	35.00	2.000	55.00	
35.00	2.000	60.00	924.19	369.68	14.69	-0.00870	0.00097	2.018	58.71	35.00	2.000	60.00	
35.00	2.000	65.00	938.63	375.45	13.96	0.01187	0.00083	2.010	63.75	35.00	2.000	65.00	
35.00	2.000	70.00	958.71	383.48	13.02	-0.00703	0.00054	2.003	68.84	35.00	2.000	70.00	
35.00	2.000	75.00	992.74	397.09	12.17	0.01359	0.00036	1.999	73.96	35.00	2.000	75.00	
34.99	2.001	78.00	1028.40	411.36	11.80	0.00454	0.00037	1.998	77.05	35.00	2.000	78.00	
35.00	2.000	81.00	1083.61	433.45	11.39	-0.04531	0.00029	1.997	80.15	35.00	2.000	81.00	
35.00	2.000	84.00	1179.49	471.80	11.16	-0.02476	0.00012	1.997	83.24	35.00	2.000	84.00	
35.00	2.001	86.00	1287.39	514.96	11.72	0.00754	0.00011	1.997	85.30	35.00	2.000	86.00	
35.02	2.000	88.00	1420.40	568.16	13.01	-0.03388	0.00015	1.992	87.34	35.00	2.000	88.00	
35.00	2.000	90.00	1497.73	599.09	14.17	-0.07036	0.00014	1.990	89.39	35.00	2.000	90.00	
35.00	2.000	92.00	1457.06	582.82	13.80	-0.11633	0.00016	1.987	91.47	35.00	2.000	92.00	
35.00	2.000	94.00	1354.89	541.96	12.95	-0.07095	0.00011	1.988	93.52	35.00	2.000	94.00	
35.01	2.000	96.00	1236.50	494.60	11.78	0.01466	-0.00007	1.988	95.56	35.00	2.000	96.00	
35.00	2.000	99.00	1112.38	444.95	11.40	0.05227	-0.00030	1.997	98.63	35.00	2.000	99.00	
35.00	2.000	102.00	1048.95	419.58	11.87	0.03909	-0.00032	2.002	101.65	35.00	2.000	102.00	
35.00	2.000	105.00	1011.43	404.57	12.42	0.07665	-0.00035	2.004	104.65	35.00	2.000	105.00	
35.00	2.001	110.00	975.81	390.32	13.32	0.02791	-0.00040	2.006	109.59	35.00	2.000	110.00	
35.00	2.000	115.00	953.61	381.45	14.20	0.00465	-0.00040	2.005	114.51	35.00	2.000	115.00	
35.00	2.000	120.00	938.09	375.24	14.84	0.04256	-0.00037	2.002	119.41	35.00	2.000	120.00	
35.00	2.000	125.00	927.17	370.87	15.45	0.03920	-0.00038	1.999	124.33	35.00	2.000	125.00	
35.00	2.000	130.00	924.33	369.73	16.59	0.03420	-0.00006	1.995	129.28	35.00	2.000	130.00	
35.01	2.000	135.00	920.64	368.25	17.17	0.01749	0.00002	1.989	134.26	35.00	2.000	135.00	
35.01	2.000	140.00	915.46	366.19	17.21	-0.00510	0.00007	1.983	139.26	35.00	2.000	140.00	
35.00	2.000	145.00	918.86	367.54	18.48	-0.06286	0.00035	1.978	144.27	35.00	2.000	145.00	
35.01	2.000	150.00	918.32	367.33	18.71	-0.04539	0.00040	1.973	149.30	35.00	2.000	150.00	
35.00	2.000	155.00	920.84	368.34	19.47	0.01817	0.00053	1.969	154.29	35.00	2.000	155.00	
35.00	2.000	160.00	921.19	368.48	19.62	-0.02331	0.00059	1.966	159.29	35.00	2.000	160.00	
35.00	2.000	165.00	925.17	370.07	20.38	-0.06242	0.00095	1.963	164.33	35.00	2.000	165.00	
35.00	2.000	170.00	923.78	369.51	20.02	-0.11331	0.00115	1.961	169.39	35.00	2.000	170.00	
35.00	2.000	175.00	922.93	369.17	20.22	-0.04104	0.00078	1.959	174.55	35.00	2.000	175.00	
35.00	2.000	180.00	915.64	366.25	18.85	-0.03338	0.00036	1.959	179.75	35.00	2.000	180.00	
35.00	2.000	185.00	915.15	366.06	18.85	-0.07634	0.00083	1.960	184.91	35.00	2.000	185.00	
35.00	2.000	190.00	920.02	368.01	20.02	-0.14117	0.00166	1.962	190.08	35.00	2.000	190.00	
34.99	2.000	195.00	913.85	365.54	19.58	-0.07424	0.00166	1.965	195.25	35.00	2.000	195.00	
35.00	2.000	200.00	911.00	364.40	19.85	-0.04888	0.00175	1.969	200.35	35.00	2.000	200.00	
35.00	2.000	205.00	905.95	362.38	19.19	-0.06438	0.00184	1.975	205.42	35.00	2.000	205.00	
35.00	2.000	210.00	902.38	360.95	18.94	-0.01981	0.00189	1.980	210.47	35.00	2.000	210.00	
35.00	2.000	215.00	899.33	359.73	18.15	-0.11498	0.00203	1.987	215.48	35.00	2.000	215.00	
35.00	2.000	220.00	898.06	359.22	17.54	-0.01841	0.00161	1.994	220.40	35.00	2.000	220.00	
35.00	2.000	225.00	899.48	359.79	16.77	-0.02859	0.00170	2.000	225.28	35.00	2.000	225.00	
35.00	2.000	230.00	906.15	362.46	16.66	-0.07363	0.00192	2.005	230.15	35.00	2.000	230.00	
35.00	2.000	235.00	915.32	366.13	16.36	-0.07309	0.00181	2.009	235.02	35.00	2.000	235.00	
35.00	2.000	240.00	918.83	367.53	14.76	-0.04307	0.00153	2.013	239.86	35.00	2.000	240.00	
