Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
60.01	1.500	0.00	354.96	141.98	17.36	0.01488	0.00029	1.572	-0.38	60.00	1.500	0.00	
60.00	1.499	5.00	352.40	140.96	16.70	0.05781	-0.00009	1.572	4.64	60.00	1.500	5.00	
60.00	1.499	10.00	351.08	140.43	16.71	-0.00412	0.00033	1.570	9.60	60.00	1.500	10.00	
60.00	1.500	15.00	348.51	139.40	16.86	0.00794	0.00035	1.569	14.57	60.00	1.500	15.00	
60.00	1.499	20.00	345.09	138.04	16.81	0.06110	0.00076	1.567	19.52	60.00	1.500	20.00	
60.01	1.500	25.00	341.34	136.53	16.85	0.00043	0.00058	1.564	24.42	60.00	1.500	25.00	
60.00	1.500	30.00	336.58	134.63	16.34	0.01980	0.00067	1.559	29.26	60.00	1.500	30.00	
60.00	1.499	35.00	332.61	133.04	16.39	-0.01350	0.00026	1.554	34.09	60.00	1.500	35.00	
60.00	1.500	40.00	328.81	131.53	16.29	0.09057	0.00020	1.548	38.91	60.00	1.500	40.00	
60.00	1.500	45.00	324.63	129.85	15.98	0.02053	0.00019	1.540	43.76	60.00	1.500	45.00	
60.00	1.499	50.00	321.38	128.55	15.99	0.07633	0.00042	1.532	48.63	60.00	1.500	50.00	
60.00	1.499	55.00	317.05	126.82	15.64	0.06307	0.00007	1.523	53.54	60.00	1.500	55.00	
60.00	1.499	60.00	314.08	125.63	15.87	0.07018	0.00018	1.514	58.51	60.00	1.500	60.00	
60.00	1.500	65.00	307.71	123.08	15.05	0.05496	-0.00010	1.506	63.54	60.00	1.500	65.00	
60.00	1.500	70.00	301.10	120.44	14.84	0.06810	-0.00029	1.500	68.66	60.00	1.500	70.00	
60.00	1.499	75.00	292.61	117.04	14.82	0.08649	-0.00023	1.497	73.83	60.00	1.500	75.00	
60.00	1.500	78.00	285.15	114.06	14.35	0.04336	-0.00018	1.495	76.94	60.00	1.500	78.00	
60.00	1.500	81.00	275.91	110.36	13.68	0.02084	-0.00042	1.495	80.06	60.00	1.500	81.00	
60.00	1.500	84.00	266.42	106.57	12.67	0.04807	-0.00081	1.496	83.19	60.00	1.500	84.00	
60.00	1.500	86.00	263.09	105.24	11.77	0.06072	-0.00054	1.497	85.27	60.00	1.500	86.00	
60.00	1.499	88.00	266.09	106.44	10.79	0.13348	-0.00131	1.498	87.33	60.00	1.500	88.00	
60.00	1.500	90.00	274.83	109.93	10.19	0.06653	-0.00129	1.499	89.41	60.00	1.500	90.00	
60.00	1.499	92.00	269.89	107.96	10.14	0.08787	-0.00176	1.501	91.46	60.00	1.500	92.00	
60.00	1.499	94.00	263.10	105.24	11.09	0.07739	-0.00115	1.503	93.51	60.00	1.500	94.00	
60.00	1.500	96.00	264.03	105.61	12.21	0.10432	-0.00165	1.505	95.54	60.00	1.500	96.00	
60.00	1.500	99.00	272.29	108.91	13.11	0.05132	-0.00087	1.508	98.58	60.00	1.500	99.00	
60.00	1.500	102.00	283.29	113.31	14.05	0.04628	-0.00094	1.511	101.58	60.00	1.500	102.00	
60.00	1.499	105.00	291.65	116.66	14.42	0.08111	-0.00065	1.514	104.57	60.00	1.500	105.00	
60.00	1.500	110.00	302.93	121.17	14.87	0.06604	-0.00078	1.516	109.49	60.00	1.500	110.00	
60.00	1.500	115.00	310.78	124.31	15.25	0.05307	-0.00053	1.515	114.36	60.00	1.500	115.00	
60.00	1.500	120.00	316.79	126.71	15.49	0.02870	-0.00052	1.514	119.24	60.00	1.500	120.00	
60.00	1.500	125.00	321.43	128.57	15.65	0.04536	-0.00012	1.513	124.12	60.00	1.500	125.00	
60.00	1.500	130.00	325.66	130.27	15.91	0.02159	-0.00052	1.509	129.02	60.00	1.500	130.00	
60.00	1.500	135.00	329.86	131.95	16.04	0.03033	0.00006	1.506	133.96	60.00	1.500	135.00	
60.00	1.499	140.00	334.69	133.88	16.54	0.00531	0.00022	1.502	138.93	60.00	1.500	140.00	
60.00	1.500	145.00	337.95	135.18	16.37	0.06622	0.00012	1.497	143.93	60.00	1.500	145.00	
60.00	1.500	150.00	342.86	137.14	16.78	0.03929	0.00030	1.492	148.92	60.00	1.500	150.00	
60.00	1.500	155.00	346.96	138.78	16.80	0.00892	0.00042	1.488	153.88	60.00	1.500	155.00	
60.00	1.500	160.00	350.57	140.23	16.92	0.06411	0.00005	1.486	158.87	60.00	1.500	160.00	
60.00	1.500	165.00	353.54	141.42	16.80	0.06426	0.00011	1.483	163.90	60.00	1.500	165.00	
