Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
50.01	0.020	0.00	1343.18	537.27	22.82	-0.18823	0.00087	0.019	1.59	50.00	0.020	0.00	
49.99	0.020	5.00	1328.43	531.37	21.00	0.04278	-0.00001	0.020	4.54	50.00	0.020	5.00	
49.99	0.020	10.00	1329.51	531.81	21.00	0.04147	0.00008	0.020	9.91	50.00	0.020	10.00	
49.99	0.020	15.00	1330.73	532.29	21.20	0.00833	0.00009	0.020	15.09	50.00	0.020	15.00	
49.99	0.020	20.00	1330.93	532.37	21.24	0.00052	0.00007	0.020	20.04	50.00	0.020	20.00	
49.99	0.020	25.00	1331.03	532.41	21.02	0.03568	0.00003	0.020	25.24	50.00	0.020	25.00	
49.98	0.020	30.00	1332.97	533.19	21.33	0.03755	0.00004	0.020	29.91	50.00	0.020	30.00	
49.99	0.020	35.00	1332.79	533.12	21.16	0.01936	0.00009	0.020	34.64	50.00	0.020	35.00	
49.99	0.020	40.00	1332.95	533.18	21.20	0.03256	0.00004	0.020	39.50	50.00	0.020	40.00	
49.98	0.020	45.00	1332.38	532.95	21.01	0.03643	-0.00008	0.020	44.49	50.00	0.020	45.00	
49.98	0.020	50.00	1335.03	534.01	21.33	-0.00435	0.00000	0.020	49.59	50.00	0.020	50.00	
49.99	0.020	55.00	1334.97	533.99	21.21	-0.02021	-0.00007	0.020	54.33	50.00	0.020	55.00	
49.99	0.020	60.00	1334.41	533.76	21.37	-0.00298	-0.00007	0.020	59.78	50.00	0.020	60.00	
49.99	0.020	65.00	1335.49	534.20	21.42	0.01460	-0.00014	0.020	64.57	50.00	0.020	65.00	
49.99	0.020	70.00	1333.13	533.25	21.10	0.00114	-0.00023	0.019	70.43	50.00	0.020	70.00	
49.99	0.020	75.00	1333.92	533.57	21.20	0.01198	-0.00025	0.019	75.63	50.00	0.020	75.00	
49.99	0.020	78.00	1334.68	533.87	21.25	0.01904	-0.00028	0.020	78.81	50.00	0.020	78.00	
49.99	0.020	81.00	1332.23	532.89	20.64	0.03740	-0.00023	0.020	82.43	50.00	0.020	81.00	
49.99	0.020	84.00	1331.50	532.60	20.69	-0.01353	-0.00036	0.019	85.99	50.00	0.020	84.00	
49.99	0.020	86.00	1333.52	533.41	20.62	0.04883	-0.00038	0.020	87.80	50.00	0.020	86.00	
49.99	0.020	88.00	1334.52	533.81	20.90	-0.00047	-0.00030	0.020	89.88	50.00	0.020	88.00	
49.99	0.020	90.00	1330.66	532.26	20.49	0.02126	-0.00047	0.020	91.84	50.00	0.020	90.00	
49.99	0.020	92.00	1332.23	532.89	20.65	0.00133	-0.00026	0.020	93.80	50.00	0.020	92.00	
49.99	0.020	94.00	1332.42	532.97	20.70	-0.00345	-0.00027	0.020	96.01	50.00	0.020	94.00	
49.99	0.020	96.00	1332.70	533.08	20.91	0.03407	-0.00035	0.020	98.62	50.00	0.020	96.00	
49.99	0.020	99.00	1331.53	532.61	20.65	0.04364	-0.00049	0.020	101.39	50.00	0.020	99.00	
49.99	0.020	102.00	1332.28	532.91	20.84	0.07506	-0.00044	0.020	104.16	50.00	0.020	102.00	
49.99	0.020	105.00	1331.87	532.75	20.67	0.05162	-0.00033	0.021	107.04	50.00	0.020	105.00	
49.99	0.020	110.00	1334.54	533.82	21.11	0.00508	-0.00026	0.021	111.86	50.00	0.020	110.00	
49.99	0.020	115.00	1329.93	531.97	20.88	0.03230	-0.00039	0.020	117.44	50.00	0.020	115.00	
49.99	0.020	120.00	1333.23	533.29	21.26	0.03675	-0.00030	0.021	121.64	50.00	0.020	120.00	
49.99	0.020	125.00	1333.45	533.38	21.43	0.03676	-0.00022	0.021	127.41	50.00	0.020	125.00	
49.99	0.020	130.00	1332.79	533.12	21.29	0.05000	-0.00023	0.021	131.47	50.00	0.020	130.00	
50.00	0.020	135.00	1331.32	532.53	21.09	0.11004	-0.00017	0.021	136.43	50.00	0.020	135.00	
