Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
74.99	0.015	0.00	429.36	171.74	27.54	0.05527	0.00098	0.016	0.84	75.00	0.015	0.00	
75.01	0.015	5.00	428.69	171.48	27.20	0.04362	0.00031	0.016	4.28	75.00	0.015	5.00	
74.99	0.015	10.00	429.70	171.88	27.19	0.07096	0.00009	0.016	8.86	75.00	0.015	10.00	
74.99	0.015	15.00	429.68	171.87	27.65	0.03133	0.00013	0.016	14.00	75.00	0.015	15.00	
75.00	0.015	20.00	430.27	172.11	27.10	0.02252	0.00017	0.016	18.97	75.00	0.015	20.00	
75.02	0.015	25.00	430.84	172.34	26.51	0.01538	0.00014	0.017	24.01	75.00	0.015	25.00	
75.01	0.015	30.00	432.77	173.11	27.00	0.05633	0.00016	0.016	28.63	75.00	0.015	30.00	
75.01	0.015	35.00	433.91	173.56	27.38	0.05033	0.00012	0.016	33.32	75.00	0.015	35.00	
75.00	0.015	40.00	434.59	173.83	27.02	-0.01850	0.00036	0.016	37.90	75.00	0.015	40.00	
74.99	0.015	45.00	436.34	174.54	27.87	0.05043	0.00026	0.016	42.40	75.00	0.015	45.00	
75.01	0.015	50.00	438.51	175.41	28.53	0.03149	0.00020	0.016	47.26	75.00	0.015	50.00	
75.01	0.015	55.00	440.67	176.27	28.67	0.02607	0.00024	0.016	52.04	75.00	0.015	55.00	
75.00	0.015	60.00	440.94	176.38	28.51	-0.00411	0.00019	0.016	57.07	75.00	0.015	60.00	
75.00	0.015	65.00	441.35	176.54	27.69	0.03188	-0.00001	0.016	61.91	75.00	0.015	65.00	
75.00	0.015	70.00	442.95	177.18	28.21	0.00371	0.00001	0.016	66.66	75.00	0.015	70.00	
75.01	0.015	75.00	443.98	177.59	28.38	0.03826	0.00021	0.015	72.22	75.00	0.015	75.00	
74.99	0.015	78.00	443.15	177.26	28.09	0.02008	-0.00018	0.015	75.89	75.00	0.015	78.00	
75.01	0.015	81.00	444.29	177.72	28.76	0.05329	-0.00013	0.015	78.91	75.00	0.015	81.00	
75.00	0.015	84.00	444.21	177.68	28.54	0.04411	-0.00007	0.015	81.82	75.00	0.015	84.00	
75.01	0.015	86.00	444.52	177.81	28.43	0.03828	-0.00027	0.015	84.17	75.00	0.015	86.00	
74.98	0.015	88.00	443.35	177.34	28.03	0.01711	-0.00004	0.015	86.00	75.00	0.015	88.00	
74.98	0.015	90.00	444.67	177.87	28.64	0.02095	-0.00002	0.015	88.29	75.00	0.015	90.00	
75.00	0.014	92.00	444.06	177.62	28.15	-0.04947	-0.00013	0.015	90.35	75.00	0.015	92.00	
75.00	0.014	94.00	444.72	177.89	28.90	0.08178	-0.00051	0.015	92.14	75.00	0.015	94.00	
75.01	0.015	96.00	444.29	177.72	28.28	0.01124	-0.00009	0.015	94.09	75.00	0.015	96.00	
74.98	0.015	99.00	442.73	177.09	27.92	0.02065	-0.00029	0.016	97.26	75.00	0.015	99.00	
75.01	0.015	102.00	443.69	177.48	28.26	0.06636	-0.00010	0.015	100.75	75.00	0.015	102.00	
75.00	0.015	105.00	443.44	177.38	28.23	0.08920	-0.00011	0.015	103.96	75.00	0.015	105.00	
74.98	0.015	110.00	441.41	176.56	27.73	0.01622	-0.00014	0.015	108.31	75.00	0.015	110.00	
75.00	0.014	115.00	439.89	175.96	27.03	0.01536	-0.00031	0.015	113.68	75.00	0.015	115.00	
75.00	0.015	120.00	440.66	176.26	28.85	0.09590	0.00006	0.015	117.94	75.00	0.015	120.00	
75.01	0.015	125.00	439.55	175.82	28.46	0.01119	-0.00026	0.015	124.01	75.00	0.015	125.00	
74.99	0.015	130.00	438.02	175.21	27.96	0.04736	-0.00010	0.015	129.00	75.00	0.015	130.00	
74.99	0.015	135.00	436.79	174.72	27.50	0.00871	-0.00000	0.015	133.58	75.00	0.015	135.00	
75.00	0.015	140.00	435.51	174.20	27.37	0.07190	-0.00009	0.015	138.42	75.00	0.015	140.00	
75.01	0.015	145.00	434.15	173.66	26.81	0.04491	-0.00028	0.015	144.14	75.00	0.015	145.00	
74.98	0.015	150.00	432.12	172.85	26.34	0.03884	-0.00011	0.015	149.71	75.00	0.015	150.00	
75.00	0.015	155.00	431.96	172.78	26.89	0.00481	-0.00005	0.015	154.57	75.00	0.015	155.00	
75.00	0.015	160.00	430.43	172.17	26.17	0.07417	-0.00018	0.015	159.52	75.00	0.015	160.00	
75.00	0.015	165.00	431.50	172.60	28.01	0.01686	0.00027	0.015	163.80	75.00	0.015	165.00	
74.99	0.015	170.00	430.61	172.24	28.19	-0.00526	0.00029	0.015	170.10	75.00	0.015	170.00	
75.02	0.015	175.00	429.59	171.84	26.95	-0.00006	0.00041	0.015	174.27	75.00	0.015	175.00	
74.99	0.015	180.00	428.14	171.26	27.12	0.05750	0.00047	0.015	179.43	75.00	0.015	180.00	
75.01	0.015	185.00	428.51	171.41	27.03	-0.02949	0.00046	0.015	184.10	75.00	0.015	185.00	
75.01	0.015	190.00	428.36	171.34	27.11	0.01323	0.00032	0.015	190.01	75.00	0.015	190.00	
74.98	0.015	195.00	427.64	171.06	27.04	0.04521	-0.00016	0.015	195.39	75.00	0.015	195.00	
75.00	0.015	200.00	427.64	171.06	26.72	0.06693	-0.00002	0.015	200.15	75.00	0.015	200.00	
74.99	0.015	205.00	427.35	170.94	26.54	0.00555	0.00026	0.015	205.19	75.00	0.015	205.00	
75.00	0.015	210.00	427.91	171.16	26.89	0.01650	0.00007	0.015	210.61	75.00	0.015	210.00	
74.99	0.015	215.00	428.93	171.57	27.06	0.03153	0.00024	0.016	215.55	75.00	0.015	215.00	
75.01	0.015	220.00	430.05	172.02	27.42	0.01890	0.00010	0.015	220.82	75.00	0.015	220.00	
75.00	0.015	225.00	431.09	172.44	27.65	0.02732	0.00031	0.015	225.49	75.00	0.015	225.00	
75.00	0.015	230.00	431.67	172.67	28.35	0.01538	0.00035	0.015	230.90	75.00	0.015	230.00	
75.00	0.015	235.00	431.88	172.75	28.08	0.02558	0.00025	0.016	235.48	75.00	0.015	235.00	
75.00	0.015	240.00	431.04	172.42	26.40	0.03567	0.00005	0.015	240.84	75.00	0.015	240.00	
