Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
60.01	0.050	0.00	890.14	356.06	24.39	-0.00654	0.00072	0.051	0.82	60.00	0.050	0.00	
60.01	0.050	5.00	884.62	353.85	22.98	0.03993	0.00010	0.052	5.05	60.00	0.050	5.00	
60.01	0.050	10.00	886.34	354.53	23.17	0.02001	0.00011	0.052	10.16	60.00	0.050	10.00	
59.99	0.050	15.00	885.29	354.12	22.37	-0.01334	0.00006	0.052	15.06	60.00	0.050	15.00	
59.98	0.050	20.00	886.97	354.79	22.47	0.02918	0.00006	0.052	20.04	60.00	0.050	20.00	
59.99	0.050	25.00	891.24	356.49	22.97	0.02220	0.00008	0.051	24.88	60.00	0.050	25.00	
59.99	0.051	30.00	893.28	357.31	22.91	0.02887	0.00008	0.052	29.80	60.00	0.050	30.00	
60.00	0.050	35.00	896.12	358.45	23.03	0.00558	0.00011	0.052	34.52	60.00	0.050	35.00	
60.00	0.050	40.00	899.69	359.88	23.51	0.00153	0.00009	0.052	39.37	60.00	0.050	40.00	
59.98	0.051	45.00	903.60	361.44	24.16	-0.02966	0.00016	0.052	44.22	60.00	0.050	45.00	
60.01	0.050	50.00	905.65	362.26	24.05	0.00181	0.00005	0.051	48.96	60.00	0.050	50.00	
59.99	0.050	55.00	909.23	363.69	24.20	-0.03428	0.00010	0.051	53.91	60.00	0.050	55.00	
59.98	0.050	60.00	908.35	363.34	23.31	-0.00741	-0.00006	0.050	58.86	60.00	0.050	60.00	
59.98	0.050	65.00	909.79	363.92	23.43	0.03835	-0.00009	0.049	64.01	60.00	0.050	65.00	
59.98	0.050	70.00	911.75	364.70	23.48	0.02702	-0.00011	0.049	69.10	60.00	0.050	70.00	
59.98	0.050	75.00	913.49	365.40	23.65	0.05136	-0.00017	0.050	74.26	60.00	0.050	75.00	
59.98	0.050	78.00	914.30	365.72	23.76	-0.02544	-0.00021	0.049	77.63	60.00	0.050	78.00	
59.99	0.050	81.00	914.53	365.81	23.71	-0.00281	-0.00015	0.049	80.74	60.00	0.050	81.00	
59.98	0.050	84.00	915.01	366.00	23.88	0.02238	-0.00018	0.049	83.96	60.00	0.050	84.00	
59.98	0.050	86.00	913.49	365.40	23.18	0.07133	-0.00043	0.050	85.96	60.00	0.050	86.00	
59.98	0.050	88.00	914.83	365.93	23.84	-0.01750	-0.00031	0.050	88.17	60.00	0.050	88.00	
59.98	0.050	90.00	913.96	365.58	23.40	0.04202	-0.00043	0.050	90.23	60.00	0.050	90.00	
59.98	0.050	92.00	915.36	366.14	23.93	0.01789	-0.00025	0.050	92.21	60.00	0.050	92.00	
59.98	0.050	94.00	915.34	366.14	23.88	0.02739	-0.00030	0.050	94.17	60.00	0.050	94.00	
59.98	0.050	96.00	914.30	365.72	23.70	0.00781	-0.00040	0.050	96.30	60.00	0.050	96.00	
59.98	0.050	99.00	912.46	364.98	23.23	0.02679	-0.00045	0.050	99.17	60.00	0.050	99.00	
60.01	0.050	102.00	912.62	365.05	23.26	0.03251	-0.00030	0.051	102.19	60.00	0.050	102.00	
60.01	0.050	105.00	911.02	364.41	23.21	-0.00045	-0.00032	0.051	105.14	60.00	0.050	105.00	
60.01	0.050	110.00	912.55	365.02	23.84	0.04325	-0.00032	0.051	110.06	60.00	0.050	110.00	
60.00	0.050	115.00	910.10	364.04	23.58	-0.00869	-0.00018	0.051	114.84	60.00	0.050	115.00	
