Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
55.01	0.030	0.00	1108.39	443.36	22.95	-0.07765	0.00094	0.030	-0.66	55.00	0.030	0.00	
55.00	0.030	5.00	1098.82	439.53	21.45	0.02263	0.00001	0.032	3.05	55.00	0.030	5.00	
55.00	0.030	10.00	1099.45	439.78	21.53	0.02297	-0.00000	0.032	8.08	55.00	0.030	10.00	
55.00	0.031	15.00	1099.88	439.95	21.61	0.06764	0.00002	0.032	12.81	55.00	0.030	15.00	
55.00	0.031	20.00	1100.95	440.38	21.66	-0.00360	0.00015	0.031	17.53	55.00	0.030	20.00	
55.00	0.030	25.00	1102.62	441.05	21.87	0.04021	0.00007	0.031	22.40	55.00	0.030	25.00	
55.00	0.029	30.00	1103.42	441.37	21.89	-0.00764	-0.00003	0.030	26.88	55.00	0.030	30.00	
55.00	0.030	35.00	1104.04	441.62	21.96	0.01391	0.00004	0.030	32.08	55.00	0.030	35.00	
55.00	0.030	40.00	1106.16	442.46	22.15	0.04463	0.00007	0.030	36.62	55.00	0.030	40.00	
55.00	0.030	45.00	1106.86	442.74	22.02	0.04008	0.00000	0.030	41.66	55.00	0.030	45.00	
55.01	0.030	50.00	1107.32	442.93	22.04	-0.00456	0.00001	0.030	46.59	55.00	0.030	50.00	
55.00	0.030	55.00	1108.73	443.49	22.09	-0.00234	-0.00002	0.029	51.65	55.00	0.030	55.00	
55.00	0.030	60.00	1109.74	443.89	22.08	0.02373	-0.00005	0.029	56.76	55.00	0.030	60.00	
55.00	0.030	65.00	1111.50	444.60	22.29	0.02385	-0.00007	0.029	62.11	55.00	0.030	65.00	
55.00	0.030	70.00	1112.07	444.83	22.30	0.05631	-0.00013	0.029	67.21	55.00	0.030	70.00	
55.00	0.030	75.00	1111.87	444.75	22.17	0.00300	-0.00013	0.029	72.88	55.00	0.030	75.00	
55.00	0.030	78.00	1112.84	445.14	22.34	-0.01251	-0.00018	0.029	76.23	55.00	0.030	78.00	
55.00	0.030	81.00	1112.95	445.18	22.28	-0.01325	-0.00020	0.029	79.67	55.00	0.030	81.00	
55.00	0.030	84.00	1111.92	444.77	21.93	0.05931	-0.00027	0.029	82.88	55.00	0.030	84.00	
55.00	0.030	86.00	1111.38	444.55	21.96	0.03891	-0.00036	0.028	85.46	55.00	0.030	86.00	
55.00	0.030	88.00	1114.00	445.60	22.44	-0.00153	-0.00018	0.029	87.48	55.00	0.030	88.00	
55.00	0.030	90.00	1112.33	444.93	22.30	0.02546	-0.00030	0.029	89.57	55.00	0.030	90.00	
55.00	0.030	92.00	1112.33	444.93	22.18	0.04087	-0.00025	0.029	91.85	55.00	0.030	92.00	
55.00	0.030	94.00	1113.85	445.54	22.39	0.01673	-0.00027	0.029	93.91	55.00	0.030	94.00	
55.00	0.030	96.00	1112.84	445.14	22.36	0.00580	-0.00025	0.029	96.01	55.00	0.030	96.00	
55.01	0.030	99.00	1111.97	444.79	22.16	0.01360	-0.00031	0.029	99.30	55.00	0.030	99.00	
55.01	0.030	102.00	1113.59	445.44	22.41	-0.00104	-0.00022	0.029	102.21	55.00	0.030	102.00	
55.00	0.030	105.00	1113.03	445.21	22.61	0.00092	-0.00024	0.029	105.19	55.00	0.030	105.00	
55.00	0.030	110.00	1110.37	444.15	22.19	-0.00860	-0.00033	0.029	110.91	55.00	0.030	110.00	
55.00	0.030	115.00	1111.59	444.64	22.48	0.01610	-0.00016	0.029	116.17	55.00	0.030	115.00	
55.01	0.030	120.00	1110.20	444.08	22.20	-0.03621	-0.00020	0.029	121.07	55.00	0.030	120.00	
55.00	0.031	125.00	1110.86	444.35	22.54	-0.02693	-0.00019	0.030	125.98	55.00	0.030	125.00	
54.99	0.030	130.00	1105.65	442.26	21.74	0.06842	-0.00027	0.030	131.33	55.00	0.030	130.00	
54.98	0.030	135.00	1105.60	442.24	22.00	0.07090	-0.00015	0.030	136.51	55.00	0.030	135.00	
55.00	0.030	140.00	1103.47	441.39	21.78	0.06435	-0.00028	0.030	141.16	55.00	0.030	140.00	
54.99	0.030	145.00	1104.79	441.92	22.19	0.01622	-0.00004	0.030	146.67	55.00	0.030	145.00	
54.99	0.030	150.00	1102.14	440.85	21.86	-0.01482	-0.00003	0.030	151.78	55.00	0.030	150.00	
55.00	0.030	155.00	1100.01	440.01	21.54	0.05008	-0.00009	0.030	156.82	55.00	0.030	155.00	
55.00	0.030	160.00	1102.11	440.84	22.03	0.08699	-0.00013	0.030	161.39	55.00	0.030	160.00	
55.00	0.030	165.00	1097.86	439.14	21.51	-0.00694	-0.00024	0.030	166.73	55.00	0.030	165.00	
55.01	0.030	170.00	1097.85	439.14	21.50	-0.02868	-0.00002	0.031	171.29	55.00	0.030	170.00	
55.00	0.030	175.00	1095.98	438.39	21.31	0.02018	-0.00028	0.031	176.39	55.00	0.030	175.00	
55.00	0.030	180.00	1096.80	438.72	21.32	0.04455	-0.00003	0.031	181.26	55.00	0.030	180.00	
55.00	0.030	185.00	1097.17	438.87	21.46	0.04871	-0.00014	0.031	186.73	55.00	0.030	185.00	
55.00	0.029	190.00	1096.88	438.75	21.31	-0.01927	0.00014	0.031	191.69	55.00	0.030	190.00	
55.00	0.030	195.00	1097.74	439.09	21.57	0.04992	-0.00017	0.031	196.74	55.00	0.030	195.00	
55.00	0.030	200.00	1097.28	438.91	21.32	0.01976	-0.00007	0.031	201.68	55.00	0.030	200.00	
55.00	0.030	205.00	1098.72	439.49	21.47	0.05443	-0.00010	0.031	206.60	55.00	0.030	205.00	
55.01	0.030	210.00	1097.71	439.08	21.14	0.08313	-0.00013	0.032	211.48	55.00	0.030	210.00	
55.00	0.030	215.00	1101.61	440.64	21.61	0.03725	-0.00001	0.032	216.44	55.00	0.030	215.00	
55.01	0.030	220.00	1102.36	440.94	21.43	0.01157	0.00004	0.032	221.36	55.00	0.030	220.00	
55.00	0.030	225.00	1102.80	441.12	21.44	0.04151	-0.00005	0.032	226.10	55.00	0.030	225.00	
55.00	0.030	230.00	1104.22	441.69	21.51	0.04501	-0.00007	0.032	230.86	55.00	0.030	230.00	
55.00	0.030	235.00	1106.12	442.45	21.69	0.07480	-0.00008	0.032	235.62	55.00	0.030	235.00	
55.01	0.030	240.00	1107.15	442.86	21.74	0.04093	-0.00004	0.032	240.47	55.00	0.030	240.00	
