Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
24.99	0.700	0.00	1990.26	796.10	23.23	-0.12610	0.00063	0.743	-0.17	25.00	0.700	0.00	
25.00	0.700	5.00	1968.60	787.44	21.29	-0.00319	-0.00001	0.745	4.87	25.00	0.700	5.00	
25.00	0.700	10.00	1977.24	790.90	21.29	0.02608	0.00005	0.745	9.83	25.00	0.700	10.00	
24.99	0.700	15.00	1981.16	792.46	21.37	-0.06242	0.00014	0.745	14.80	25.00	0.700	15.00	
25.01	0.700	20.00	1999.11	799.64	21.63	-0.08562	0.00031	0.744	19.74	25.00	0.700	20.00	
25.00	0.700	25.00	2011.52	804.61	21.55	-0.07388	0.00040	0.743	24.59	25.00	0.700	25.00	
25.00	0.701	30.00	2030.00	812.00	21.53	-0.05825	0.00046	0.738	29.36	25.00	0.700	30.00	
25.00	0.700	35.00	2058.62	823.45	21.88	-0.20816	0.00058	0.734	34.08	25.00	0.700	35.00	
25.00	0.700	40.00	2084.10	833.64	21.51	-0.16546	0.00060	0.727	38.77	25.00	0.700	40.00	
24.99	0.700	45.00	2122.43	848.97	21.65	-0.20950	0.00059	0.720	43.48	25.00	0.700	45.00	
25.01	0.700	50.00	2172.23	868.89	21.74	-0.19589	0.00062	0.711	48.24	25.00	0.700	50.00	
24.99	0.700	55.00	2225.19	890.07	21.58	-0.18443	0.00058	0.703	53.11	25.00	0.700	55.00	
24.99	0.700	60.00	--	--	--	--	--	0.694	58.08	25.00	0.700	60.00	Current limit exceeded.
25.00	0.700	65.00	--	--	--	--	--	0.687	63.19	25.00	0.700	65.00	Current limit exceeded.
25.00	0.700	70.00	--	--	--	--	--	0.681	68.40	25.00	0.700	70.00	Current limit exceeded.
--	--	--	--	--	--	--	--	--	--	25.00	0.700	75.00	Measurement skipped. (Current limit exceeded.)
--	--	--	--	--	--	--	--	--	--	25.00	0.700	78.00	Measurement skipped. (Current limit exceeded.)
--	--	--	--	--	--	--	--	--	--	25.00	0.700	81.00	Measurement skipped. (Current limit exceeded.)
--	--	--	--	--	--	--	--	--	--	25.00	0.700	84.00	Measurement skipped. (Current limit exceeded.)
--	--	--	--	--	--	--	--	--	--	25.00	0.700	86.00	Measurement skipped. (Current limit exceeded.)
--	--	--	--	--	--	--	--	--	--	25.00	0.700	88.00	Measurement skipped. (Current limit exceeded.)
--	--	--	--	--	--	--	--	--	--	25.00	0.700	90.00	Measurement skipped. (Current limit exceeded.)
--	--	--	--	--	--	--	--	--	--	25.00	0.700	92.00	Measurement skipped. (Current limit exceeded.)
