Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
70.01	0.014	0.00	590.42	236.17	28.14	-0.14957	0.00096	0.014	1.88	70.00	0.015	0.00	
70.01	0.015	5.00	588.85	235.54	27.20	0.01184	0.00009	0.015	5.50	70.00	0.015	5.00	
70.01	0.014	10.00	589.97	235.99	27.30	0.04320	0.00013	0.014	10.22	70.00	0.015	10.00	
70.01	0.016	15.00	590.18	236.07	27.47	-0.00836	0.00089	0.015	16.08	70.00	0.015	15.00	
70.01	0.014	20.00	591.09	236.44	27.65	-0.00486	-0.00008	0.015	20.49	70.00	0.015	20.00	
70.00	0.016	25.00	592.30	236.92	27.76	0.06378	0.00036	0.016	26.20	70.00	0.015	25.00	
70.00	0.015	30.00	593.41	237.37	27.94	0.02206	0.00016	0.016	30.88	70.00	0.015	30.00	
70.00	0.016	35.00	593.89	237.56	27.14	0.03793	0.00009	0.015	35.96	70.00	0.015	35.00	
70.00	0.015	40.00	593.19	237.28	26.75	0.02652	0.00014	0.015	40.57	70.00	0.015	40.00	
69.99	0.016	45.00	595.43	238.17	27.33	0.06178	0.00006	0.016	45.71	70.00	0.015	45.00	
70.00	0.015	50.00	597.15	238.86	27.94	0.01197	0.00004	0.015	50.79	70.00	0.015	50.00	
70.00	0.016	55.00	597.52	239.01	27.72	0.04452	0.00002	0.015	55.76	70.00	0.015	55.00	
70.00	0.015	60.00	598.69	239.47	27.91	0.06314	0.00007	0.014	60.73	70.00	0.015	60.00	
70.00	0.015	65.00	598.19	239.28	27.18	0.06523	-0.00023	0.015	65.79	70.00	0.015	65.00	
69.99	0.015	70.00	600.13	240.05	28.13	-0.00118	0.00007	0.014	71.17	70.00	0.015	70.00	
70.00	0.015	75.00	599.88	239.95	27.74	-0.00060	0.00007	0.014	76.56	70.00	0.015	75.00	
70.00	0.017	78.00	599.85	239.94	27.90	0.07408	-0.00037	0.015	79.89	70.00	0.015	78.00	
69.99	0.015	81.00	600.95	240.38	28.30	0.03184	-0.00014	0.014	83.64	70.00	0.015	81.00	
70.00	0.015	84.00	600.34	240.14	28.05	0.04615	-0.00036	0.015	86.27	70.00	0.015	84.00	
70.00	0.016	86.00	600.67	240.27	28.05	0.03985	-0.00008	0.015	88.57	70.00	0.015	86.00	
70.01	0.015	88.00	601.81	240.72	28.79	0.04786	0.00008	0.014	90.99	70.00	0.015	88.00	
70.01	0.015	90.00	600.93	240.37	27.99	0.08453	-0.00011	0.015	92.67	70.00	0.015	90.00	
70.00	0.015	92.00	601.54	240.62	28.70	0.03258	-0.00005	0.015	94.40	70.00	0.015	92.00	
70.01	0.015	94.00	601.22	240.49	28.52	-0.01282	-0.00005	0.015	96.51	70.00	0.015	94.00	
70.01	0.015	96.00	599.70	239.88	27.67	0.05292	-0.00042	0.015	98.93	70.00	0.015	96.00	
70.00	0.015	99.00	600.66	240.26	28.35	0.03245	-0.00012	0.015	101.41	70.00	0.015	99.00	
70.00	0.015	102.00	600.27	240.11	28.32	-0.03291	-0.00006	0.015	105.45	70.00	0.015	102.00	
70.00	0.015	105.00	599.89	239.95	27.98	-0.03015	-0.00007	0.015	107.76	70.00	0.015	105.00	
70.00	0.015	110.00	599.58	239.83	28.03	-0.03194	-0.00009	0.016	111.16	70.00	0.015	110.00	
70.00	0.015	115.00	598.78	239.51	28.04	0.05473	-0.00000	0.015	117.18	70.00	0.015	115.00	
69.99	0.015	120.00	597.10	238.84	27.32	0.04037	-0.00032	0.016	120.78	70.00	0.015	120.00	
70.00	0.016	125.00	596.78	238.71	27.47	-0.02270	-0.00007	0.016	125.79	70.00	0.015	125.00	
70.01	0.015	130.00	596.56	238.62	27.78	0.04120	-0.00008	0.016	130.65	70.00	0.015	130.00	
70.00	0.015	135.00	595.88	238.35	27.88	0.05722	-0.00003	0.016	134.84	70.00	0.015	135.00	
70.00	0.015	140.00	594.31	237.73	27.07	0.06681	-0.00000	0.016	140.62	70.00	0.015	140.00	
70.00	0.015	145.00	593.43	237.37	26.92	0.02116	0.00012	0.016	145.30	70.00	0.015	145.00	
70.00	0.015	150.00	593.38	237.35	27.20	0.04947	0.00016	0.015	150.32	70.00	0.015	150.00	
70.00	0.015	155.00	592.19	236.88	26.85	-0.04246	0.00010	0.016	154.49	70.00	0.015	155.00	
70.00	0.015	160.00	592.04	236.82	27.43	0.03789	-0.00001	0.016	159.91	70.00	0.015	160.00	
70.00	0.015	165.00	591.73	236.69	27.45	0.02084	0.00004	0.016	164.33	70.00	0.015	165.00	
70.00	0.016	170.00	590.32	236.13	27.05	0.08166	-0.00027	0.016	169.17	70.00	0.015	170.00	
69.99	0.015	175.00	592.09	236.84	28.27	0.00341	0.00042	0.016	173.54	70.00	0.015	175.00	
70.00	0.015	180.00	590.27	236.11	27.63	0.01575	0.00009	0.016	178.15	70.00	0.015	180.00	
70.00	0.015	185.00	589.54	235.82	27.35	-0.03918	0.00024	0.016	182.70	70.00	0.015	185.00	
70.00	0.014	190.00	589.33	235.73	27.51	0.09152	-0.00001	0.015	187.45	70.00	0.015	190.00	
69.99	0.015	195.00	590.00	236.00	27.61	0.01432	0.00022	0.016	192.42	70.00	0.015	195.00	
70.00	0.015	200.00	588.04	235.22	26.87	0.03768	-0.00017	0.016	197.50	70.00	0.015	200.00	
70.00	0.015	205.00	589.85	235.94	27.24	0.00914	0.00014	0.015	202.07	70.00	0.015	205.00	
70.00	0.015	210.00	589.40	235.76	27.19	0.00461	0.00013	0.016	207.08	70.00	0.015	210.00	
69.99	0.015	215.00	589.68	235.87	27.18	0.04242	-0.00004	0.016	212.41	70.00	0.015	215.00	
69.99	0.015	220.00	590.49	236.19	27.57	0.01531	0.00015	0.016	217.10	70.00	0.015	220.00	
70.00	0.015	225.00	590.46	236.18	27.49	-0.00184	0.00012	0.016	221.95	70.00	0.015	225.00	
70.00	0.015	230.00	590.74	236.30	27.44	0.00792	0.00006	0.015	226.93	70.00	0.015	230.00	
70.00	0.015	235.00	591.54	236.62	27.72	0.01726	0.00016	0.015	231.72	70.00	0.015	235.00	
70.00	0.015	240.00	591.94	236.78	27.52	0.02359	0.00010	0.015	236.62	70.00	0.015	240.00	
