Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
55.00	0.070	0.00	1053.97	421.59	22.49	-0.04656	0.00063	0.072	-0.15	55.00	0.070	0.00	
55.00	0.070	5.00	1045.42	418.17	20.89	0.07633	-0.00012	0.074	4.31	55.00	0.070	5.00	
55.01	0.069	10.00	1047.35	418.94	21.18	0.02099	0.00007	0.073	9.09	55.00	0.070	10.00	
55.01	0.070	15.00	1049.75	419.90	21.53	0.01856	-0.00000	0.074	14.14	55.00	0.070	15.00	
55.00	0.070	20.00	1052.27	420.91	21.63	-0.01006	0.00020	0.073	18.96	55.00	0.070	20.00	
55.00	0.070	25.00	1052.35	420.94	21.04	0.02962	0.00003	0.073	23.89	55.00	0.070	25.00	
55.00	0.070	30.00	1058.59	423.44	21.46	0.02576	0.00006	0.073	28.63	55.00	0.070	30.00	
55.00	0.070	35.00	1060.44	424.18	21.40	-0.00388	0.00006	0.072	33.48	55.00	0.070	35.00	
55.00	0.070	40.00	1062.98	425.19	21.60	0.06699	0.00002	0.072	38.21	55.00	0.070	40.00	
55.00	0.070	45.00	1067.51	427.00	21.75	-0.00103	0.00009	0.071	43.07	55.00	0.070	45.00	
55.00	0.071	50.00	1070.54	428.22	21.67	-0.01411	0.00001	0.071	47.90	55.00	0.070	50.00	
55.00	0.070	55.00	1075.53	430.21	22.17	-0.02552	0.00006	0.070	52.78	55.00	0.070	55.00	
55.00	0.070	60.00	1074.91	429.97	21.19	0.03189	-0.00003	0.069	57.94	55.00	0.070	60.00	
55.00	0.070	65.00	1079.25	431.70	21.54	-0.01187	-0.00003	0.069	62.94	55.00	0.070	65.00	
55.00	0.070	70.00	1080.83	432.33	21.32	0.01817	-0.00006	0.069	68.17	55.00	0.070	70.00	
55.00	0.070	75.00	1083.58	433.43	21.46	0.02871	-0.00011	0.068	73.54	55.00	0.070	75.00	
55.00	0.070	78.00	1083.99	433.60	21.58	0.04769	-0.00025	0.068	76.95	55.00	0.070	78.00	
55.00	0.070	81.00	1084.71	433.89	21.54	-0.01188	-0.00016	0.068	79.94	55.00	0.070	81.00	
55.00	0.070	84.00	1083.11	433.24	21.23	0.03416	-0.00026	0.069	83.14	55.00	0.070	84.00	
55.00	0.070	86.00	1085.03	434.01	21.58	0.02680	-0.00026	0.068	85.46	55.00	0.070	86.00	
55.00	0.070	88.00	1084.44	433.78	21.47	0.04966	-0.00034	0.069	87.45	55.00	0.070	88.00	
55.00	0.070	90.00	1084.26	433.71	21.39	0.01906	-0.00033	0.069	89.61	55.00	0.070	90.00	
55.00	0.070	92.00	1082.84	433.14	21.17	0.04033	-0.00040	0.068	91.80	55.00	0.070	92.00	
55.00	0.070	94.00	1083.22	433.29	21.21	0.02565	-0.00029	0.069	93.95	55.00	0.070	94.00	
55.00	0.070	96.00	1083.59	433.44	21.35	-0.01330	-0.00031	0.069	96.01	55.00	0.070	96.00	
55.00	0.070	99.00	1087.10	434.84	22.02	-0.03711	-0.00013	0.069	98.89	55.00	0.070	99.00	
55.00	0.070	102.00	1085.45	434.18	21.80	0.02438	-0.00014	0.069	102.05	55.00	0.070	102.00	
55.00	0.069	105.00	1082.09	432.83	21.54	0.00496	-0.00038	0.069	105.08	55.00	0.070	105.00	
55.00	0.070	110.00	1079.34	431.74	21.39	-0.01501	-0.00026	0.070	110.01	55.00	0.070	110.00	
55.01	0.070	115.00	1076.60	430.64	21.17	-0.02183	-0.00022	0.070	115.02	55.00	0.070	115.00	
55.00	0.070	120.00	1074.52	429.81	21.09	-0.00548	-0.00032	0.070	120.12	55.00	0.070	120.00	
55.00	0.070	125.00	1072.37	428.95	21.14	0.04878	-0.00023	0.070	124.97	55.00	0.070	125.00	
54.98	0.070	130.00	1070.55	428.22	21.67	0.04431	-0.00021	0.070	130.10	55.00	0.070	130.00	
55.00	0.070	135.00	1070.50	428.20	22.10	-0.02498	0.00004	0.070	135.10	55.00	0.070	135.00	
55.00	0.070	140.00	1068.00	427.20	22.10	0.04334	-0.00014	0.070	140.25	55.00	0.070	140.00	
54.99	0.070	145.00	1063.11	425.24	21.67	-0.02958	-0.00012	0.070	145.50	55.00	0.070	145.00	
54.99	0.070	150.00	1059.96	423.98	21.35	0.02753	-0.00010	0.070	150.50	55.00	0.070	150.00	
54.99	0.070	155.00	1055.80	422.32	21.28	0.10317	-0.00025	0.070	155.47	55.00	0.070	155.00	
55.00	0.071	160.00	1054.79	421.91	21.28	0.01453	-0.00010	0.071	160.51	55.00	0.070	160.00	
55.00	0.070	165.00	1051.54	420.62	21.07	0.04412	0.00009	0.071	165.61	55.00	0.070	165.00	
55.01	0.070	170.00	1048.95	419.58	21.23	0.01018	-0.00003	0.071	170.75	55.00	0.070	170.00	
55.00	0.070	175.00	1048.25	419.30	21.41	0.02343	-0.00013	0.071	175.53	55.00	0.070	175.00	
55.00	0.070	180.00	1047.29	418.92	21.39	-0.02311	-0.00001	0.071	180.71	55.00	0.070	180.00	
55.00	0.070	185.00	1044.91	417.96	21.22	0.08438	-0.00014	0.071	185.77	55.00	0.070	185.00	
