Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
39.98	0.300	0.00	1446.07	578.43	21.16	-0.07306	0.00065	0.316	-0.11	40.00	0.300	0.00	
40.01	0.300	5.00	1424.50	569.80	18.76	0.03188	-0.00013	0.317	4.84	40.00	0.300	5.00	
40.00	0.300	10.00	1426.20	570.48	18.98	-0.01452	-0.00007	0.317	9.77	40.00	0.300	10.00	
40.00	0.300	15.00	1426.18	570.47	18.53	0.04590	-0.00007	0.317	14.76	40.00	0.300	15.00	
40.00	0.300	20.00	1429.21	571.68	18.45	-0.00273	0.00016	0.317	19.74	40.00	0.300	20.00	
40.00	0.300	25.00	1435.54	574.22	18.42	0.02376	0.00008	0.316	24.62	40.00	0.300	25.00	
40.00	0.300	30.00	1443.34	577.34	18.37	0.00890	0.00015	0.315	29.41	40.00	0.300	30.00	
40.00	0.300	35.00	1452.62	581.05	18.42	-0.06974	0.00026	0.313	34.20	40.00	0.300	35.00	
40.00	0.300	40.00	1460.43	584.17	18.07	-0.00435	0.00024	0.311	38.93	40.00	0.300	40.00	
40.01	0.300	45.00	1472.76	589.11	17.99	-0.10641	0.00029	0.308	43.71	40.00	0.300	45.00	
40.01	0.300	50.00	1483.37	593.35	17.47	-0.02747	0.00026	0.305	48.49	40.00	0.300	50.00	
40.01	0.300	55.00	1504.20	601.68	17.67	-0.08081	0.00032	0.303	53.37	40.00	0.300	55.00	
40.01	0.300	60.00	1522.73	609.09	17.31	-0.04737	0.00026	0.300	58.32	40.00	0.300	60.00	
40.01	0.299	65.00	1543.53	617.41	16.96	-0.05059	0.00023	0.298	63.40	40.00	0.300	65.00	
40.00	0.300	70.00	1566.61	626.64	16.63	-0.10395	0.00020	0.296	68.55	40.00	0.300	70.00	
40.00	0.300	75.00	1594.91	637.96	16.72	-0.05628	0.00018	0.295	73.77	40.00	0.300	75.00	
40.00	0.300	78.00	1605.08	642.03	16.50	-0.03542	-0.00000	0.295	77.04	40.00	0.300	78.00	
40.00	0.300	81.00	1617.66	647.06	16.43	-0.08041	-0.00004	0.295	80.17	40.00	0.300	81.00	
40.00	0.300	84.00	1625.72	650.29	16.28	-0.05712	-0.00008	0.295	83.34	40.00	0.300	84.00	
40.00	0.300	86.00	1628.49	651.40	16.22	-0.03657	-0.00021	0.296	85.47	40.00	0.300	86.00	
40.00	0.300	88.00	1633.35	653.34	16.35	-0.01040	-0.00020	0.296	87.58	40.00	0.300	88.00	
40.00	0.301	90.00	1631.78	652.71	16.18	-0.03625	-0.00024	0.297	89.60	40.00	0.300	90.00	
40.00	0.300	92.00	1632.43	652.97	16.34	-0.04360	-0.00023	0.297	91.69	40.00	0.300	92.00	
40.00	0.300	94.00	1629.94	651.98	16.43	0.00452	-0.00025	0.298	93.73	40.00	0.300	94.00	
40.00	0.300	96.00	1619.94	647.98	16.04	0.02434	-0.00035	0.298	95.76	40.00	0.300	96.00	
40.00	0.300	99.00	1613.20	645.28	16.29	-0.06595	-0.00020	0.298	98.74	40.00	0.300	99.00	
40.00	0.300	102.00	1601.46	640.58	16.20	-0.09031	-0.00017	0.300	101.72	40.00	0.300	102.00	
40.00	0.300	105.00	1586.49	634.60	16.13	-0.02909	-0.00023	0.300	104.73	40.00	0.300	105.00	
40.00	0.300	110.00	1570.61	628.24	16.66	-0.16359	-0.00005	0.301	109.53	40.00	0.300	110.00	
40.00	0.300	115.00	1547.48	618.99	16.81	0.00501	-0.00005	0.302	114.44	40.00	0.300	115.00	
40.00	0.300	120.00	1528.01	611.20	16.81	-0.06051	-0.00006	0.302	119.36	40.00	0.300	120.00	
40.00	0.300	125.00	1510.13	604.05	17.01	-0.06060	-0.00007	0.303	124.28	40.00	0.300	125.00	
40.01	0.300	130.00	1495.09	598.04	17.32	-0.01361	-0.00002	0.303	129.23	40.00	0.300	130.00	
40.01	0.300	135.00	1484.56	593.82	17.67	-0.02467	0.00005	0.303	134.22	40.00	0.300	135.00	
39.99	0.300	140.00	1474.71	589.88	17.85	-0.08213	0.00004	0.304	139.22	40.00	0.300	140.00	
40.00	0.300	145.00	1468.06	587.22	18.12	-0.02314	-0.00002	0.303	144.29	40.00	0.300	145.00	
40.00	0.300	150.00	1454.44	581.78	17.72	-0.00730	-0.00009	0.303	149.33	40.00	0.300	150.00	
39.99	0.300	155.00	1461.09	584.44	19.01	-0.12044	0.00027	0.303	154.26	40.00	0.300	155.00	
39.98	0.300	160.00	1440.31	576.13	17.82	0.09856	-0.00022	0.303	159.28	40.00	0.300	160.00	
39.98	0.299	165.00	1449.26	579.70	19.19	0.05650	-0.00009	0.303	164.29	40.00	0.300	165.00	
40.00	0.301	170.00	1439.07	575.63	18.58	0.01163	-0.00007	0.304	169.35	40.00	0.300	170.00	
40.00	0.300	175.00	1439.98	575.99	19.16	-0.14078	-0.00001	0.305	174.43	40.00	0.300	175.00	
40.01	0.300	180.00	1433.66	573.46	18.63	0.01750	-0.00016	0.305	179.53	40.00	0.300	180.00	
40.01	0.300	185.00	1430.69	572.27	18.45	-0.04564	-0.00008	0.306	184.57	40.00	0.300	185.00	
40.01	0.300	190.00	1431.69	572.68	18.44	0.00840	-0.00010	0.307	189.69	40.00	0.300	190.00	
40.01	0.300	195.00	1433.11	573.24	18.38	-0.01120	0.00005	0.307	194.77	40.00	0.300	195.00	
40.01	0.300	200.00	1431.92	572.77	17.89	0.01822	-0.00001	0.308	199.81	40.00	0.300	200.00	
40.01	0.300	205.00	1441.77	576.71	18.32	-0.04212	0.00007	0.309	204.84	40.00	0.300	205.00	
40.01	0.300	210.00	1449.77	579.91	18.25	-0.07419	0.00023	0.309	209.81	40.00	0.300	210.00	
40.01	0.300	215.00	1454.68	581.87	17.66	-0.07529	0.00022	0.310	214.76	40.00	0.300	215.00	
40.01	0.301	220.00	1465.09	586.04	17.53	-0.07654	0.00025	0.311	219.55	40.00	0.300	220.00	
40.01	0.300	225.00	1478.97	591.59	17.29	-0.06711	0.00025	0.311	224.35	40.00	0.300	225.00	
40.01	0.300	230.00	1497.69	599.08	17.22	-0.06144	0.00032	0.311	229.13	40.00	0.300	230.00	
40.00	0.300	235.00	1519.78	607.91	17.15	-0.12236	0.00032	0.311	233.94	40.00	0.300	235.00	
40.01	0.300	240.00	1548.19	619.27	17.14	-0.12938	0.00037	0.310	238.79	40.00	0.300	240.00	
