Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
70.01	0.150	0.00	427.21	170.88	21.32	0.04057	0.00075	0.156	0.02	70.00	0.150	0.00	
70.01	0.150	5.00	426.98	170.79	20.88	0.03826	0.00038	0.157	4.90	70.00	0.150	5.00	
70.01	0.150	10.00	428.70	171.48	21.06	-0.08855	0.00092	0.156	9.94	70.00	0.150	10.00	
70.01	0.150	15.00	429.39	171.76	20.45	0.01577	0.00017	0.157	14.98	70.00	0.150	15.00	
70.00	0.150	20.00	430.74	172.30	20.44	0.02053	0.00023	0.156	19.90	70.00	0.150	20.00	
70.01	0.150	25.00	431.62	172.65	20.34	0.04935	0.00037	0.156	24.82	70.00	0.150	25.00	
70.00	0.150	30.00	433.43	173.37	20.50	0.01225	0.00049	0.156	29.70	70.00	0.150	30.00	
70.00	0.150	35.00	434.48	173.79	20.63	0.01803	0.00048	0.155	34.51	70.00	0.150	35.00	
70.00	0.150	40.00	435.59	174.24	20.83	0.00239	0.00065	0.154	39.29	70.00	0.150	40.00	
70.00	0.150	45.00	437.99	175.20	21.16	-0.01337	0.00085	0.154	44.12	70.00	0.150	45.00	
69.99	0.150	50.00	437.88	175.15	20.34	-0.00977	0.00056	0.153	48.95	70.00	0.150	50.00	
70.00	0.150	55.00	441.05	176.42	20.67	0.01238	0.00074	0.152	53.76	70.00	0.150	55.00	
70.00	0.150	60.00	444.73	177.89	21.20	-0.00394	0.00074	0.151	58.68	70.00	0.150	60.00	
70.00	0.151	65.00	446.96	178.79	21.11	-0.01382	0.00058	0.150	63.72	70.00	0.150	65.00	
70.00	0.149	70.00	449.16	179.66	20.52	0.00522	0.00050	0.149	68.75	70.00	0.150	70.00	
70.00	0.150	75.00	454.72	181.89	21.22	-0.03885	0.00069	0.149	73.91	70.00	0.150	75.00	
70.01	0.150	78.00	456.83	182.73	20.96	-0.00950	0.00045	0.149	77.12	70.00	0.150	78.00	
70.01	0.149	81.00	461.44	184.57	21.61	-0.00516	0.00053	0.149	80.26	70.00	0.150	81.00	
70.00	0.150	84.00	464.33	185.73	22.02	-0.04536	0.00045	0.149	83.35	70.00	0.150	84.00	
70.00	0.150	86.00	465.25	186.10	22.08	0.04841	0.00018	0.149	85.48	70.00	0.150	86.00	
70.00	0.149	88.00	467.22	186.89	22.50	0.00714	0.00019	0.149	87.51	70.00	0.150	88.00	
70.00	0.150	90.00	467.13	186.85	22.46	0.04185	0.00004	0.150	89.63	70.00	0.150	90.00	
70.00	0.150	92.00	466.93	186.77	22.59	-0.01852	0.00006	0.150	91.63	70.00	0.150	92.00	
