Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
40.00	5.000	140.00	467.15	186.86	18.64	-0.07169	0.00072	4.887	139.01	40.00	5.000	140.00	
39.99	5.000	145.00	465.86	186.34	18.68	-0.05302	0.00194	4.876	144.04	40.00	5.000	145.00	
40.00	5.000	150.00	464.92	185.97	18.60	-0.05965	0.00318	4.866	149.05	40.00	5.000	150.00	
40.00	5.000	155.00	463.82	185.53	18.29	0.00862	0.00316	4.858	154.02	40.00	5.000	155.00	
39.99	5.000	160.00	462.59	185.04	18.04	0.10913	0.00260	4.851	158.97	40.00	5.000	160.00	
39.99	5.000	165.00	463.70	185.48	19.29	-0.10113	0.00595	4.845	163.98	40.00	5.000	165.00	
39.99	5.000	170.00	456.88	182.75	16.81	-0.29967	0.00513	4.841	169.89	40.00	5.000	170.00	
40.01	5.000	175.00	446.37	178.55	13.87	-0.24159	0.00492	4.836	175.08	40.00	5.000	175.00	
40.00	5.000	180.00	461.75	184.70	17.78	-0.34475	0.00688	4.833	180.27	40.00	5.000	180.00	
40.02	5.000	185.00	456.18	182.47	16.62	-0.39090	0.00741	4.834	185.46	40.00	5.000	185.00	
40.00	5.000	190.00	460.57	184.23	19.10	-0.51066	0.01038	4.836	190.58	40.00	5.000	190.00	
40.01	5.000	195.00	454.57	181.83	17.87	-0.19744	0.00797	4.842	195.68	40.00	5.000	195.00	
40.00	5.000	200.00	463.26	185.30	24.19	-0.14899	0.00957	4.848	200.73	40.00	5.000	200.00	
40.00	5.000	205.00	454.90	181.96	19.10	0.17501	0.00734	4.857	205.78	40.00	5.000	205.00	
40.00	5.000	210.00	445.60	178.24	17.72	0.15989	0.00720	4.868	210.83	40.00	5.000	210.00	
40.00	5.000	215.00	442.82	177.13	14.77	-0.32879	0.01212	4.881	215.88	40.00	5.000	215.00	
40.00	5.000	220.00	446.39	178.56	16.37	0.01001	0.00538	4.895	220.92	40.00	5.000	220.00	
40.01	5.000	225.00	460.67	184.27	25.14	-0.10859	0.00597	4.910	225.87	40.00	5.000	225.00	
40.00	5.000	230.00	450.04	180.02	17.03	0.00559	0.00411	4.925	230.76	40.00	5.000	230.00	
40.01	5.000	235.00	451.52	180.61	16.94	-0.01518	0.00367	4.940	235.62	40.00	5.000	235.00	
40.02	5.000	240.00	445.13	178.05	14.55	0.05597	0.00199	4.954	240.44	40.00	5.000	240.00	
