Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
60.02	0.200	0.00	708.19	283.28	21.90	-0.03231	0.00073	0.208	-0.06	60.00	0.200	0.00	
60.00	0.200	5.00	705.48	282.19	21.02	0.04797	-0.00011	0.209	4.80	60.00	0.200	5.00	
60.00	0.200	10.00	706.13	282.45	20.58	0.04269	-0.00018	0.209	9.84	60.00	0.200	10.00	
59.99	0.200	15.00	705.76	282.30	20.32	0.03924	-0.00001	0.209	14.86	60.00	0.200	15.00	
60.00	0.201	20.00	707.56	283.03	20.44	0.03317	-0.00003	0.210	19.85	60.00	0.200	20.00	
60.00	0.200	25.00	709.90	283.96	20.56	0.03814	0.00018	0.209	24.74	60.00	0.200	25.00	
60.01	0.200	30.00	711.37	284.55	20.68	0.01492	0.00031	0.208	29.59	60.00	0.200	30.00	
59.99	0.200	35.00	711.72	284.69	20.42	0.00637	0.00041	0.207	34.37	60.00	0.200	35.00	
60.00	0.200	40.00	711.58	284.63	20.30	0.01093	0.00042	0.206	39.13	60.00	0.200	40.00	
59.99	0.200	45.00	712.11	284.85	20.27	-0.00238	0.00043	0.205	43.92	60.00	0.200	45.00	
59.99	0.200	50.00	712.86	285.14	20.09	-0.01600	0.00052	0.204	48.76	60.00	0.200	50.00	
60.00	0.200	55.00	713.32	285.33	19.98	-0.01934	0.00048	0.202	53.66	60.00	0.200	55.00	
60.00	0.200	60.00	713.75	285.50	19.69	-0.01886	0.00042	0.201	58.61	60.00	0.200	60.00	
59.98	0.200	65.00	714.78	285.91	19.80	-0.03228	0.00050	0.199	63.63	60.00	0.200	65.00	
60.00	0.200	70.00	713.96	285.58	19.36	-0.02286	0.00042	0.199	68.71	60.00	0.200	70.00	
60.00	0.200	75.00	711.36	284.54	18.31	-0.01974	0.00033	0.198	73.90	60.00	0.200	75.00	
60.00	0.200	78.00	712.06	284.82	18.82	-0.01922	0.00023	0.198	77.13	60.00	0.200	78.00	
59.99	0.200	81.00	709.37	283.75	17.69	-0.01674	0.00008	0.198	80.26	60.00	0.200	81.00	
60.00	0.200	84.00	708.40	283.36	17.58	0.01085	0.00007	0.198	83.36	60.00	0.200	84.00	
59.99	0.200	86.00	707.87	283.15	17.46	0.02704	-0.00014	0.198	85.48	60.00	0.200	86.00	
60.00	0.200	88.00	707.99	283.20	17.43	0.03659	-0.00023	0.199	87.54	60.00	0.200	88.00	
60.01	0.200	90.00	705.52	282.21	16.98	0.06984	-0.00027	0.199	89.57	60.00	0.200	90.00	
59.99	0.200	92.00	707.74	283.10	17.46	0.02753	-0.00011	0.200	91.65	60.00	0.200	92.00	
60.00	0.200	94.00	707.93	283.17	17.55	0.02536	-0.00034	0.200	93.66	60.00	0.200	94.00	
59.99	0.200	96.00	706.46	282.59	17.36	0.04462	-0.00021	0.201	95.67	60.00	0.200	96.00	
60.01	0.200	99.00	709.38	283.75	18.20	0.04754	0.00002	0.202	98.57	60.00	0.200	99.00	
60.00	0.200	102.00	710.28	284.11	18.37	-0.02914	0.00020	0.202	101.59	60.00	0.200	102.00	
59.99	0.200	105.00	710.99	284.40	18.64	-0.03735	0.00004	0.202	104.57	60.00	0.200	105.00	
60.00	0.200	110.00	711.78	284.71	18.33	-0.01088	0.00003	0.203	109.40	60.00	0.200	110.00	
60.00	0.200	115.00	715.82	286.33	18.98	-0.04286	0.00008	0.203	114.27	60.00	0.200	115.00	
60.00	0.200	120.00	718.16	287.26	19.30	-0.06710	0.00045	0.204	119.20	60.00	0.200	120.00	
60.00	0.199	125.00	718.16	287.27	19.50	-0.04685	0.00029	0.203	124.14	60.00	0.200	125.00	
60.00	0.200	130.00	717.58	287.03	19.51	-0.00428	0.00014	0.203	129.10	60.00	0.200	130.00	
60.00	0.199	135.00	720.07	288.03	20.32	-0.00395	0.00039	0.203	134.13	60.00	0.200	135.00	
60.00	0.200	140.00	720.17	288.07	20.38	-0.01517	0.00024	0.203	139.10	60.00	0.200	140.00	
60.00	0.200	145.00	719.39	287.75	20.29	-0.00631	0.00018	0.203	144.11	60.00	0.200	145.00	
59.99	0.200	150.00	719.64	287.86	20.81	-0.04192	0.00032	0.203	149.18	60.00	0.200	150.00	
60.00	0.200	155.00	718.71	287.48	20.98	-0.02544	0.00006	0.203	154.07	60.00	0.200	155.00	
60.00	0.200	160.00	716.95	286.78	20.89	-0.03135	0.00018	0.203	159.09	60.00	0.200	160.00	
60.00	0.200	165.00	715.86	286.34	21.12	0.02235	-0.00020	0.203	164.08	60.00	0.200	165.00	
59.99	0.200	170.00	713.99	285.60	20.95	0.02028	0.00004	0.203	169.09	60.00	0.200	170.00	
60.00	0.200	175.00	710.89	284.36	20.77	0.01841	-0.00006	0.203	174.20	60.00	0.200	175.00	
59.99	0.200	180.00	707.43	282.97	20.47	0.06537	-0.00020	0.203	179.31	60.00	0.200	180.00	
59.99	0.200	185.00	706.84	282.74	21.18	0.01670	0.00016	0.203	184.35	60.00	0.200	185.00	
59.99	0.200	190.00	702.71	281.08	20.45	0.00323	-0.00010	0.204	189.44	60.00	0.200	190.00	
59.98	0.200	195.00	700.99	280.39	20.60	-0.04465	0.00021	0.204	194.52	60.00	0.200	195.00	
