Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
70.00	-0.000	135.00	597.19	238.88	27.33	0.01689	-0.00016	0.001	163.41	70.00	0.000	135.00	
70.00	0.000	140.00	598.69	239.48	28.14	0.01541	0.00011	0.001	144.86	70.00	0.000	140.00	
70.00	0.000	145.00	597.57	239.03	27.55	0.02824	-0.00005	0.001	153.79	70.00	0.000	145.00	
70.00	-0.000	150.00	597.28	238.91	27.42	0.06500	-0.00016	0.001	156.05	70.00	0.000	150.00	
70.00	0.000	155.00	597.40	238.96	27.35	0.01661	-0.00025	0.001	159.07	70.00	0.000	155.00	
70.00	0.000	160.00	598.24	239.30	27.79	0.03253	0.00014	0.001	150.19	70.00	0.000	160.00	
70.00	0.000	165.00	598.46	239.38	27.92	0.02102	0.00026	0.001	159.06	70.00	0.000	165.00	
70.00	0.000	170.00	598.24	239.29	27.71	-0.00507	-0.00001	0.001	152.53	70.00	0.000	170.00	
70.00	0.000	175.00	597.79	239.12	27.80	-0.01214	0.00006	0.001	130.67	70.00	0.000	175.00	
70.00	0.000	180.00	597.51	239.00	27.64	0.08327	-0.00003	0.001	147.93	70.00	0.000	180.00	
70.00	0.000	185.00	597.55	239.02	27.69	0.02388	-0.00034	0.001	153.08	70.00	0.000	185.00	
70.00	-0.000	190.00	596.88	238.75	27.20	0.04245	-0.00006	0.001	132.82	70.00	0.000	190.00	
69.99	0.000	195.00	597.86	239.15	27.86	-0.00014	0.00017	0.001	145.89	70.00	0.000	195.00	
70.00	0.000	200.00	598.14	239.26	27.88	0.02649	0.00010	0.001	148.02	70.00	0.000	200.00	
70.00	-0.000	205.00	597.66	239.06	27.45	-0.00237	0.00023	0.001	125.54	70.00	0.000	205.00	
70.00	-0.000	210.00	598.62	239.45	28.25	0.02440	0.00022	0.001	135.43	70.00	0.000	210.00	
70.00	0.000	215.00	598.26	239.30	27.80	-0.03642	0.00013	0.001	152.35	70.00	0.000	215.00	
69.99	0.001	220.00	598.47	239.39	28.00	0.01459	0.00015	0.001	172.25	70.00	0.000	220.00	
70.00	0.000	225.00	597.91	239.17	27.53	0.02527	-0.00001	0.001	144.79	70.00	0.000	225.00	
70.00	0.000	230.00	598.32	239.33	27.97	0.01638	0.00003	-0.001	310.50	70.00	0.000	230.00	
70.00	-0.000	235.00	598.59	239.44	28.05	0.03336	0.00001	-0.001	310.59	70.00	0.000	235.00	
70.00	-0.000	240.00	598.40	239.36	27.60	0.04401	-0.00002	-0.000	324.44	70.00	0.000	240.00	
