Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
49.99	0.070	105.00	1303.47	521.39	20.72	0.00060	-0.00030	0.070	105.29	50.00	0.070	105.00	
49.99	0.070	110.00	1299.69	519.87	20.37	-0.04057	-0.00034	0.070	110.23	50.00	0.070	110.00	
49.99	0.070	115.00	1296.91	518.76	20.39	0.07998	-0.00033	0.070	115.23	50.00	0.070	115.00	
49.99	0.070	120.00	1294.39	517.76	20.36	0.01510	-0.00022	0.070	120.18	50.00	0.070	120.00	
49.99	0.070	125.00	1291.58	516.63	20.30	-0.00765	-0.00031	0.071	125.05	50.00	0.070	125.00	
49.99	0.070	130.00	1286.87	514.75	20.08	0.06449	-0.00028	0.071	130.03	50.00	0.070	130.00	
49.99	0.070	135.00	1287.11	514.84	20.48	0.01458	-0.00008	0.071	135.03	50.00	0.070	135.00	
50.00	0.070	140.00	1284.79	513.91	20.48	0.02595	-0.00018	0.071	140.00	50.00	0.070	140.00	
49.99	0.070	145.00	1279.92	511.97	20.23	0.04038	-0.00017	0.071	145.01	50.00	0.070	145.00	
50.00	0.070	150.00	1277.94	511.18	20.33	-0.00817	-0.00010	0.071	149.92	50.00	0.070	150.00	
49.99	0.070	155.00	1277.08	510.83	20.52	0.04806	-0.00017	0.072	154.90	50.00	0.070	155.00	
49.99	0.070	160.00	1273.45	509.38	20.51	0.04534	-0.00015	0.072	159.66	50.00	0.070	160.00	
49.99	0.070	165.00	1272.91	509.16	20.60	-0.01951	-0.00001	0.072	164.60	50.00	0.070	165.00	
49.99	0.070	170.00	1270.75	508.30	20.46	-0.01128	-0.00006	0.072	169.51	50.00	0.070	170.00	
49.99	0.070	175.00	1268.39	507.35	20.36	-0.04127	-0.00004	0.072	174.50	50.00	0.070	175.00	
49.98	0.070	180.00	1266.52	506.61	20.12	0.00735	-0.00007	0.072	179.45	50.00	0.070	180.00	
49.99	0.070	185.00	1266.24	506.50	20.11	0.02393	-0.00013	0.072	184.24	50.00	0.070	185.00	
49.99	0.070	190.00	1266.38	506.55	20.04	-0.01399	-0.00010	0.072	189.23	50.00	0.070	190.00	
49.99	0.070	195.00	1267.89	507.16	20.06	0.05044	-0.00004	0.073	194.24	50.00	0.070	195.00	
49.98	0.070	200.00	1269.12	507.65	20.00	0.01469	-0.00004	0.073	199.22	50.00	0.070	200.00	
49.99	0.070	205.00	1272.24	508.89	20.14	-0.01947	-0.00002	0.073	204.20	50.00	0.070	205.00	
49.99	0.070	210.00	1275.19	510.08	20.10	0.02691	0.00000	0.073	209.15	50.00	0.070	210.00	
50.00	0.070	215.00	1275.76	510.31	19.59	-0.00666	-0.00005	0.072	214.05	50.00	0.070	215.00	
50.00	0.070	220.00	1278.62	511.45	19.58	0.01828	-0.00001	0.073	218.81	50.00	0.070	220.00	
50.00	0.070	225.00	1283.67	513.47	19.67	0.02547	0.00001	0.073	223.61	50.00	0.070	225.00	
50.00	0.070	230.00	1288.71	515.49	19.89	0.01061	0.00003	0.073	228.48	50.00	0.070	230.00	
50.00	0.069	235.00	1293.97	517.59	19.93	-0.02536	0.00004	0.072	233.27	50.00	0.070	235.00	
50.00	0.070	240.00	1299.33	519.73	20.16	-0.01407	-0.00000	0.073	238.20	50.00	0.070	240.00	
