Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
80.00	0.200	0.00	127.54	51.01	14.15	0.02651	0.00109	0.210	0.11	80.00	0.200	0.00	
80.00	0.200	5.00	127.12	50.85	13.79	-0.00549	-0.00091	0.211	5.14	80.00	0.200	5.00	
80.01	0.200	10.00	127.97	51.19	14.15	0.00316	0.00045	0.210	10.11	80.00	0.200	10.00	
80.00	0.200	15.00	128.28	51.31	14.01	0.04821	0.00051	0.210	15.14	80.00	0.200	15.00	
80.00	0.200	20.00	128.83	51.53	14.21	0.05770	0.00098	0.209	20.07	80.00	0.200	20.00	
80.01	0.200	25.00	129.78	51.91	14.31	0.03272	0.00054	0.209	24.97	80.00	0.200	25.00	
80.00	0.200	30.00	130.32	52.13	14.32	0.02659	0.00021	0.209	29.84	80.00	0.200	30.00	
80.00	0.201	35.00	131.20	52.48	14.43	0.03774	0.00069	0.208	34.64	80.00	0.200	35.00	
80.00	0.200	40.00	132.08	52.83	14.11	0.03781	0.00009	0.207	39.43	80.00	0.200	40.00	
80.01	0.200	45.00	133.72	53.49	14.23	0.05192	-0.00014	0.206	44.25	80.00	0.200	45.00	
80.00	0.200	50.00	135.82	54.33	14.47	0.04089	-0.00021	0.205	49.09	80.00	0.200	50.00	
80.00	0.200	55.00	138.33	55.33	14.63	0.01498	-0.00011	0.203	53.93	80.00	0.200	55.00	
80.00	0.200	60.00	141.17	56.47	14.76	0.04085	-0.00016	0.201	58.89	80.00	0.200	60.00	
80.00	0.200	65.00	145.15	58.06	15.17	0.04222	-0.00019	0.201	63.89	80.00	0.200	65.00	
80.00	0.200	70.00	149.52	59.81	15.55	0.04056	-0.00001	0.200	68.96	80.00	0.200	70.00	
80.01	0.200	75.00	156.29	62.51	16.21	0.01557	0.00024	0.199	74.12	80.00	0.200	75.00	
80.00	0.200	78.00	161.19	64.48	16.33	0.02883	-0.00012	0.200	77.19	80.00	0.200	78.00	
80.00	0.200	81.00	167.46	66.98	16.60	0.05803	-0.00045	0.199	80.33	80.00	0.200	81.00	
80.00	0.200	84.00	176.67	70.67	17.79	0.02887	0.00026	0.199	83.42	80.00	0.200	84.00	
80.00	0.200	86.00	183.22	73.29	18.37	0.02543	-0.00002	0.199	85.51	80.00	0.200	86.00	
80.00	0.200	88.00	189.79	75.92	19.79	0.00585	0.00032	0.200	87.53	80.00	0.200	88.00	
80.00	0.200	90.00	192.03	76.81	19.60	-0.00609	0.00017	0.200	89.58	80.00	0.200	90.00	
80.00	0.200	92.00	190.94	76.38	20.26	0.00588	0.00092	0.201	91.63	80.00	0.200	92.00	
80.00	0.200	94.00	184.32	73.73	18.81	-0.02951	-0.00004	0.201	93.68	80.00	0.200	94.00	
80.01	0.200	96.00	177.91	71.16	18.22	0.03480	0.00072	0.201	95.65	80.00	0.200	96.00	
80.01	0.200	99.00	168.29	67.32	16.78	0.01780	0.00017	0.202	98.64	80.00	0.200	99.00	
80.00	0.200	102.00	161.68	64.67	16.42	0.01876	0.00007	0.203	101.65	80.00	0.200	102.00	
80.00	0.200	105.00	156.13	62.45	15.76	0.05334	-0.00048	0.203	104.65	80.00	0.200	105.00	
80.00	0.200	110.00	150.37	60.15	15.42	0.03748	-0.00032	0.204	109.56	80.00	0.200	110.00	
79.99	0.200	115.00	146.50	58.60	15.59	0.00120	0.00075	0.204	114.49	80.00	0.200	115.00	
80.00	0.200	120.00	142.48	56.99	14.93	0.04244	-0.00012	0.204	119.34	80.00	0.200	120.00	
80.01	0.200	125.00	139.94	55.98	14.75	-0.00389	-0.00010	0.204	124.23	80.00	0.200	125.00	
80.01	0.200	130.00	137.64	55.06	14.59	0.04261	-0.00159	0.204	129.19	80.00	0.200	130.00	
80.00	0.200	135.00	136.22	54.49	14.73	-0.00825	0.00058	0.204	134.15	80.00	0.200	135.00	
80.00	0.200	140.00	134.42	53.77	14.43	0.07120	-0.00134	0.204	139.21	80.00	0.200	140.00	
80.00	0.200	145.00	133.53	53.41	14.48	0.04581	-0.00027	0.204	144.26	80.00	0.200	145.00	
80.00	0.200	150.00	132.43	52.97	14.24	0.02046	0.00040	0.203	149.25	80.00	0.200	150.00	
80.00	0.200	155.00	131.61	52.64	14.24	0.05440	-0.00047	0.203	154.26	80.00	0.200	155.00	
80.00	0.200	160.00	131.27	52.51	14.54	0.00267	0.00070	0.203	159.27	80.00	0.200	160.00	
80.00	0.200	165.00	130.76	52.30	14.38	0.06915	0.00016	0.202	164.30	80.00	0.200	165.00	
79.99	0.200	170.00	129.83	51.93	14.11	0.00220	-0.00011	0.202	169.39	80.00	0.200	170.00	
