Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
35.01	0.016	0.00	2204.96	881.98	23.16	-0.16031	0.00030	0.016	-6.97	35.00	0.015	0.00	
35.00	0.015	5.00	2204.38	881.75	22.93	-0.04888	0.00002	0.016	-2.48	35.00	0.015	5.00	
35.00	0.015	10.00	2201.55	880.62	22.71	-0.01468	-0.00003	0.016	2.72	35.00	0.015	10.00	
35.00	0.015	15.00	2200.65	880.26	22.92	-0.02884	0.00003	0.016	7.15	35.00	0.015	15.00	
35.00	0.015	20.00	2191.57	876.63	21.76	0.03358	-0.00003	0.015	12.40	35.00	0.015	20.00	
34.99	0.015	25.00	2199.73	879.89	22.79	-0.01207	0.00004	0.015	17.14	35.00	0.015	25.00	
34.99	0.015	30.00	2196.28	878.51	22.65	-0.01768	0.00002	0.015	22.03	35.00	0.015	30.00	
35.00	0.015	35.00	2195.14	878.06	22.75	-0.05822	0.00001	0.015	26.83	35.00	0.015	35.00	
35.00	0.015	40.00	2194.75	877.90	22.77	-0.00627	0.00001	0.014	31.59	35.00	0.015	40.00	
35.00	0.015	45.00	2193.43	877.37	22.94	-0.02357	-0.00002	0.014	37.34	35.00	0.015	45.00	
35.00	0.015	50.00	2200.81	880.33	23.05	-0.03698	-0.00004	0.014	42.36	35.00	0.015	50.00	
35.00	0.015	55.00	2199.91	879.96	22.68	-0.05731	-0.00009	0.013	48.15	35.00	0.015	55.00	
34.99	0.015	60.00	2202.24	880.89	22.89	-0.02939	-0.00011	0.013	53.87	35.00	0.015	60.00	
35.00	0.015	65.00	2203.52	881.41	22.74	-0.00160	-0.00017	0.013	60.36	35.00	0.015	65.00	
35.00	0.015	70.00	2205.79	882.32	23.00	0.00218	-0.00019	0.012	66.94	35.00	0.015	70.00	
35.00	0.015	75.00	2203.67	881.47	22.82	-0.07873	-0.00019	0.012	73.56	35.00	0.015	75.00	
35.00	0.015	78.00	2203.88	881.55	22.79	0.01118	-0.00027	0.013	77.51	35.00	0.015	78.00	
35.00	0.015	81.00	2204.18	881.67	22.83	-0.00154	-0.00026	0.013	81.89	35.00	0.015	81.00	
35.00	0.015	84.00	2201.73	880.69	22.77	0.03147	-0.00029	0.013	85.87	35.00	0.015	84.00	
35.00	0.015	86.00	2202.00	880.80	22.75	-0.03013	-0.00030	0.013	87.97	35.00	0.015	86.00	
34.99	0.015	88.00	2202.64	881.06	23.12	-0.02218	-0.00029	0.013	90.24	35.00	0.015	88.00	
35.00	0.015	90.00	2207.03	882.81	23.51	-0.01460	-0.00027	0.013	93.39	35.00	0.015	90.00	
35.00	0.015	92.00	2203.96	881.58	23.17	-0.00447	-0.00034	0.013	95.38	35.00	0.015	92.00	
35.00	0.015	94.00	2197.51	879.00	22.58	0.01925	-0.00036	0.013	98.36	35.00	0.015	94.00	
35.00	0.015	96.00	2206.05	882.42	22.98	-0.03246	-0.00036	0.013	101.29	35.00	0.015	96.00	
35.00	0.015	99.00	2199.77	879.91	22.36	0.02248	-0.00038	0.013	103.94	35.00	0.015	99.00	
35.00	0.015	102.00	2206.24	882.50	23.14	0.01528	-0.00035	0.014	106.86	35.00	0.015	102.00	
35.00	0.015	105.00	2203.40	881.36	22.97	-0.01660	-0.00031	0.013	112.06	35.00	0.015	105.00	
35.00	0.015	110.00	2203.75	881.50	22.70	-0.03097	-0.00035	0.014	116.84	35.00	0.015	110.00	
35.00	0.015	115.00	2203.60	881.44	23.03	0.03466	-0.00035	0.014	122.08	35.00	0.015	115.00	
35.01	0.015	120.00	2207.08	882.83	23.21	0.00589	-0.00025	0.014	127.84	35.00	0.015	120.00	
35.00	0.015	125.00	2207.40	882.96	23.03	0.00523	-0.00028	0.015	132.75	35.00	0.015	125.00	
35.01	0.015	130.00	2203.03	881.21	22.81	-0.02260	-0.00022	0.015	137.15	35.00	0.015	130.00	
35.01	0.015	135.00	2203.26	881.31	23.05	0.00873	-0.00015	0.015	142.89	35.00	0.015	135.00	
35.00	0.015	140.00	2206.95	882.78	22.89	0.09668	-0.00018	0.015	148.60	35.00	0.015	140.00	
35.02	0.015	145.00	2206.51	882.60	23.01	-0.01083	-0.00008	0.016	153.32	35.00	0.015	145.00	
35.02	0.015	150.00	2209.66	883.86	23.23	0.01963	-0.00005	0.016	158.86	35.00	0.015	150.00	
