Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
35.00	0.010	0.00	2195.26	878.10	21.38	-0.09255	0.00018	0.011	-9.40	35.00	0.010	0.00	
35.00	0.010	5.00	2207.26	882.90	22.92	-0.09561	-0.00005	0.011	-5.70	35.00	0.010	5.00	
35.00	0.010	10.00	2208.84	883.54	23.26	-0.08680	0.00007	0.011	-0.23	35.00	0.010	10.00	
35.00	0.010	15.00	2203.53	881.41	22.77	0.00013	0.00003	0.011	4.51	35.00	0.010	15.00	
34.99	0.010	20.00	2203.08	881.23	22.80	0.01443	0.00003	0.010	8.13	35.00	0.010	20.00	
35.00	0.010	25.00	2201.11	880.44	22.78	-0.00657	0.00008	0.010	12.42	35.00	0.010	25.00	
35.00	0.010	30.00	2205.34	882.14	22.93	-0.04848	0.00006	0.010	18.86	35.00	0.010	30.00	
35.00	0.010	35.00	2200.47	880.19	22.75	-0.05808	-0.00000	0.010	23.21	35.00	0.010	35.00	
34.99	0.010	40.00	2200.53	880.21	22.85	-0.02265	0.00001	0.009	27.66	35.00	0.010	40.00	
35.00	0.010	45.00	2200.97	880.39	22.92	-0.00439	-0.00000	0.009	34.25	35.00	0.010	45.00	
35.00	0.010	50.00	2202.59	881.03	22.75	-0.05260	-0.00004	0.009	39.33	35.00	0.010	50.00	
35.00	0.010	55.00	2200.82	880.33	22.84	-0.01862	-0.00008	0.009	45.05	35.00	0.010	55.00	
35.00	0.009	60.00	2202.44	880.98	22.86	-0.00168	-0.00012	0.008	51.54	35.00	0.010	60.00	
35.00	0.010	65.00	2202.63	881.05	23.14	-0.03778	-0.00012	0.008	58.44	35.00	0.010	65.00	
35.00	0.010	70.00	2204.11	881.64	22.88	-0.01408	-0.00024	0.008	65.71	35.00	0.010	70.00	
35.00	0.010	75.00	2204.29	881.72	23.15	-0.02395	-0.00022	0.008	72.31	35.00	0.010	75.00	
35.00	0.010	78.00	2204.05	881.62	22.88	-0.02069	-0.00022	0.008	78.25	35.00	0.010	78.00	
