Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
77.50	3.000	81.00	37.78	15.11	10.27	0.06804	-0.00447	3.006	80.20	77.50	3.000	81.00	
77.50	3.000	84.00	38.19	15.28	10.62	0.05495	-0.00429	3.005	83.29	77.50	3.000	84.00	
77.50	3.000	86.00	38.86	15.54	11.13	0.06421	-0.00354	3.005	85.36	77.50	3.000	86.00	
77.50	3.000	88.00	40.10	16.04	11.26	0.10864	-0.00572	3.005	87.42	77.50	3.000	88.00	
77.50	3.000	90.00	42.68	17.07	12.00	0.05058	-0.00413	3.005	89.49	77.50	3.000	90.00	
77.50	3.000	92.00	41.51	16.61	11.72	0.05852	-0.00400	3.006	91.56	77.50	3.000	92.00	
77.50	3.000	94.00	39.27	15.71	10.98	0.08232	-0.00863	3.006	93.61	77.50	3.000	94.00	
77.50	3.000	96.00	38.71	15.48	10.98	0.06224	-0.00411	3.007	95.65	77.50	3.000	96.00	
77.50	3.000	99.00	38.05	15.22	10.34	0.06804	-0.00678	3.008	98.69	77.50	3.000	99.00	
77.50	3.000	102.00	37.71	15.08	9.91	0.05616	-0.00613	3.009	101.69	77.50	3.000	102.00	
77.50	3.000	105.00	37.28	14.91	9.65	0.02072	-0.00641	3.008	104.67	77.50	3.000	105.00	
77.50	3.000	110.00	36.21	14.49	9.23	0.06584	-0.00564	3.006	109.56	77.50	3.000	110.00	
77.50	3.000	115.00	34.78	13.91	8.72	0.05667	-0.00702	3.000	114.46	77.50	3.000	115.00	
77.50	3.000	120.00	33.25	13.30	8.31	0.08004	-0.01100	2.992	119.35	77.50	3.000	120.00	
77.50	3.000	125.00	32.08	12.83	8.21	0.04824	-0.00500	2.983	124.26	77.50	3.000	125.00	
77.50	3.000	130.00	30.79	12.32	7.83	0.05486	-0.00674	2.973	129.19	77.50	3.000	130.00	
77.50	3.000	135.00	29.74	11.90	7.61	0.08533	-0.00996	2.964	134.16	77.50	3.000	135.00	
77.50	3.000	140.00	29.03	11.61	7.54	0.06501	-0.00242	2.956	139.15	77.50	3.000	140.00	
77.50	3.000	145.00	28.28	11.31	7.31	-0.00332	-0.00448	2.948	144.14	77.50	3.000	145.00	
77.50	3.000	150.00	27.74	11.09	7.14	0.10412	-0.00777	2.941	149.11	77.50	3.000	150.00	
77.50	3.000	155.00	27.41	10.97	7.07	0.03570	-0.00451	2.935	154.06	77.50	3.000	155.00	
77.50	3.000	160.00	27.43	10.97	7.22	-0.01335	-0.00054	2.930	159.01	77.50	3.000	160.00	
77.50	3.000	165.00	27.15	10.86	7.07	0.05554	-0.00372	2.926	163.98	77.50	3.000	165.00	
77.50	3.000	170.00	27.30	10.92	7.25	0.00604	-0.00199	2.922	169.00	77.50	3.000	170.00	
77.50	3.000	175.00	27.11	10.84	7.07	0.05849	-0.00326	2.920	174.14	77.50	3.000	175.00	
77.50	3.000	180.00	26.90	10.76	7.01	0.09457	-0.00997	2.918	179.35	77.50	3.000	180.00	
77.50	3.001	185.00	26.90	10.76	7.07	0.08818	-0.00717	2.918	184.51	77.50	3.000	185.00	
77.50	3.001	190.00	26.69	10.68	6.98	0.09859	-0.00684	2.921	189.68	77.50	3.000	190.00	
77.50	3.000	195.00	26.86	10.74	7.24	0.05658	0.00224	2.924	194.85	77.50	3.000	195.00	
77.50	3.000	200.00	26.59	10.64	7.09	0.04604	-0.00166	2.929	200.00	77.50	3.000	200.00	
77.50	3.000	205.00	26.77	10.71	7.28	0.07549	0.00082	2.936	205.17	77.50	3.000	205.00	
77.50	3.000	210.00	27.01	10.80	7.35	0.03016	-0.00406	2.943	210.28	77.50	3.000	210.00	
77.49	3.000	215.00	27.29	10.92	7.30	0.02775	-0.00001	2.951	215.33	77.50	3.000	215.00	
77.50	3.000	220.00	27.45	10.98	7.05	0.14622	-0.01645	2.961	220.23	77.50	3.000	220.00	
77.50	3.000	225.00	28.59	11.44	7.46	0.07252	-0.00773	2.970	225.19	77.50	3.000	225.00	
77.50	3.000	230.00	30.00	12.00	8.03	0.02642	0.00792	2.979	230.09	77.50	3.000	230.00	
77.50	3.000	235.00	30.62	12.25	7.82	0.13409	-0.00855	2.988	234.98	77.50	3.000	235.00	
77.50	3.001	240.00	32.14	12.86	8.24	0.06053	-0.00154	2.996	239.85	77.50	3.000	240.00	
