Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
64.98	0.070	0.00	689.33	275.73	23.60	0.08663	0.00054	0.073	0.04	65.00	0.070	0.00	
65.00	0.070	5.00	688.04	275.22	22.86	0.09809	-0.00030	0.074	4.65	65.00	0.070	5.00	
65.00	0.070	10.00	689.86	275.94	23.07	0.01683	0.00015	0.074	9.54	65.00	0.070	10.00	
65.01	0.070	15.00	693.73	277.49	23.56	0.00557	0.00022	0.074	14.55	65.00	0.070	15.00	
65.00	0.070	20.00	696.41	278.57	23.68	0.03742	0.00013	0.073	19.38	65.00	0.070	20.00	
64.98	0.070	25.00	700.67	280.27	24.46	0.01644	0.00036	0.074	24.32	65.00	0.070	25.00	
65.00	0.070	30.00	702.77	281.11	23.60	-0.02621	0.00021	0.073	29.14	65.00	0.070	30.00	
64.98	0.070	35.00	702.05	280.82	23.82	0.04203	0.00010	0.073	33.93	65.00	0.070	35.00	
65.01	0.070	40.00	707.34	282.94	24.20	-0.00200	0.00028	0.072	38.61	65.00	0.070	40.00	
64.99	0.070	45.00	717.14	286.86	25.24	-0.02430	0.00049	0.073	43.46	65.00	0.070	45.00	
65.00	0.070	50.00	719.55	287.82	24.26	0.00059	0.00041	0.072	48.23	65.00	0.070	50.00	
64.99	0.070	55.00	723.18	289.27	24.53	0.02895	0.00012	0.071	53.11	65.00	0.070	55.00	
65.00	0.070	60.00	727.61	291.04	24.65	-0.01468	0.00024	0.071	58.08	65.00	0.070	60.00	
65.00	0.071	65.00	731.07	292.43	25.19	-0.03529	0.00023	0.071	63.18	65.00	0.070	65.00	
65.00	0.070	70.00	733.52	293.41	24.61	-0.01445	0.00018	0.070	68.22	65.00	0.070	70.00	
64.99	0.070	75.00	735.80	294.32	24.82	-0.04490	0.00009	0.070	73.38	65.00	0.070	75.00	
65.00	0.070	78.00	737.13	294.85	24.84	0.03806	-0.00011	0.069	76.67	65.00	0.070	78.00	
64.99	0.070	81.00	737.49	294.99	24.88	0.00701	-0.00010	0.069	79.84	65.00	0.070	81.00	
65.00	0.070	84.00	739.19	295.68	25.15	0.03498	0.00005	0.069	83.04	65.00	0.070	84.00	
65.00	0.070	86.00	735.91	294.36	25.30	0.03558	-0.00001	0.069	85.22	65.00	0.070	86.00	
65.00	0.070	88.00	739.01	295.60	24.99	-0.01967	-0.00014	0.070	87.28	65.00	0.070	88.00	
65.00	0.070	90.00	739.72	295.89	25.26	-0.05691	0.00004	0.070	89.38	65.00	0.070	90.00	
65.01	0.070	92.00	739.57	295.83	25.21	0.07614	-0.00020	0.070	91.36	65.00	0.070	92.00	
65.00	0.070	94.00	738.73	295.49	24.93	0.01660	-0.00020	0.069	93.62	65.00	0.070	94.00	
64.99	0.070	96.00	735.12	294.05	24.16	0.03043	-0.00051	0.070	95.66	65.00	0.070	96.00	
65.01	0.070	99.00	738.75	295.50	25.20	-0.01593	-0.00013	0.070	98.58	65.00	0.070	99.00	
64.98	0.070	102.00	736.92	294.77	24.96	-0.00317	-0.00002	0.070	101.62	65.00	0.070	102.00	
65.01	0.070	105.00	736.64	294.65	24.90	0.03619	-0.00019	0.071	104.47	65.00	0.070	105.00	
65.00	0.070	110.00	735.36	294.14	24.90	0.07107	-0.00008	0.071	109.59	65.00	0.070	110.00	
65.00	0.070	115.00	732.46	292.99	24.73	0.00310	0.00007	0.071	114.55	65.00	0.070	115.00	
64.99	0.070	120.00	728.99	291.60	25.09	-0.01203	0.00009	0.071	119.43	65.00	0.070	120.00	
64.99	0.070	125.00	724.74	289.89	24.61	-0.01951	-0.00002	0.071	124.27	65.00	0.070	125.00	
64.99	0.070	130.00	719.63	287.85	25.14	0.04993	-0.00006	0.071	129.50	65.00	0.070	130.00	
64.99	0.070	135.00	707.99	283.20	22.28	0.01181	-0.00039	0.071	134.41	65.00	0.070	135.00	
64.99	0.070	140.00	710.89	284.36	24.45	0.07782	-0.00016	0.071	139.48	65.00	0.070	140.00	
64.98	0.070	145.00	708.82	283.53	24.71	0.04664	0.00030	0.070	144.78	65.00	0.070	145.00	
64.99	0.070	150.00	703.84	281.54	23.96	0.04421	-0.00010	0.071	149.87	65.00	0.070	150.00	
65.00	0.070	155.00	698.25	279.30	22.79	-0.00937	0.00015	0.071	154.96	65.00	0.070	155.00	
65.00	0.070	160.00	696.58	278.63	23.25	0.02086	-0.00004	0.071	159.94	65.00	0.070	160.00	
65.00	0.070	165.00	698.21	279.28	24.02	0.00615	0.00018	0.071	164.88	65.00	0.070	165.00	
65.00	0.070	170.00	694.11	277.64	23.32	0.04479	0.00000	0.071	169.86	65.00	0.070	170.00	
65.00	0.070	175.00	691.97	276.79	23.35	-0.00395	0.00012	0.071	174.96	65.00	0.070	175.00	
65.00	0.070	180.00	688.90	275.56	22.93	0.01183	0.00006	0.071	180.11	65.00	0.070	180.00	
65.00	0.070	185.00	686.25	274.50	22.60	0.04461	-0.00009	0.071	185.15	65.00	0.070	185.00	
65.00	0.070	190.00	686.37	274.55	22.78	-0.02361	0.00033	0.071	190.24	65.00	0.070	190.00	
65.00	0.070	195.00	685.96	274.38	22.71	-0.06514	0.00031	0.071	195.36	65.00	0.070	195.00	
64.98	0.070	200.00	685.86	274.34	22.84	-0.01598	0.00031	0.072	200.39	65.00	0.070	200.00	
64.99	0.070	205.00	684.78	273.91	22.35	0.04047	0.00006	0.072	205.32	65.00	0.070	205.00	
65.00	0.070	210.00	686.92	274.77	22.57	0.00691	0.00017	0.072	210.29	65.00	0.070	210.00	
65.00	0.070	215.00	687.81	275.12	22.27	0.05375	0.00004	0.072	215.25	65.00	0.070	215.00	
65.00	0.070	220.00	690.84	276.33	22.27	-0.01261	0.00036	0.072	220.16	65.00	0.070	220.00	
64.99	0.070	225.00	694.78	277.91	22.93	-0.00031	0.00015	0.072	225.01	65.00	0.070	225.00	
64.99	0.070	230.00	692.67	277.07	22.51	-0.01853	0.00023	0.072	229.78	65.00	0.070	230.00	
64.98	0.070	235.00	699.27	279.71	22.94	-0.00508	0.00015	0.072	234.66	65.00	0.070	235.00	
65.01	0.070	240.00	708.08	283.23	23.25	0.00106	0.00025	0.072	239.57	65.00	0.070	240.00	
