Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
70.00	3.000	120.00	100.13	40.05	11.83	0.09720	-0.00354	2.991	119.32	70.00	3.000	120.00	
70.00	3.000	125.00	99.47	39.79	11.53	0.08118	-0.00351	2.983	124.23	70.00	3.000	125.00	
70.00	3.000	130.00	99.43	39.77	11.71	0.00225	-0.00059	2.973	129.17	70.00	3.000	130.00	
70.00	3.000	135.00	98.75	39.50	11.51	0.05647	-0.00153	2.964	134.14	70.00	3.000	135.00	
70.00	3.000	140.00	98.04	39.22	11.25	0.04518	-0.00147	2.955	139.13	70.00	3.000	140.00	
70.00	3.000	145.00	97.82	39.13	11.07	0.02709	-0.00014	2.948	144.12	70.00	3.000	145.00	
70.00	3.000	150.00	97.72	39.09	11.09	0.09049	-0.00109	2.941	149.11	70.00	3.000	150.00	
70.00	3.000	155.00	97.78	39.11	11.05	0.03161	-0.00036	2.935	154.05	70.00	3.000	155.00	
70.00	3.000	160.00	97.75	39.10	10.88	0.05157	-0.00091	2.930	158.99	70.00	3.000	160.00	
70.00	3.000	165.00	98.46	39.38	11.15	0.02832	-0.00064	2.926	163.96	70.00	3.000	165.00	
70.00	3.000	170.00	97.93	39.17	10.68	0.06885	-0.00208	2.922	168.98	70.00	3.000	170.00	
70.00	3.000	175.00	98.51	39.40	10.82	0.06340	0.00032	2.919	174.12	70.00	3.000	175.00	
70.00	3.000	180.00	97.67	39.07	10.55	0.17082	-0.00346	2.918	179.34	70.00	3.000	180.00	
70.00	3.000	185.00	98.05	39.22	10.89	0.09634	0.00106	2.918	184.50	70.00	3.000	185.00	
70.00	3.000	190.00	97.23	38.89	10.78	0.07570	0.00005	2.920	189.68	70.00	3.000	190.00	
70.00	3.000	195.00	96.56	38.62	10.78	0.05018	0.00054	2.924	194.84	70.00	3.000	195.00	
70.00	3.000	200.00	95.76	38.30	10.80	0.03102	0.00188	2.929	199.98	70.00	3.000	200.00	
70.00	3.000	205.00	95.05	38.02	10.84	0.09390	0.00129	2.935	205.14	70.00	3.000	205.00	
70.00	3.000	210.00	94.78	37.91	10.84	0.02844	0.00177	2.942	210.25	70.00	3.000	210.00	
70.00	3.000	215.00	95.10	38.04	11.09	0.06987	0.00309	2.951	215.30	70.00	3.000	215.00	
70.00	3.000	220.00	94.94	37.98	10.93	0.07278	0.00107	2.960	220.22	70.00	3.000	220.00	
70.00	3.000	225.00	100.10	40.04	15.95	-0.14530	0.01338	2.969	225.13	70.00	3.000	225.00	
70.00	3.000	230.00	96.54	38.61	11.47	0.09996	-0.00008	2.978	230.07	70.00	3.000	230.00	
70.00	3.000	235.00	97.83	39.13	11.85	0.06786	0.00220	2.987	234.96	70.00	3.000	235.00	
70.00	3.000	240.00	98.83	39.53	12.25	0.07539	0.00177	2.995	239.81	70.00	3.000	240.00	
