Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
24.98	1.500	0.00	1511.76	604.71	21.82	-0.12315	0.00092	1.573	-0.16	25.00	1.500	0.00	
25.01	1.500	5.00	1496.99	598.80	20.36	-0.01012	0.00013	1.575	4.84	25.00	1.500	5.00	
25.00	1.500	10.00	1497.51	599.01	20.11	-0.01925	0.00042	1.575	9.80	25.00	1.500	10.00	
25.01	1.500	15.00	1508.17	603.27	20.88	-0.06720	0.00075	1.574	14.73	25.00	1.500	15.00	
25.00	1.500	20.00	1517.46	606.98	21.21	-0.08011	0.00096	1.572	19.62	25.00	1.500	20.00	
25.00	1.500	25.00	1531.88	612.75	21.70	-0.10635	0.00112	1.568	24.47	25.00	1.500	25.00	
25.00	1.500	30.00	1541.17	616.47	20.96	-0.07285	0.00102	1.563	29.28	25.00	1.500	30.00	
25.00	1.500	35.00	1571.34	628.54	20.87	-0.10389	0.00099	1.556	34.08	25.00	1.500	35.00	
25.00	1.500	40.00	1588.91	635.57	20.27	-0.09356	0.00099	1.546	38.85	25.00	1.500	40.00	
25.01	1.500	45.00	1617.92	647.17	20.30	-0.09135	0.00102	1.537	43.64	25.00	1.500	45.00	
25.00	1.500	50.00	1648.57	659.43	19.60	-0.05078	0.00091	1.524	48.46	25.00	1.500	50.00	
25.01	1.500	55.00	1689.96	675.98	19.08	-0.01328	0.00081	1.510	53.34	25.00	1.500	55.00	
25.02	1.500	60.00	1749.18	699.67	19.37	-0.04467	0.00078	1.498	58.33	25.00	1.500	60.00	
25.01	1.500	65.00	1817.67	727.07	19.00	-0.09631	0.00065	1.488	63.38	25.00	1.500	65.00	
25.00	1.500	70.00	1906.62	762.65	18.59	-0.11492	0.00058	1.479	68.52	25.00	1.500	70.00	
24.99	1.500	75.00	2031.55	812.62	18.73	-0.09096	0.00049	1.473	73.70	25.00	1.500	75.00	
