Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
80.01	0.500	0.00	77.39	30.96	11.30	0.07872	-0.00060	0.531	0.06	80.00	0.500	0.00	
80.00	0.500	5.00	77.05	30.82	11.17	0.09344	-0.00245	0.531	5.12	80.00	0.500	5.00	
80.01	0.500	10.00	77.43	30.97	11.46	0.03541	-0.00056	0.531	10.11	80.00	0.500	10.00	
80.00	0.500	15.00	77.58	31.03	11.25	0.02541	-0.00210	0.530	15.09	80.00	0.500	15.00	
80.01	0.500	20.00	77.60	31.04	11.47	0.00868	-0.00012	0.529	20.04	80.00	0.500	20.00	
80.01	0.500	25.00	77.35	30.94	11.37	0.07272	-0.00057	0.528	24.95	80.00	0.500	25.00	
80.00	0.500	30.00	77.43	30.97	11.47	0.04889	-0.00095	0.526	29.79	80.00	0.500	30.00	
79.99	0.500	35.00	77.57	31.03	11.74	-0.00703	0.00059	0.524	34.60	80.00	0.500	35.00	
80.00	0.500	40.00	77.69	31.07	11.56	0.01828	-0.00071	0.521	39.39	80.00	0.500	40.00	
80.01	0.500	45.00	78.50	31.40	11.64	0.06496	-0.00087	0.518	44.17	80.00	0.500	45.00	
80.01	0.500	50.00	79.74	31.89	11.89	0.02562	-0.00070	0.515	49.00	80.00	0.500	50.00	
80.00	0.500	55.00	81.01	32.40	11.84	0.06374	-0.00122	0.511	53.88	80.00	0.500	55.00	
80.00	0.500	60.00	83.34	33.34	12.26	0.04589	-0.00109	0.508	58.83	80.00	0.500	60.00	
80.00	0.500	65.00	85.34	34.14	12.40	0.00704	-0.00103	0.505	63.86	80.00	0.500	65.00	
80.00	0.500	70.00	87.83	35.13	12.74	0.02784	-0.00127	0.502	68.95	80.00	0.500	70.00	
80.00	0.500	75.00	90.39	36.16	13.14	0.04213	-0.00130	0.501	74.12	80.00	0.500	75.00	
80.00	0.500	78.00	91.95	36.78	13.23	0.04236	-0.00155	0.501	77.24	80.00	0.500	78.00	
80.00	0.501	81.00	94.27	37.71	13.65	0.04019	-0.00073	0.501	80.38	80.00	0.500	81.00	
80.00	0.500	84.00	97.81	39.12	13.56	0.05320	-0.00204	0.501	83.48	80.00	0.500	84.00	
80.00	0.500	86.00	102.52	41.01	14.11	0.03345	-0.00158	0.502	85.55	80.00	0.500	86.00	
79.99	0.500	88.00	110.87	44.35	15.56	0.06212	-0.00044	0.502	87.59	80.00	0.500	88.00	
79.99	0.500	90.00	119.35	47.74	17.62	0.04346	-0.00002	0.503	89.65	80.00	0.500	90.00	
80.00	0.500	92.00	113.80	45.52	15.86	0.02155	0.00023	0.504	91.68	80.00	0.500	92.00	
80.00	0.500	94.00	104.84	41.94	14.75	0.04433	-0.00013	0.505	93.72	80.00	0.500	94.00	
80.00	0.500	96.00	98.71	39.49	13.69	-0.01039	-0.00121	0.506	95.75	80.00	0.500	96.00	
80.01	0.500	99.00	94.52	37.81	13.30	0.04003	-0.00143	0.508	98.76	80.00	0.500	99.00	
80.00	0.500	102.00	92.63	37.05	13.28	0.03756	-0.00090	0.509	101.77	80.00	0.500	102.00	
80.00	0.500	105.00	91.12	36.45	13.24	0.08719	-0.00165	0.511	104.73	80.00	0.500	105.00	
80.00	0.500	110.00	88.84	35.53	12.85	0.01507	-0.00098	0.513	109.63	80.00	0.500	110.00	
80.00	0.500	115.00	86.35	34.54	12.28	0.03814	-0.00235	0.514	114.50	80.00	0.500	115.00	
79.99	0.500	120.00	84.72	33.89	12.46	0.05409	-0.00034	0.515	119.37	80.00	0.500	120.00	
80.00	0.500	125.00	82.84	33.14	12.14	-0.06337	-0.00039	0.515	124.23	80.00	0.500	125.00	
