Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
74.99	0.010	0.00	435.28	174.11	28.07	-0.01455	0.00096	0.011	1.56	75.00	0.010	0.00	
75.01	0.010	5.00	433.89	173.55	27.06	0.01894	0.00037	0.012	4.95	75.00	0.010	5.00	
75.00	0.010	10.00	434.30	173.72	27.17	-0.01998	0.00038	0.012	10.13	75.00	0.010	10.00	
74.98	0.010	15.00	433.42	173.37	26.93	0.06060	-0.00013	0.011	14.22	75.00	0.010	15.00	
75.02	0.010	20.00	435.54	174.21	27.67	0.06917	0.00020	0.012	18.66	75.00	0.010	20.00	
75.01	0.010	25.00	437.00	174.80	28.24	0.00367	0.00051	0.011	23.73	75.00	0.010	25.00	
75.00	0.010	30.00	436.62	174.65	27.66	0.04995	0.00008	0.011	28.24	75.00	0.010	30.00	
75.01	0.010	35.00	438.14	175.26	27.87	0.04757	0.00011	0.011	33.15	75.00	0.010	35.00	
74.99	0.010	40.00	438.99	175.60	28.55	0.03870	0.00024	0.011	37.50	75.00	0.010	40.00	
75.01	0.010	45.00	439.91	175.97	28.62	0.04922	0.00025	0.011	42.07	75.00	0.010	45.00	
75.01	0.010	50.00	440.78	176.31	28.46	0.04058	0.00025	0.011	46.39	75.00	0.010	50.00	
75.00	0.010	55.00	440.46	176.18	27.65	0.03964	-0.00000	0.011	51.45	75.00	0.010	55.00	
75.00	0.010	60.00	441.95	176.78	28.02	0.03254	0.00008	0.011	56.35	75.00	0.010	60.00	
75.01	0.010	65.00	442.42	176.97	28.13	0.03314	0.00003	0.011	61.56	75.00	0.010	65.00	
75.00	0.010	70.00	442.55	177.02	27.86	0.02630	-0.00005	0.011	66.41	75.00	0.010	70.00	
74.99	0.010	75.00	442.80	177.12	28.18	0.02458	-0.00003	0.011	71.26	75.00	0.010	75.00	
75.01	0.010	78.00	443.54	177.42	28.21	0.01649	0.00000	0.011	74.60	75.00	0.010	78.00	
74.99	0.010	81.00	443.25	177.30	28.57	0.01267	-0.00014	0.010	78.52	75.00	0.010	81.00	
74.98	0.010	84.00	443.34	177.34	28.16	0.05966	-0.00032	0.010	81.20	75.00	0.010	84.00	
75.00	0.011	86.00	444.07	177.63	28.45	-0.00499	0.00008	0.010	83.33	75.00	0.010	86.00	
74.99	0.010	88.00	443.42	177.37	28.53	0.02263	0.00001	0.011	84.78	75.00	0.010	88.00	
74.99	0.009	90.00	443.25	177.30	28.00	0.06156	-0.00044	0.010	86.90	75.00	0.010	90.00	
75.00	0.010	92.00	444.27	177.71	28.94	0.03152	0.00008	0.010	89.05	75.00	0.010	92.00	
74.99	0.010	94.00	442.53	177.01	28.00	0.10479	-0.00037	0.010	91.24	75.00	0.010	94.00	
75.02	0.010	96.00	443.44	177.38	28.25	0.00761	-0.00033	0.010	93.92	75.00	0.010	96.00	
75.00	0.010	99.00	442.92	177.17	27.79	-0.00482	-0.00003	0.011	96.62	75.00	0.010	99.00	
74.98	0.010	102.00	442.66	177.06	28.15	0.04455	-0.00010	0.010	100.15	75.00	0.010	102.00	
75.01	0.010	105.00	443.32	177.33	28.26	0.01548	-0.00022	0.010	103.36	75.00	0.010	105.00	
75.00	0.010	110.00	442.73	177.09	28.39	0.06952	-0.00016	0.010	108.50	75.00	0.010	110.00	
75.02	0.010	115.00	441.77	176.71	28.06	0.02809	-0.00005	0.010	112.48	75.00	0.010	115.00	
75.00	0.010	120.00	440.54	176.22	27.19	0.09797	-0.00019	0.011	117.06	75.00	0.010	120.00	
75.00	0.010	125.00	441.71	176.68	29.08	-0.00379	0.00013	0.010	122.96	75.00	0.010	125.00	
75.00	0.010	130.00	439.72	175.89	28.06	0.06684	-0.00029	0.010	128.02	75.00	0.010	130.00	
75.00	0.010	135.00	439.62	175.85	28.28	0.03940	0.00017	0.010	133.28	75.00	0.010	135.00	
75.00	0.010	140.00	438.79	175.51	27.94	0.06855	0.00020	0.010	137.82	75.00	0.010	140.00	
75.00	0.011	145.00	437.94	175.18	27.90	0.01490	0.00035	0.010	143.81	75.00	0.010	145.00	
75.00	0.010	150.00	436.92	174.77	27.62	0.00825	0.00023	0.011	147.85	75.00	0.010	150.00	
75.00	0.010	155.00	437.33	174.93	28.24	0.03354	0.00055	0.010	153.32	75.00	0.010	155.00	
75.00	0.010	160.00	435.74	174.30	27.31	0.04082	-0.00008	0.010	159.55	75.00	0.010	160.00	
75.00	0.010	165.00	435.33	174.13	27.75	0.02295	-0.00011	0.010	163.65	75.00	0.010	165.00	
75.00	0.010	170.00	433.28	173.31	26.46	0.05675	-0.00017	0.010	168.92	75.00	0.010	170.00	
75.00	0.010	175.00	433.85	173.54	27.29	0.03694	0.00012	0.010	173.51	75.00	0.010	175.00	
75.00	0.010	180.00	433.82	173.53	27.22	-0.04621	0.00022	0.010	178.62	75.00	0.010	180.00	
75.00	0.010	185.00	433.14	173.25	26.67	0.02540	0.00003	0.010	183.44	75.00	0.010	185.00	
75.00	0.010	190.00	434.53	173.81	27.44	-0.01533	0.00025	0.010	189.35	75.00	0.010	190.00	
75.00	0.010	195.00	433.07	173.23	26.73	0.03832	-0.00005	0.010	195.12	75.00	0.010	195.00	
75.00	0.010	200.00	433.32	173.33	27.20	-0.01520	0.00038	0.010	199.75	75.00	0.010	200.00	
74.99	0.010	205.00	432.08	172.83	26.21	0.04845	-0.00009	0.010	205.24	75.00	0.010	205.00	
75.00	0.010	210.00	432.99	173.19	26.77	0.05725	-0.00014	0.010	210.38	75.00	0.010	210.00	
