Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
60.01	3.000	0.00	237.16	94.86	14.67	-0.02764	0.00039	3.097	-0.51	60.00	3.000	0.00	
60.00	3.000	5.00	236.29	94.52	14.46	0.01030	0.00081	3.097	4.46	60.00	3.000	5.00	
60.01	3.000	10.00	235.04	94.01	14.28	0.01261	0.00117	3.095	9.41	60.00	3.000	10.00	
60.00	3.000	15.00	233.93	93.57	14.38	0.04097	0.00148	3.092	14.33	60.00	3.000	15.00	
60.01	3.000	20.00	232.21	92.88	14.37	-0.01086	0.00203	3.089	19.24	60.00	3.000	20.00	
60.00	3.000	25.00	230.86	92.34	14.45	0.07802	0.00215	3.084	24.15	60.00	3.000	25.00	
60.00	3.000	30.00	229.07	91.63	14.24	0.05392	0.00223	3.079	29.06	60.00	3.000	30.00	
60.00	3.000	35.00	227.53	91.01	14.19	0.01759	0.00226	3.073	33.95	60.00	3.000	35.00	
60.00	3.000	40.00	226.15	90.46	14.05	0.09132	0.00220	3.065	38.86	60.00	3.000	40.00	
60.00	3.000	45.00	225.93	90.37	14.45	0.04885	0.00223	3.057	43.79	60.00	3.000	45.00	
60.00	3.000	50.00	224.62	89.85	14.39	0.04493	0.00263	3.047	48.74	60.00	3.000	50.00	
60.00	3.000	55.00	223.15	89.26	14.42	-0.01988	0.00201	3.038	53.72	60.00	3.000	55.00	
60.00	3.000	60.00	221.31	88.52	14.57	0.00208	0.00175	3.030	58.72	60.00	3.000	60.00	
59.99	2.999	65.00	218.16	87.26	14.49	0.02965	0.00101	3.022	63.77	60.00	3.000	65.00	
60.00	3.000	70.00	213.75	85.50	14.53	0.04177	0.00031	3.015	68.85	60.00	3.000	70.00	
60.01	3.000	75.00	206.12	82.45	14.36	0.07604	-0.00030	3.010	73.97	60.00	3.000	75.00	
60.00	3.000	78.00	199.77	79.91	14.43	0.05053	-0.00034	3.007	77.04	60.00	3.000	78.00	
60.01	3.000	81.00	191.49	76.60	14.17	0.01880	-0.00041	3.005	80.12	60.00	3.000	81.00	
60.00	3.000	84.00	181.98	72.79	13.21	0.06046	-0.00066	3.004	83.20	60.00	3.000	84.00	
60.00	3.000	86.00	177.11	70.85	11.99	0.03761	-0.00193	3.004	85.26	60.00	3.000	86.00	
60.00	3.000	88.00	178.78	71.51	10.24	0.10768	-0.00282	3.004	87.33	60.00	3.000	88.00	
60.00	3.000	90.00	191.18	76.47	8.78	0.13508	-0.00303	3.004	89.39	60.00	3.000	90.00	
60.00	3.000	92.00	184.55	73.82	9.21	0.13746	-0.00363	3.004	91.45	60.00	3.000	92.00	
60.00	3.000	94.00	177.23	70.89	11.34	0.07352	-0.00239	3.005	93.51	60.00	3.000	94.00	
60.00	3.000	96.00	178.64	71.46	12.48	0.10151	-0.00248	3.006	95.56	60.00	3.000	96.00	
60.00	3.000	99.00	188.15	75.26	13.66	0.04162	-0.00184	3.007	98.60	60.00	3.000	99.00	
60.00	3.000	102.00	197.63	79.05	14.16	0.06465	-0.00185	3.008	101.61	60.00	3.000	102.00	
60.00	3.000	105.00	205.36	82.14	14.45	0.08421	-0.00210	3.007	104.59	60.00	3.000	105.00	
60.00	3.000	110.00	214.22	85.69	14.57	0.06138	-0.00193	3.005	109.50	60.00	3.000	110.00	
60.00	2.999	115.00	220.62	88.25	14.98	0.05234	-0.00117	2.998	114.39	60.00	3.000	115.00	
60.00	3.000	120.00	223.95	89.58	14.85	0.03275	-0.00098	2.990	119.31	60.00	3.000	120.00	
60.00	3.000	125.00	226.38	90.55	14.80	0.03573	-0.00093	2.981	124.22	60.00	3.000	125.00	
60.00	3.000	130.00	228.62	91.45	14.88	0.04933	-0.00084	2.972	129.16	60.00	3.000	130.00	
60.00	3.000	135.00	229.99	92.00	14.83	0.05471	-0.00061	2.963	134.13	60.00	3.000	135.00	
60.00	3.000	140.00	230.46	92.19	14.33	0.04635	-0.00054	2.954	139.13	60.00	3.000	140.00	
60.00	3.000	145.00	232.27	92.91	14.48	0.04752	-0.00005	2.947	144.13	60.00	3.000	145.00	
60.00	3.000	150.00	233.94	93.58	14.76	0.02274	0.00035	2.940	149.12	60.00	3.000	150.00	
60.00	3.000	155.00	235.09	94.04	14.60	0.01039	0.00054	2.934	154.06	60.00	3.000	155.00	
60.00	3.000	160.00	235.82	94.33	14.31	0.05975	0.00025	2.930	159.00	60.00	3.000	160.00	
60.00	3.000	165.00	237.24	94.90	14.34	0.08712	-0.00045	2.925	163.97	60.00	3.000	165.00	
60.00	3.000	170.00	239.80	95.92	15.00	0.04085	0.00075	2.922	169.02	60.00	3.000	170.00	
60.00	3.000	175.00	238.83	95.53	14.46	0.05344	0.00066	2.919	174.15	60.00	3.000	175.00	
60.00	3.000	180.00	238.78	95.51	14.59	0.04721	0.00085	2.917	179.37	60.00	3.000	180.00	
