Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
64.98	0.015	0.00	766.37	306.55	26.41	-0.06357	0.00090	0.016	-0.77	65.00	0.015	0.00	
64.98	0.015	5.00	762.62	305.05	25.35	0.07596	-0.00006	0.016	2.55	65.00	0.015	5.00	
65.00	0.015	10.00	765.07	306.03	25.93	0.01430	0.00039	0.016	7.17	65.00	0.015	10.00	
65.01	0.016	15.00	763.45	305.38	25.37	-0.00178	0.00011	0.016	12.46	65.00	0.015	15.00	
64.99	0.015	20.00	763.57	305.43	25.43	0.02785	0.00003	0.016	16.89	65.00	0.015	20.00	
65.01	0.015	25.00	766.67	306.67	25.96	-0.04216	0.00039	0.016	21.38	65.00	0.015	25.00	
64.99	0.015	30.00	761.16	304.46	24.22	0.05930	0.00005	0.016	26.69	65.00	0.015	30.00	
65.00	0.015	35.00	767.34	306.94	25.92	0.01629	0.00012	0.015	30.95	65.00	0.015	35.00	
64.98	0.015	40.00	773.18	309.27	34.15	-0.02971	0.00060	0.016	36.47	65.00	0.015	40.00	
65.00	0.015	45.00	764.17	305.67	25.95	-0.00115	0.00009	0.015	40.64	65.00	0.015	45.00	
64.99	0.015	50.00	770.22	308.09	26.33	-0.00161	0.00020	0.015	45.88	65.00	0.015	50.00	
65.00	0.016	55.00	771.78	308.71	26.61	-0.01363	0.00029	0.015	50.88	65.00	0.015	55.00	
64.99	0.016	60.00	771.36	308.54	26.37	0.02099	0.00002	0.015	56.20	65.00	0.015	60.00	
64.98	0.015	65.00	767.20	306.88	25.69	-0.01134	0.00027	0.015	61.25	65.00	0.015	65.00	
65.00	0.015	70.00	772.33	308.93	26.25	0.03605	-0.00009	0.014	66.63	65.00	0.015	70.00	
64.99	0.015	75.00	772.96	309.18	26.58	0.03083	-0.00018	0.014	72.18	65.00	0.015	75.00	
65.00	0.015	78.00	773.08	309.23	26.39	0.07570	-0.00015	0.015	75.44	65.00	0.015	78.00	
65.00	0.015	81.00	771.78	308.71	26.07	0.08115	-0.00036	0.014	79.34	65.00	0.015	81.00	
65.00	0.015	84.00	774.35	309.74	26.77	0.01530	-0.00014	0.014	82.23	65.00	0.015	84.00	
65.00	0.015	86.00	772.85	309.14	26.44	0.07107	-0.00035	0.015	84.94	65.00	0.015	86.00	
65.00	0.015	88.00	773.17	309.27	26.33	0.01954	-0.00028	0.014	86.98	65.00	0.015	88.00	
65.00	0.015	90.00	767.69	307.07	26.58	0.04774	-0.00026	0.014	89.07	65.00	0.015	90.00	
65.00	0.015	92.00	771.26	308.51	26.66	0.00708	-0.00024	0.014	91.73	65.00	0.015	92.00	
65.00	0.015	94.00	771.96	308.78	25.97	0.08912	-0.00024	0.014	93.83	65.00	0.015	94.00	
64.99	0.015	96.00	773.22	309.29	26.68	0.02297	-0.00030	0.014	95.40	65.00	0.015	96.00	
65.01	0.015	99.00	773.12	309.25	26.58	0.00666	-0.00028	0.014	98.59	65.00	0.015	99.00	
64.99	0.015	102.00	772.44	308.97	26.66	0.02710	-0.00011	0.014	102.84	65.00	0.015	102.00	
65.01	0.015	105.00	771.79	308.71	26.57	0.00290	-0.00024	0.015	104.99	65.00	0.015	105.00	
65.01	0.015	110.00	755.75	302.30	22.30	0.13481	-0.00061	0.015	110.22	65.00	0.015	110.00	
64.98	0.015	115.00	767.92	307.17	26.59	0.02431	-0.00020	0.015	115.51	65.00	0.015	115.00	
65.00	0.015	120.00	770.93	308.37	26.21	0.03453	-0.00002	0.015	120.58	65.00	0.015	120.00	
64.99	0.015	125.00	770.07	308.03	26.25	0.05035	-0.00008	0.015	125.76	65.00	0.015	125.00	
64.99	0.015	130.00	769.07	307.63	26.08	0.09891	-0.00037	0.015	130.09	65.00	0.015	130.00	
65.00	0.015	135.00	768.42	307.37	26.03	0.09696	-0.00024	0.015	135.82	65.00	0.015	135.00	
65.00	0.015	140.00	763.38	305.35	25.21	0.09543	-0.00018	0.015	141.11	65.00	0.015	140.00	
