Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
39.98	0.150	0.00	1676.48	670.59	21.13	-0.03369	0.00064	0.156	0.02	40.00	0.150	0.00	
40.01	0.150	5.00	1656.31	662.52	19.41	-0.07838	0.00008	0.157	4.72	40.00	0.150	5.00	
40.00	0.150	10.00	1657.82	663.13	19.53	-0.02163	-0.00000	0.158	9.74	40.00	0.150	10.00	
40.00	0.150	15.00	1660.29	664.11	19.66	-0.03847	0.00003	0.157	14.78	40.00	0.150	15.00	
40.00	0.150	20.00	1665.46	666.18	19.55	-0.01668	0.00006	0.157	19.67	40.00	0.150	20.00	
40.00	0.150	25.00	1672.01	668.81	19.66	0.01534	0.00004	0.157	24.58	40.00	0.150	25.00	
40.00	0.150	30.00	1679.14	671.66	19.73	0.01354	0.00002	0.156	29.39	40.00	0.150	30.00	
40.00	0.150	35.00	1688.25	675.30	19.44	-0.00045	0.00013	0.155	34.16	40.00	0.150	35.00	
40.00	0.150	40.00	1695.46	678.19	19.36	-0.01877	-0.00003	0.154	38.90	40.00	0.150	40.00	
40.00	0.150	45.00	1710.93	684.37	19.62	-0.01569	0.00010	0.153	43.68	40.00	0.150	45.00	
40.00	0.150	50.00	1720.18	688.07	19.25	-0.00915	0.00005	0.151	48.54	40.00	0.150	50.00	
40.01	0.149	55.00	1734.25	693.70	19.33	-0.00741	0.00004	0.150	53.42	40.00	0.150	55.00	
40.01	0.150	60.00	1746.85	698.74	19.35	-0.03214	0.00001	0.148	58.40	40.00	0.150	60.00	
40.00	0.151	65.00	1759.83	703.93	19.42	-0.07359	-0.00000	0.147	63.51	40.00	0.150	65.00	
40.00	0.150	70.00	1772.22	708.89	19.40	-0.02605	-0.00003	0.146	68.71	40.00	0.150	70.00	
40.00	0.150	75.00	1779.48	711.79	19.14	-0.08894	-0.00003	0.145	74.01	40.00	0.150	75.00	
40.00	0.150	78.00	1780.89	712.36	18.97	-0.04976	-0.00020	0.146	77.30	40.00	0.150	78.00	
40.00	0.150	81.00	1787.72	715.09	19.22	-0.03237	-0.00016	0.146	80.48	40.00	0.150	81.00	
40.00	0.150	84.00	1787.94	715.18	19.03	0.00416	-0.00031	0.146	83.69	40.00	0.150	84.00	
40.00	0.150	86.00	1792.86	717.14	19.36	-0.04577	-0.00016	0.146	85.88	40.00	0.150	86.00	
40.00	0.149	88.00	1788.91	715.56	18.95	0.02168	-0.00029	0.146	87.92	40.00	0.150	88.00	
40.00	0.150	90.00	1789.06	715.63	19.13	0.01920	-0.00037	0.147	90.00	40.00	0.150	90.00	
40.00	0.150	92.00	1792.99	717.20	19.39	-0.01661	-0.00022	0.147	92.11	40.00	0.150	92.00	
40.00	0.150	94.00	1788.02	715.21	19.13	0.01216	-0.00031	0.147	94.18	40.00	0.150	94.00	
40.00	0.151	96.00	1792.31	716.92	19.61	-0.03732	-0.00022	0.148	96.19	40.00	0.150	96.00	
40.00	0.150	99.00	1781.12	712.45	19.04	-0.07176	-0.00035	0.148	99.16	40.00	0.150	99.00	
40.00	0.150	102.00	1780.75	712.30	19.28	-0.02855	-0.00029	0.149	102.15	40.00	0.150	102.00	
40.00	0.150	105.00	1775.99	710.40	19.42	0.03241	-0.00034	0.149	105.16	40.00	0.150	105.00	
40.00	0.150	110.00	1767.92	707.17	19.40	-0.03025	-0.00021	0.149	110.05	40.00	0.150	110.00	
40.00	0.150	115.00	1752.45	700.98	19.00	0.09050	-0.00035	0.150	115.02	40.00	0.150	115.00	
40.00	0.150	120.00	1744.50	697.80	19.13	-0.00119	-0.00020	0.150	119.93	40.00	0.150	120.00	
40.01	0.150	125.00	1735.44	694.17	19.42	-0.06325	-0.00019	0.150	124.85	40.00	0.150	125.00	
40.01	0.150	130.00	1722.16	688.86	19.12	-0.00239	-0.00021	0.151	129.73	40.00	0.150	130.00	
40.00	0.150	135.00	1712.02	684.81	19.07	-0.00813	-0.00017	0.151	134.74	40.00	0.150	135.00	
39.99	0.150	140.00	1710.49	684.19	19.92	0.04795	-0.00015	0.152	139.74	40.00	0.150	140.00	
40.00	0.150	145.00	1700.42	680.17	19.69	-0.00272	-0.00004	0.151	144.83	40.00	0.150	145.00	
39.99	0.150	150.00	1692.08	676.83	19.64	-0.07718	-0.00013	0.152	149.74	40.00	0.150	150.00	
39.98	0.150	155.00	1682.31	672.92	19.45	-0.01871	-0.00012	0.152	154.69	40.00	0.150	155.00	
40.00	0.150	160.00	1677.40	670.96	19.73	-0.00119	-0.00009	0.152	159.65	40.00	0.150	160.00	
40.00	0.151	165.00	1670.90	668.36	19.66	0.03892	-0.00014	0.153	164.62	40.00	0.150	165.00	
40.00	0.150	170.00	1666.87	666.75	19.47	-0.01106	-0.00007	0.153	169.54	40.00	0.150	170.00	
40.00	0.150	175.00	1661.68	664.67	19.28	0.06790	-0.00010	0.154	174.56	40.00	0.150	175.00	
40.00	0.149	180.00	1658.93	663.57	18.99	0.07789	-0.00017	0.154	179.51	40.00	0.150	180.00	
40.00	0.150	185.00	1660.72	664.29	19.09	0.02056	-0.00009	0.154	184.50	40.00	0.150	185.00	
40.00	0.150	190.00	1663.01	665.20	19.13	-0.01107	-0.00007	0.154	189.57	40.00	0.150	190.00	
40.00	0.150	195.00	1665.63	666.25	19.18	0.02220	-0.00003	0.155	194.56	40.00	0.150	195.00	
40.00	0.150	200.00	1668.44	667.38	19.07	-0.03492	-0.00010	0.155	199.61	40.00	0.150	200.00	
40.00	0.150	205.00	1676.04	670.42	18.87	-0.01805	0.00003	0.155	204.59	40.00	0.150	205.00	
40.00	0.150	210.00	1686.43	674.57	19.14	-0.02772	0.00007	0.155	209.51	40.00	0.150	210.00	
40.00	0.150	215.00	1694.51	677.80	19.15	0.01774	0.00001	0.156	214.45	40.00	0.150	215.00	
40.00	0.150	220.00	1705.90	682.36	19.12	-0.02722	0.00009	0.156	219.24	40.00	0.150	220.00	
40.00	0.150	225.00	1716.73	686.69	18.92	-0.04518	0.00007	0.156	224.04	40.00	0.150	225.00	
40.00	0.150	230.00	1731.20	692.48	19.10	-0.01265	0.00002	0.156	228.81	40.00	0.150	230.00	
40.00	0.150	235.00	1746.99	698.80	19.14	-0.00793	0.00010	0.156	233.67	40.00	0.150	235.00	
40.00	0.150	240.00	1765.21	706.09	19.48	-0.07483	0.00009	0.155	238.47	40.00	0.150	240.00	
