Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
74.99	0.020	0.00	421.87	168.75	27.14	-0.00205	0.00092	0.022	1.13	75.00	0.020	0.00	
75.00	0.020	5.00	420.69	168.28	25.98	0.02382	0.00016	0.022	5.12	75.00	0.020	5.00	
74.99	0.020	10.00	421.07	168.43	26.59	0.02951	0.00036	0.022	10.09	75.00	0.020	10.00	
74.99	0.020	15.00	422.14	168.86	25.96	0.07197	0.00003	0.022	14.45	75.00	0.020	15.00	
75.00	0.020	20.00	423.69	169.48	26.06	-0.00426	0.00034	0.022	19.35	75.00	0.020	20.00	
74.99	0.020	25.00	424.65	169.86	26.27	0.06175	0.00012	0.022	24.25	75.00	0.020	25.00	
75.00	0.020	30.00	427.44	170.98	26.84	0.02866	0.00037	0.022	28.84	75.00	0.020	30.00	
75.00	0.020	35.00	429.97	171.99	27.88	0.03509	0.00020	0.022	33.40	75.00	0.020	35.00	
75.02	0.020	40.00	431.19	172.47	27.71	0.03436	0.00032	0.022	38.02	75.00	0.020	40.00	
75.01	0.020	45.00	432.18	172.87	26.86	0.01975	0.00024	0.022	42.67	75.00	0.020	45.00	
75.01	0.020	50.00	434.74	173.89	27.54	0.02813	0.00008	0.022	47.47	75.00	0.020	50.00	
75.00	0.020	55.00	436.95	174.78	27.74	0.03008	0.00027	0.022	52.48	75.00	0.020	55.00	
75.01	0.020	60.00	439.27	175.71	28.15	-0.00032	0.00017	0.021	57.09	75.00	0.020	60.00	
75.00	0.020	65.00	441.08	176.43	28.58	0.04993	0.00007	0.021	62.15	75.00	0.020	65.00	
75.01	0.020	70.00	442.74	177.09	28.63	-0.00508	0.00006	0.021	67.38	75.00	0.020	70.00	
75.00	0.020	75.00	443.27	177.31	27.99	0.02518	0.00004	0.021	72.05	75.00	0.020	75.00	
75.00	0.020	78.00	443.97	177.59	28.38	0.02388	0.00001	0.021	75.62	75.00	0.020	78.00	
75.00	0.020	81.00	443.61	177.44	28.00	0.01228	-0.00014	0.020	78.71	75.00	0.020	81.00	
75.01	0.020	84.00	444.20	177.68	28.30	0.05514	-0.00030	0.020	82.04	75.00	0.020	84.00	
74.99	0.020	86.00	444.11	177.65	28.37	0.04161	-0.00015	0.020	84.28	75.00	0.020	86.00	
75.02	0.020	88.00	445.41	178.16	29.02	-0.02638	0.00009	0.020	86.58	75.00	0.020	88.00	
75.00	0.020	90.00	444.71	177.88	28.70	0.08032	-0.00029	0.020	88.74	75.00	0.020	90.00	
75.01	0.020	92.00	444.97	177.99	28.62	0.00931	-0.00003	0.020	90.89	75.00	0.020	92.00	
75.00	0.020	94.00	445.04	178.02	28.71	0.02235	-0.00022	0.020	92.69	75.00	0.020	94.00	
75.00	0.020	96.00	444.02	177.61	28.23	0.02313	-0.00019	0.020	94.53	75.00	0.020	96.00	
75.01	0.020	99.00	443.57	177.43	27.72	0.00449	-0.00004	0.020	97.47	75.00	0.020	99.00	
75.00	0.020	102.00	443.92	177.57	28.64	-0.03575	0.00014	0.021	100.43	75.00	0.020	102.00	
75.00	0.020	105.00	441.85	176.74	27.63	0.06008	-0.00033	0.021	103.43	75.00	0.020	105.00	
75.00	0.020	110.00	440.99	176.40	27.54	0.01816	-0.00015	0.020	108.35	75.00	0.020	110.00	
75.00	0.020	115.00	440.75	176.30	28.76	0.02586	0.00018	0.020	113.67	75.00	0.020	115.00	
75.00	0.020	120.00	439.47	175.79	28.66	0.00626	0.00024	0.020	118.99	75.00	0.020	120.00	
75.00	0.020	125.00	436.78	174.71	27.87	0.04606	0.00012	0.020	123.61	75.00	0.020	125.00	
75.00	0.020	130.00	434.95	173.98	27.17	0.03254	0.00025	0.020	128.59	75.00	0.020	130.00	
75.00	0.020	135.00	433.40	173.36	27.38	0.05646	-0.00005	0.020	133.98	75.00	0.020	135.00	
75.00	0.020	140.00	431.69	172.68	26.85	0.01884	0.00017	0.020	139.01	75.00	0.020	140.00	
75.00	0.020	145.00	431.46	172.58	28.04	0.02629	0.00031	0.020	144.24	75.00	0.020	145.00	
75.00	0.020	150.00	428.33	171.33	26.91	0.01299	-0.00001	0.020	149.61	75.00	0.020	150.00	
75.00	0.020	155.00	427.55	171.02	27.23	0.05734	0.00012	0.020	154.40	75.00	0.020	155.00	
75.00	0.020	160.00	426.29	170.52	26.48	0.00326	0.00063	0.021	158.87	75.00	0.020	160.00	
75.00	0.021	165.00	424.94	169.98	26.54	-0.00593	-0.00013	0.021	164.34	75.00	0.020	165.00	
75.00	0.020	170.00	422.99	169.20	26.21	-0.02381	-0.00009	0.021	169.27	75.00	0.020	170.00	
75.00	0.020	175.00	422.41	168.96	26.02	0.01503	0.00060	0.021	174.35	75.00	0.020	175.00	
74.99	0.020	180.00	421.69	168.67	26.51	0.02920	0.00018	0.020	179.29	75.00	0.020	180.00	
75.00	0.020	185.00	420.91	168.36	26.09	0.02226	0.00024	0.021	184.63	75.00	0.020	185.00	
75.01	0.020	190.00	419.97	167.99	26.14	0.01694	-0.00006	0.020	189.94	75.00	0.020	190.00	
75.02	0.019	195.00	420.83	168.33	26.16	0.04692	0.00022	0.020	194.78	75.00	0.020	195.00	
75.00	0.020	200.00	420.04	168.02	25.77	0.04695	0.00019	0.020	200.12	75.00	0.020	200.00	
74.99	0.020	205.00	420.35	168.14	26.22	0.04233	0.00014	0.021	205.30	75.00	0.020	205.00	
75.01	0.020	210.00	422.04	168.82	26.24	0.01662	0.00012	0.021	210.43	75.00	0.020	210.00	
75.00	0.020	215.00	422.68	169.07	26.10	-0.00186	0.00038	0.021	215.18	75.00	0.020	215.00	
75.01	0.020	220.00	423.29	169.32	25.81	0.03303	0.00025	0.020	220.46	75.00	0.020	220.00	
74.99	0.020	225.00	424.30	169.72	26.17	0.00436	0.00017	0.021	225.29	75.00	0.020	225.00	
75.00	0.020	230.00	425.52	170.21	26.30	0.03080	0.00014	0.021	230.27	75.00	0.020	230.00	
74.99	0.020	235.00	426.41	170.56	26.55	0.00116	0.00013	0.020	235.19	75.00	0.020	235.00	
75.00	0.020	240.00	427.91	171.16	27.04	0.02654	0.00033	0.021	240.03	75.00	0.020	240.00	
