Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
60.00	0.150	0.00	755.75	302.30	22.58	-0.02255	0.00073	0.156	0.13	60.00	0.150	0.00	
59.99	0.150	5.00	750.99	300.39	20.90	0.03094	0.00001	0.157	4.90	60.00	0.150	5.00	
60.00	0.150	10.00	752.91	301.16	20.73	0.02389	-0.00007	0.157	9.93	60.00	0.150	10.00	
60.01	0.150	15.00	756.61	302.64	21.25	0.02768	0.00003	0.157	14.94	60.00	0.150	15.00	
59.99	0.150	20.00	759.70	303.88	21.56	-0.00788	0.00025	0.157	19.90	60.00	0.150	20.00	
59.99	0.150	25.00	763.52	305.41	21.67	-0.00067	0.00040	0.157	24.76	60.00	0.150	25.00	
60.01	0.150	30.00	764.05	305.62	21.31	0.00411	0.00030	0.156	29.62	60.00	0.150	30.00	
59.99	0.150	35.00	766.73	306.69	21.06	0.00541	0.00027	0.155	34.42	60.00	0.150	35.00	
60.00	0.150	40.00	767.50	307.00	20.94	0.00564	0.00031	0.154	39.21	60.00	0.150	40.00	
60.00	0.150	45.00	769.63	307.85	20.89	-0.03241	0.00035	0.154	43.99	60.00	0.150	45.00	
59.98	0.150	50.00	771.67	308.67	20.88	-0.02472	0.00032	0.152	48.78	60.00	0.150	50.00	
60.00	0.150	55.00	773.57	309.43	20.79	0.00460	0.00033	0.152	53.64	60.00	0.150	55.00	
59.99	0.150	60.00	775.74	310.30	20.72	-0.03824	0.00028	0.151	58.57	60.00	0.150	60.00	
60.00	0.150	65.00	777.04	310.82	20.61	-0.02539	0.00030	0.150	63.62	60.00	0.150	65.00	
60.00	0.150	70.00	777.66	311.07	20.50	-0.02055	0.00035	0.149	68.73	60.00	0.150	70.00	
60.00	0.150	75.00	775.84	310.33	19.41	-0.02091	0.00013	0.148	73.86	60.00	0.150	75.00	
60.01	0.150	78.00	774.69	309.87	19.18	0.02679	-0.00007	0.148	77.16	60.00	0.150	78.00	
60.01	0.150	81.00	772.31	308.92	18.63	0.05474	-0.00025	0.148	80.31	60.00	0.150	81.00	
60.00	0.151	84.00	775.15	310.06	18.99	0.02043	-0.00008	0.149	83.42	60.00	0.150	84.00	
60.00	0.150	86.00	772.41	308.97	18.54	0.01456	-0.00032	0.148	85.57	60.00	0.150	86.00	
60.01	0.150	88.00	773.64	309.46	18.76	0.00471	-0.00026	0.149	87.57	60.00	0.150	88.00	
60.01	0.150	90.00	773.39	309.36	18.75	0.01477	-0.00020	0.149	89.64	60.00	0.150	90.00	
59.99	0.150	92.00	773.11	309.24	18.47	0.00248	-0.00020	0.149	91.67	60.00	0.150	92.00	
