Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
74.98	3.000	0.00	45.07	18.03	8.26	0.01517	-0.00314	3.097	-0.24	75.00	3.000	0.00	
75.00	3.000	5.00	45.02	18.01	8.30	0.09641	-0.00442	3.096	4.77	75.00	3.000	5.00	
75.00	3.000	10.00	44.80	17.92	8.23	0.10301	-0.00452	3.095	9.71	75.00	3.000	10.00	
75.00	3.000	15.00	45.82	18.33	8.95	-0.36509	0.03803	3.093	14.63	75.00	3.000	15.00	
75.00	3.000	20.00	44.57	17.83	8.27	0.07534	-0.00297	3.090	19.54	75.00	3.000	20.00	
75.01	3.000	25.00	44.64	17.86	8.34	0.09545	-0.00200	3.085	24.46	75.00	3.000	25.00	
75.00	3.000	30.00	44.90	17.96	8.35	0.08457	-0.00260	3.080	29.35	75.00	3.000	30.00	
74.99	3.000	35.00	45.34	18.13	8.48	0.07578	-0.00231	3.075	34.25	75.00	3.000	35.00	
75.00	3.000	40.00	45.99	18.39	8.51	0.11856	-0.00269	3.068	39.16	75.00	3.000	40.00	
75.00	3.000	45.00	46.96	18.79	8.70	0.10144	-0.00370	3.060	44.09	75.00	3.000	45.00	
75.00	3.000	50.00	48.24	19.30	9.04	0.11359	-0.00213	3.052	49.03	75.00	3.000	50.00	
75.01	3.000	55.00	49.39	19.76	9.11	0.10718	-0.00358	3.044	54.01	75.00	3.000	55.00	
75.01	3.000	60.00	50.98	20.39	9.48	0.03805	-0.00240	3.036	59.02	75.00	3.000	60.00	
75.01	3.000	65.00	52.58	21.03	9.91	0.08172	-0.00229	3.029	64.07	75.00	3.000	65.00	
75.00	3.000	70.00	53.66	21.46	10.16	0.07797	-0.00342	3.022	69.15	75.00	3.000	70.00	
75.00	3.000	75.00	54.44	21.77	10.68	0.07256	-0.00264	3.017	74.26	75.00	3.000	75.00	
75.00	3.000	78.00	54.49	21.79	11.14	0.05691	-0.00197	3.015	77.33	75.00	3.000	78.00	
75.00	3.000	81.00	54.15	21.66	11.41	0.07448	-0.00246	3.014	80.40	75.00	3.000	81.00	
75.00	3.000	84.00	53.76	21.50	11.89	0.05926	-0.00244	3.012	83.50	75.00	3.000	84.00	
75.00	3.000	86.00	53.75	21.50	12.06	0.03508	-0.00339	3.012	85.55	75.00	3.000	86.00	
75.00	3.000	88.00	54.97	21.99	12.40	0.11245	-0.00420	3.012	87.61	75.00	3.000	88.00	
75.00	3.000	90.00	57.64	23.05	13.04	0.05091	-0.00284	3.012	89.67	75.00	3.000	90.00	
75.00	3.000	92.00	55.70	22.28	12.36	0.05365	-0.00523	3.013	91.73	75.00	3.000	92.00	
75.00	3.000	94.00	54.20	21.68	12.31	0.04534	-0.00271	3.014	93.78	75.00	3.000	94.00	
75.00	3.000	96.00	53.94	21.58	11.97	0.05396	-0.00330	3.014	95.82	75.00	3.000	96.00	
75.00	3.000	99.00	54.42	21.77	11.55	0.05785	-0.00351	3.015	98.85	75.00	3.000	99.00	
74.99	3.000	102.00	54.65	21.86	11.01	0.03999	-0.00439	3.015	101.85	75.00	3.000	102.00	
