Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
40.00	7.000	0.00	350.43	140.17	15.66	-0.25030	0.02090	7.120	-0.10	40.00	7.000	0.00	
40.01	7.000	5.00	345.78	138.31	14.90	-0.00431	0.01879	7.121	4.82	40.00	7.000	5.00	
40.00	7.000	10.00	346.72	138.69	15.01	-0.22808	0.02473	7.120	9.72	40.00	7.000	10.00	
40.00	7.000	15.00	348.23	139.29	15.37	-0.43484	0.02878	7.117	14.61	40.00	7.000	15.00	
40.00	7.000	20.00	350.58	140.23	15.92	-0.41694	0.03153	7.111	19.51	40.00	7.000	20.00	
40.00	7.000	25.00	352.24	140.90	16.14	-0.41805	0.03367	7.105	24.42	40.00	7.000	25.00	
39.99	7.000	30.00	353.41	141.36	15.86	-0.59626	0.03520	7.096	29.33	40.00	7.000	30.00	
39.99	7.000	35.00	356.16	142.46	15.87	-0.44322	0.03510	7.088	34.24	40.00	7.000	35.00	
39.99	7.000	40.00	359.90	143.96	15.91	-0.64269	0.03486	7.078	39.14	40.00	7.000	40.00	
39.99	7.000	45.00	363.93	145.57	15.77	-0.71647	0.03438	7.066	44.05	40.00	7.000	45.00	
39.99	7.000	50.00	366.51	146.60	15.27	-0.74579	0.03144	7.051	48.98	40.00	7.000	50.00	
39.99	7.000	55.00	369.21	147.69	14.97	-0.72944	0.02691	7.038	53.92	40.00	7.000	55.00	
40.01	7.000	60.00	369.50	147.80	14.17	-0.50649	0.01982	7.026	58.84	40.00	7.000	60.00	
40.01	7.000	65.00	369.39	147.76	13.54	-0.20554	0.01234	7.015	63.81	40.00	7.000	65.00	
40.00	7.000	70.00	367.99	147.19	12.85	0.11591	0.00574	7.005	68.78	40.00	7.000	70.00	
39.99	7.000	75.00	364.66	145.86	11.83	0.29183	0.00200	6.995	73.76	40.00	7.000	75.00	
39.99	7.000	78.00	359.77	143.91	10.78	0.32575	-0.00024	6.990	76.78	40.00	7.000	78.00	
40.00	7.000	81.00	357.03	142.81	9.60	0.24783	-0.00191	6.985	79.88	40.00	7.000	81.00	
40.00	7.000	84.00	367.69	147.08	8.26	0.39241	-0.00285	6.981	82.81	40.00	7.000	84.00	
40.00	7.000	86.00	405.78	162.31	7.45	0.23919	-0.00279	6.978	84.95	40.00	7.000	86.00	
39.99	7.000	88.00	531.39	212.56	7.33	0.23163	-0.00231	6.976	86.98	40.00	7.000	88.00	
39.99	7.000	90.00	818.74	327.50	9.46	0.22904	-0.00269	6.974	88.99	40.00	7.000	90.00	
39.99	7.000	92.00	711.78	284.71	9.39	0.30261	-0.00360	6.970	91.19	40.00	7.000	92.00	
39.99	7.000	94.00	479.73	191.89	7.77	0.31470	-0.00501	6.969	93.31	40.00	7.000	94.00	
39.99	7.000	96.00	393.89	157.55	8.03	0.30610	-0.00644	6.970	95.31	40.00	7.000	96.00	
40.00	7.000	99.00	362.47	144.99	9.26	0.54768	-0.00779	6.969	98.25	40.00	7.000	99.00	
39.99	7.000	102.00	364.19	145.67	10.83	0.28107	-0.00777	6.967	101.35	40.00	7.000	102.00	
