Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
60.00	2.000	99.00	234.13	93.65	13.36	0.03524	-0.00131	2.010	98.58	60.00	2.000	99.00	
60.00	2.000	102.00	244.67	97.87	14.29	0.06656	-0.00088	2.012	101.59	60.00	2.000	102.00	
60.00	2.000	105.00	252.29	100.92	14.29	0.08075	-0.00113	2.014	104.59	60.00	2.000	105.00	
60.00	2.000	110.00	262.93	105.17	14.71	0.10425	-0.00130	2.014	109.51	60.00	2.000	110.00	
60.00	2.000	115.00	270.13	108.05	14.91	0.11240	-0.00110	2.013	114.40	60.00	2.000	115.00	
59.99	2.000	120.00	275.59	110.23	15.08	0.05776	-0.00091	2.008	119.31	60.00	2.000	120.00	
60.00	2.000	125.00	279.56	111.82	15.25	0.01310	-0.00054	2.003	124.21	60.00	2.000	125.00	
60.00	2.000	130.00	284.03	113.61	15.69	0.00922	-0.00007	1.998	129.14	60.00	2.000	130.00	
60.00	2.000	135.00	287.04	114.82	15.61	0.02733	0.00010	1.992	134.10	60.00	2.000	135.00	
60.00	2.000	140.00	290.15	116.06	15.66	0.05863	-0.00037	1.986	139.09	60.00	2.000	140.00	
60.00	2.001	145.00	292.84	117.14	15.49	0.00962	-0.00010	1.981	144.08	60.00	2.000	145.00	
60.00	2.000	150.00	296.78	118.71	15.91	0.05418	0.00001	1.976	149.07	60.00	2.000	150.00	
60.00	2.000	155.00	299.54	119.82	15.75	0.01712	0.00018	1.971	154.02	60.00	2.000	155.00	
60.00	2.000	160.00	303.92	121.57	16.35	-0.00496	0.00084	1.967	158.95	60.00	2.000	160.00	
60.00	2.000	165.00	304.65	121.86	15.68	0.09038	-0.00020	1.963	163.97	60.00	2.000	165.00	
60.00	2.000	170.00	308.37	123.35	16.31	0.03659	0.00052	1.961	169.03	60.00	2.000	170.00	
60.00	2.000	175.00	308.20	123.28	15.95	0.12757	-0.00029	1.960	174.18	60.00	2.000	175.00	
60.00	2.000	180.00	308.52	123.41	15.94	0.01203	0.00096	1.959	179.37	60.00	2.000	180.00	
60.00	2.000	185.00	306.84	122.74	15.86	-0.02468	0.00054	1.960	184.52	60.00	2.000	185.00	
60.00	2.000	190.00	305.83	122.33	16.20	0.05646	0.00051	1.962	189.71	60.00	2.000	190.00	
60.00	2.000	195.00	305.15	122.06	17.11	-0.02109	0.00176	1.965	194.88	60.00	2.000	195.00	
60.00	2.000	200.00	297.43	118.97	15.69	0.06191	0.00003	1.969	200.02	60.00	2.000	200.00	
60.00	2.000	205.00	292.94	117.18	15.24	0.03959	0.00124	1.974	205.16	60.00	2.000	205.00	
60.00	2.001	210.00	290.12	116.05	15.94	0.06004	0.00150	1.980	210.26	60.00	2.000	210.00	
60.00	2.000	215.00	288.49	115.40	16.24	0.03594	0.00194	1.987	215.29	60.00	2.000	215.00	
59.99	2.000	220.00	285.72	114.29	16.23	0.00753	0.00211	1.993	220.17	60.00	2.000	220.00	
60.00	2.000	225.00	281.94	112.78	15.90	0.04235	0.00163	2.000	225.05	60.00	2.000	225.00	
60.01	2.000	230.00	277.58	111.03	15.05	-0.01218	-0.00042	2.005	230.10	60.00	2.000	230.00	
60.00	2.000	235.00	275.61	110.24	15.29	0.04348	-0.00028	2.010	234.94	60.00	2.000	235.00	
60.00	2.000	240.00	272.58	109.03	15.07	0.05999	0.00050	2.013	239.62	60.00	2.000	240.00	
