Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
50.02	0.200	0.00	1081.50	432.60	20.52	-0.06032	0.00058	0.208	-0.00	50.00	0.200	0.00	
49.99	0.200	5.00	1071.94	428.78	19.20	0.04572	-0.00014	0.210	4.81	50.00	0.200	5.00	
49.98	0.200	10.00	1076.57	430.63	19.67	0.02550	-0.00004	0.210	9.90	50.00	0.200	10.00	
49.99	0.200	15.00	1078.98	431.59	19.72	0.02394	0.00005	0.210	14.86	50.00	0.200	15.00	
49.98	0.200	20.00	1079.78	431.91	19.47	-0.03199	0.00002	0.210	19.80	50.00	0.200	20.00	
49.99	0.200	25.00	1084.66	433.86	19.71	-0.00761	0.00017	0.210	24.69	50.00	0.200	25.00	
49.99	0.200	30.00	1085.54	434.22	19.11	-0.02804	0.00016	0.209	29.53	50.00	0.200	30.00	
49.99	0.200	35.00	1090.11	436.05	19.19	0.02112	0.00019	0.208	34.29	50.00	0.200	35.00	
49.99	0.200	40.00	1092.81	437.13	19.11	0.01820	0.00020	0.206	39.02	50.00	0.200	40.00	
49.99	0.200	45.00	1098.28	439.31	19.04	-0.06539	0.00027	0.205	43.78	50.00	0.200	45.00	
49.98	0.200	50.00	1102.91	441.16	18.96	-0.03853	0.00029	0.204	48.62	50.00	0.200	50.00	
50.00	0.200	55.00	1104.47	441.79	18.09	-0.06366	0.00017	0.201	53.53	50.00	0.200	55.00	
50.00	0.200	60.00	1109.45	443.78	17.98	-0.04749	0.00026	0.200	58.50	50.00	0.200	60.00	
50.00	0.200	65.00	1115.60	446.24	17.78	-0.07953	0.00027	0.199	63.54	50.00	0.200	65.00	
49.98	0.200	70.00	1116.97	446.79	16.84	-0.03958	0.00010	0.198	68.68	50.00	0.200	70.00	
49.99	0.200	75.00	1123.80	449.52	16.75	-0.01074	0.00010	0.198	73.84	50.00	0.200	75.00	
49.99	0.200	78.00	1125.25	450.10	16.42	-0.01906	-0.00004	0.198	77.07	50.00	0.200	78.00	
49.99	0.200	81.00	1127.41	450.97	16.33	-0.00232	-0.00007	0.198	80.21	50.00	0.200	81.00	
49.99	0.200	84.00	1125.44	450.18	15.75	-0.05569	-0.00009	0.198	83.34	50.00	0.200	84.00	
49.99	0.200	86.00	1128.30	451.32	16.00	0.01491	-0.00021	0.198	85.46	50.00	0.200	86.00	
49.99	0.200	88.00	1128.38	451.35	15.82	0.00303	-0.00026	0.198	87.54	50.00	0.200	88.00	
49.99	0.200	90.00	1126.92	450.77	15.73	-0.03833	-0.00028	0.199	89.58	50.00	0.200	90.00	
49.99	0.200	92.00	1128.68	451.47	15.89	0.01317	-0.00027	0.199	91.63	50.00	0.200	92.00	
49.99	0.200	94.00	1127.08	450.83	15.83	-0.02868	-0.00023	0.199	93.69	50.00	0.200	94.00	
49.99	0.200	96.00	1127.11	450.84	15.96	-0.05463	-0.00022	0.200	95.70	50.00	0.200	96.00	
49.99	0.199	99.00	1124.62	449.85	16.14	-0.02524	-0.00018	0.200	98.64	50.00	0.200	99.00	
49.99	0.200	102.00	1123.48	449.39	16.33	-0.00310	-0.00022	0.201	101.63	50.00	0.200	102.00	
49.99	0.200	105.00	1120.81	448.32	16.37	-0.04256	-0.00024	0.201	104.63	50.00	0.200	105.00	
49.99	0.200	110.00	1119.55	447.82	16.91	-0.04115	-0.00001	0.202	109.51	50.00	0.200	110.00	
49.99	0.200	115.00	1118.59	447.44	17.40	0.03017	0.00011	0.202	114.40	50.00	0.200	115.00	
49.99	0.200	120.00	1112.23	444.89	17.59	-0.01451	-0.00011	0.202	119.33	50.00	0.200	120.00	
49.99	0.200	125.00	1110.82	444.33	18.05	-0.00226	-0.00008	0.202	124.32	50.00	0.200	125.00	
49.99	0.200	130.00	1106.22	442.49	18.09	-0.01095	0.00003	0.202	129.26	50.00	0.200	130.00	
49.99	0.200	135.00	1104.90	441.96	18.57	0.01366	0.00005	0.202	134.26	50.00	0.200	135.00	
49.99	0.200	140.00	1103.23	441.29	19.09	0.04241	-0.00010	0.202	139.29	50.00	0.200	140.00	
50.00	0.199	145.00	1103.83	441.53	19.59	-0.04320	0.00007	0.202	144.29	50.00	0.200	145.00	
50.00	0.200	150.00	1099.31	439.72	19.57	-0.00095	-0.00003	0.202	149.38	50.00	0.200	150.00	
