Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
35.00	0.150	0.00	2012.84	805.14	22.63	-0.16685	0.00068	0.156	-0.46	35.00	0.150	0.00	
35.00	0.150	5.00	1986.15	794.46	20.13	0.03218	-0.00008	0.158	4.25	35.00	0.150	5.00	
35.00	0.150	10.00	1985.49	794.20	20.27	-0.05366	0.00001	0.158	9.25	35.00	0.150	10.00	
35.00	0.150	15.00	1987.48	794.99	20.28	-0.00794	0.00005	0.158	14.23	35.00	0.150	15.00	
34.99	0.150	20.00	1993.13	797.25	20.41	0.01247	0.00002	0.158	19.19	35.00	0.150	20.00	
34.99	0.150	25.00	1997.36	798.94	20.39	-0.04306	0.00005	0.157	24.09	35.00	0.150	25.00	
34.99	0.150	30.00	2006.66	802.67	20.58	-0.02466	0.00005	0.156	28.86	35.00	0.150	30.00	
34.99	0.150	35.00	2019.28	807.71	20.58	-0.04658	0.00008	0.155	33.67	35.00	0.150	35.00	
34.99	0.150	40.00	2029.40	811.76	20.53	-0.01124	0.00003	0.154	38.42	35.00	0.150	40.00	
34.99	0.150	45.00	2047.91	819.16	20.77	-0.03276	0.00006	0.152	43.16	35.00	0.150	45.00	
34.99	0.150	50.00	2063.72	825.49	20.94	-0.04225	0.00004	0.150	47.98	35.00	0.150	50.00	
34.99	0.150	55.00	2079.19	831.67	20.79	-0.09891	0.00003	0.149	52.86	35.00	0.150	55.00	
34.99	0.150	60.00	2092.61	837.04	20.76	-0.03054	-0.00001	0.147	57.89	35.00	0.150	60.00	
34.99	0.150	65.00	2111.59	844.64	20.90	-0.05583	-0.00005	0.146	63.13	35.00	0.150	65.00	
34.99	0.150	70.00	2127.01	850.80	21.11	-0.05836	-0.00006	0.145	68.39	35.00	0.150	70.00	
34.99	0.150	75.00	2131.42	852.57	20.77	-0.05173	-0.00014	0.144	73.76	35.00	0.150	75.00	
35.00	0.150	78.00	2138.29	855.32	21.28	-0.04667	-0.00019	0.144	77.11	35.00	0.150	78.00	
35.00	0.150	81.00	2144.43	857.77	21.23	-0.02550	-0.00025	0.145	80.30	35.00	0.150	81.00	
34.99	0.150	84.00	2147.46	858.98	21.55	-0.05866	-0.00022	0.145	83.47	35.00	0.150	84.00	
34.99	0.150	86.00	2143.42	857.37	21.19	0.01014	-0.00028	0.145	85.63	35.00	0.150	86.00	
35.00	0.150	88.00	2147.01	858.80	21.29	-0.02500	-0.00027	0.145	87.82	35.00	0.150	88.00	
35.00	0.150	90.00	2148.10	859.24	21.15	-0.05981	-0.00027	0.145	89.88	35.00	0.150	90.00	
35.00	0.150	92.00	2146.79	858.71	21.36	-0.04784	-0.00033	0.145	92.05	35.00	0.150	92.00	
34.99	0.150	94.00	2144.93	857.97	21.06	-0.01475	-0.00036	0.146	94.04	35.00	0.150	94.00	
34.99	0.150	96.00	2140.66	856.26	20.97	0.02272	-0.00036	0.146	96.16	35.00	0.150	96.00	
34.99	0.150	99.00	2136.99	854.80	21.10	-0.05197	-0.00031	0.147	99.09	35.00	0.150	99.00	
34.99	0.150	102.00	2132.18	852.87	21.28	0.00454	-0.00033	0.147	102.12	35.00	0.150	102.00	
34.99	0.150	105.00	2131.77	852.71	21.43	0.00928	-0.00030	0.148	105.22	35.00	0.150	105.00	
35.01	0.150	110.00	2118.23	847.29	21.13	-0.03578	-0.00030	0.148	110.18	35.00	0.150	110.00	
35.00	0.150	115.00	2105.99	842.40	21.25	-0.05705	-0.00019	0.149	115.22	35.00	0.150	115.00	
35.00	0.150	120.00	2090.10	836.04	21.16	0.06000	-0.00015	0.150	120.24	35.00	0.150	120.00	
35.00	0.149	125.00	2072.92	829.17	20.86	0.01055	-0.00015	0.151	125.30	35.00	0.150	125.00	
35.01	0.150	130.00	2059.40	823.76	20.89	-0.00697	-0.00023	0.152	130.22	35.00	0.150	130.00	
35.02	0.150	135.00	2051.63	820.65	20.53	0.06616	-0.00031	0.152	135.14	35.00	0.150	135.00	
35.01	0.150	140.00	2038.23	815.29	20.56	0.04376	-0.00020	0.152	140.26	35.00	0.150	140.00	
35.02	0.150	145.00	2030.07	812.03	20.69	-0.01504	-0.00013	0.152	145.30	35.00	0.150	145.00	
35.01	0.150	150.00	2022.25	808.90	20.46	-0.03303	-0.00008	0.152	150.32	35.00	0.150	150.00	
35.00	0.151	155.00	2017.68	807.07	21.02	0.02598	-0.00006	0.153	155.39	35.00	0.150	155.00	
34.99	0.150	160.00	1996.51	798.60	20.30	0.01110	-0.00018	0.152	160.41	35.00	0.150	160.00	
34.99	0.150	165.00	1994.70	797.88	20.41	0.00847	-0.00008	0.153	165.43	35.00	0.150	165.00	
34.98	0.150	170.00	1988.01	795.20	20.20	-0.06702	-0.00012	0.153	170.35	35.00	0.150	170.00	
34.99	0.150	175.00	1985.66	794.26	20.21	-0.04524	-0.00015	0.154	175.42	35.00	0.150	175.00	
34.99	0.150	180.00	1986.26	794.50	20.41	-0.04430	-0.00008	0.154	180.47	35.00	0.150	180.00	
34.99	0.150	185.00	1989.71	795.88	20.54	-0.03655	0.00000	0.154	185.50	35.00	0.150	185.00	
34.99	0.150	190.00	1992.27	796.91	20.11	-0.06286	-0.00006	0.155	190.51	35.00	0.150	190.00	
35.00	0.150	195.00	1999.36	799.75	20.44	-0.03072	-0.00002	0.155	195.54	35.00	0.150	195.00	
35.00	0.150	200.00	1998.91	799.56	19.99	-0.01968	-0.00005	0.156	200.55	35.00	0.150	200.00	
35.00	0.149	205.00	2011.04	804.41	20.45	0.04184	0.00002	0.156	205.50	35.00	0.150	205.00	
35.00	0.150	210.00	2022.96	809.19	20.25	0.01528	0.00002	0.156	210.46	35.00	0.150	210.00	
34.99	0.150	215.00	2033.16	813.26	20.30	-0.01981	0.00002	0.157	215.36	35.00	0.150	215.00	
35.00	0.150	220.00	2046.73	818.69	20.54	0.00297	0.00006	0.157	220.15	35.00	0.150	220.00	
34.99	0.150	225.00	2062.42	824.97	20.56	-0.02021	0.00005	0.157	224.96	35.00	0.150	225.00	
35.00	0.150	230.00	2081.06	832.42	20.79	-0.05234	0.00005	0.157	229.76	35.00	0.150	230.00	
34.99	0.150	235.00	2095.44	838.18	20.86	-0.04798	0.00006	0.157	234.55	35.00	0.150	235.00	
34.99	0.150	240.00	2112.98	845.19	20.93	-0.06423	0.00006	0.157	239.40	35.00	0.150	240.00	
