Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
64.98	0.700	0.00	363.41	145.36	18.01	0.02515	0.00051	0.743	0.01	65.00	0.700	0.00	
64.99	0.700	5.00	361.17	144.47	17.55	0.04271	-0.00013	0.744	5.04	65.00	0.700	5.00	
65.00	0.700	10.00	357.22	142.89	17.50	-0.06610	0.00082	0.743	10.02	65.00	0.700	10.00	
65.00	0.700	15.00	354.54	141.81	17.42	0.01683	0.00041	0.743	14.99	65.00	0.700	15.00	
64.98	0.700	20.00	354.44	141.78	17.52	0.02401	0.00071	0.742	19.92	65.00	0.700	20.00	
65.00	0.700	25.00	351.41	140.56	17.01	0.04687	0.00036	0.740	24.81	65.00	0.700	25.00	
65.00	0.700	30.00	348.51	139.40	17.10	0.02232	0.00037	0.738	29.62	65.00	0.700	30.00	
65.00	0.700	35.00	345.34	138.14	16.78	0.04759	0.00031	0.735	34.40	65.00	0.700	35.00	
65.00	0.700	40.00	343.06	137.22	16.98	0.02132	0.00068	0.731	39.18	65.00	0.700	40.00	
65.00	0.700	45.00	340.18	136.07	16.69	0.02958	0.00029	0.726	43.97	65.00	0.700	45.00	
64.99	0.700	50.00	336.99	134.80	16.25	0.02944	0.00019	0.721	48.78	65.00	0.700	50.00	
65.01	0.700	55.00	335.52	134.21	16.30	-0.00056	0.00011	0.714	53.65	65.00	0.700	55.00	
65.01	0.700	60.00	334.12	133.65	16.49	0.02947	0.00038	0.709	58.59	65.00	0.700	60.00	
65.00	0.700	65.00	330.50	132.20	16.07	0.01968	-0.00006	0.705	63.64	65.00	0.700	65.00	
65.01	0.700	70.00	324.67	129.87	16.04	0.04814	0.00008	0.701	68.74	65.00	0.700	70.00	
65.00	0.700	75.00	318.46	127.38	15.58	0.06620	-0.00025	0.699	73.93	65.00	0.700	75.00	
65.00	0.700	78.00	313.81	125.52	15.40	0.01215	-0.00006	0.699	77.06	65.00	0.700	78.00	
65.00	0.700	81.00	311.51	124.61	15.21	0.06231	-0.00032	0.698	80.20	65.00	0.700	81.00	
65.01	0.700	84.00	307.36	122.95	14.71	0.04811	-0.00014	0.699	83.34	65.00	0.700	84.00	
65.00	0.700	86.00	307.79	123.12	14.64	0.05921	-0.00016	0.700	85.43	65.00	0.700	86.00	
65.00	0.700	88.00	310.92	124.37	14.41	0.05013	-0.00050	0.701	87.50	65.00	0.700	88.00	
64.99	0.700	90.00	315.36	126.15	14.78	0.07921	-0.00056	0.702	89.56	65.00	0.700	90.00	
65.01	0.700	92.00	312.56	125.03	14.57	0.04383	-0.00026	0.703	91.61	65.00	0.700	92.00	
65.00	0.700	94.00	308.09	123.24	14.63	0.05445	-0.00022	0.704	93.65	65.00	0.700	94.00	
65.00	0.699	96.00	306.29	122.52	14.62	0.10717	-0.00048	0.706	95.68	65.00	0.700	96.00	
65.00	0.700	99.00	311.33	124.53	15.32	0.00963	0.00025	0.708	98.69	65.00	0.700	99.00	
65.00	0.700	102.00	316.53	126.61	15.44	-0.03822	0.00004	0.710	101.70	65.00	0.700	102.00	
65.00	0.700	105.00	322.32	128.93	15.66	0.05835	-0.00038	0.712	104.67	65.00	0.700	105.00	
65.00	0.701	110.00	329.52	131.81	15.87	0.00472	-0.00038	0.714	109.56	65.00	0.700	110.00	
65.00	0.699	115.00	335.10	134.04	16.13	0.00156	0.00032	0.716	114.43	65.00	0.700	115.00	
64.99	0.700	120.00	338.79	135.52	16.45	0.01423	0.00012	0.717	119.29	65.00	0.700	120.00	
65.00	0.700	125.00	342.05	136.82	16.71	-0.00227	0.00033	0.717	124.15	65.00	0.700	125.00	
