Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
77.50	0.050	180.00	297.82	119.13	21.87	-0.02273	0.00082	0.051	179.02	77.50	0.050	180.00	
77.50	0.050	185.00	297.11	118.85	21.49	0.08933	-0.00025	0.051	184.09	77.50	0.050	185.00	
77.50	0.049	190.00	297.42	118.97	21.93	-0.10484	0.00020	0.051	189.09	77.50	0.050	190.00	
77.50	0.050	195.00	296.13	118.45	21.30	0.00171	0.00009	0.051	194.05	77.50	0.050	195.00	
77.50	0.050	200.00	297.06	118.83	21.55	0.06396	0.00019	0.052	199.00	77.50	0.050	200.00	
77.50	0.050	205.00	297.21	118.88	21.56	-0.01380	0.00043	0.052	204.04	77.50	0.050	205.00	
77.50	0.050	210.00	298.07	119.23	21.41	0.03510	0.00024	0.051	209.07	77.50	0.050	210.00	
77.50	0.050	215.00	299.38	119.75	21.58	0.00591	0.00029	0.051	213.99	77.50	0.050	215.00	
77.50	0.050	220.00	300.47	120.19	21.74	0.03047	0.00027	0.051	218.78	77.50	0.050	220.00	
77.50	0.049	225.00	303.93	121.57	22.11	0.01107	0.00038	0.051	223.56	77.50	0.050	225.00	
77.49	0.050	230.00	306.78	122.71	22.33	0.02417	0.00048	0.051	228.34	77.50	0.050	230.00	
77.50	0.050	235.00	310.67	124.27	22.45	0.01701	0.00044	0.051	233.17	77.50	0.050	235.00	
77.50	0.050	240.00	314.92	125.97	22.83	-0.02412	0.00047	0.051	237.99	77.50	0.050	240.00	
