Temperature (K)	Field (T)	Angle (°)	Ic/w (A/cm)	Ic (A)	n	V0 (µV)	V1 (µV/A)	Hall field (T)	Hall angle (°)	Set temperature (K)	Set field (T)	Set angle (°)
80.01	0.150	0.00	145.96	58.38	15.17	0.01326	0.00145	0.157	0.07	80.00	0.150	0.00	
80.00	0.150	5.00	145.65	58.26	14.84	-0.04253	0.00020	0.157	5.06	80.00	0.150	5.00	
80.00	0.150	10.00	146.14	58.46	14.79	-0.02241	0.00007	0.157	10.02	80.00	0.150	10.00	
80.00	0.150	15.00	147.51	59.00	15.21	-0.04540	0.00173	0.157	15.03	80.00	0.150	15.00	
80.00	0.149	20.00	147.27	58.91	14.88	0.07233	0.00029	0.156	20.03	80.00	0.150	20.00	
80.00	0.150	25.00	149.13	59.65	15.32	-0.02019	0.00145	0.156	24.93	80.00	0.150	25.00	
80.00	0.150	30.00	149.54	59.82	15.00	0.02354	0.00047	0.156	29.82	80.00	0.150	30.00	
80.00	0.150	35.00	150.51	60.21	15.17	-0.00801	0.00105	0.155	34.65	80.00	0.150	35.00	
80.00	0.150	40.00	152.15	60.86	15.32	0.04089	0.00021	0.155	39.44	80.00	0.150	40.00	
80.00	0.150	45.00	154.09	61.64	15.43	0.03102	0.00061	0.154	44.25	80.00	0.150	45.00	
80.00	0.150	50.00	156.08	62.43	15.34	0.01658	0.00017	0.153	49.08	80.00	0.150	50.00	
80.00	0.150	55.00	158.98	63.59	15.70	0.02435	0.00042	0.152	53.88	80.00	0.150	55.00	
80.01	0.150	60.00	162.66	65.06	15.73	0.04452	0.00037	0.151	58.85	80.00	0.150	60.00	
80.00	0.150	65.00	167.48	66.99	16.24	0.02920	0.00017	0.150	63.86	80.00	0.150	65.00	
80.00	0.150	70.00	172.76	69.11	16.64	0.06836	0.00026	0.149	68.94	80.00	0.150	70.00	
80.00	0.150	75.00	179.93	71.97	17.05	0.06452	0.00002	0.149	74.06	80.00	0.150	75.00	
80.00	0.150	78.00	185.90	74.36	17.47	0.03682	0.00034	0.149	77.17	80.00	0.150	78.00	
80.00	0.150	81.00	192.76	77.10	17.98	0.01448	0.00046	0.149	80.31	80.00	0.150	81.00	
80.00	0.150	84.00	201.07	80.43	18.97	-0.00076	0.00029	0.149	83.41	80.00	0.150	84.00	
80.00	0.150	86.00	207.10	82.84	20.06	-0.01700	0.00055	0.149	85.50	80.00	0.150	86.00	
80.00	0.150	88.00	210.97	84.39	20.58	0.02047	0.00004	0.150	87.54	80.00	0.150	88.00	
80.00	0.150	90.00	212.61	85.04	21.05	-0.00459	0.00061	0.150	89.54	80.00	0.150	90.00	
80.00	0.150	92.00	211.34	84.54	20.83	0.03648	0.00015	0.150	91.65	80.00	0.150	92.00	
80.00	0.150	94.00	207.56	83.02	20.12	0.00903	0.00058	0.151	93.67	80.00	0.150	94.00	
80.00	0.150	96.00	202.01	80.80	19.37	0.00231	0.00043	0.151	95.70	80.00	0.150	96.00	
80.01	0.150	99.00	194.00	77.60	18.41	0.05840	0.00016	0.151	98.68	80.00	0.150	99.00	
80.00	0.149	102.00	186.40	74.56	17.52	0.09123	0.00032	0.151	101.72	80.00	0.150	102.00	
80.00	0.150	105.00	180.49	72.20	17.17	0.01708	0.00069	0.152	104.68	80.00	0.150	105.00	
80.00	0.150	110.00	173.32	69.33	16.61	-0.00394	0.00024	0.152	109.57	80.00	0.150	110.00	
80.00	0.150	115.00	167.58	67.03	16.09	0.01185	-0.00023	0.153	114.44	80.00	0.150	115.00	
80.00	0.150	120.00	163.78	65.51	15.94	0.02136	-0.00056	0.153	119.37	80.00	0.150	120.00	
80.00	0.150	125.00	161.17	64.47	16.16	0.10587	-0.00001	0.153	124.26	80.00	0.150	125.00	
79.99	0.150	130.00	157.99	63.19	15.48	0.03777	0.00078	0.153	129.26	80.00	0.150	130.00	
79.99	0.150	135.00	154.56	61.82	14.81	0.09022	-0.00132	0.153	134.18	80.00	0.150	135.00	
80.00	0.150	140.00	153.71	61.48	15.29	0.05006	-0.00051	0.153	139.25	80.00	0.150	140.00	
80.00	0.150	145.00	153.45	61.38	15.66	0.00800	0.00093	0.152	144.22	80.00	0.150	145.00	
80.00	0.150	150.00	152.32	60.93	15.65	0.01546	-0.00012	0.152	149.29	80.00	0.150	150.00	
80.00	0.150	155.00	151.01	60.41	15.44	0.08869	0.00055	0.152	154.32	80.00	0.150	155.00	
80.00	0.150	160.00	149.91	59.96	15.35	0.03301	-0.00065	0.152	159.37	80.00	0.150	160.00	
80.00	0.150	165.00	149.26	59.71	15.48	0.06389	-0.00032	0.152	164.32	80.00	0.150	165.00	
79.99	0.150	170.00	148.72	59.49	15.52	0.05281	-0.00001	0.152	169.42	80.00	0.150	170.00	
80.00	0.150	175.00	148.27	59.31	15.29	0.03204	0.00092	0.151	174.48	80.00	0.150	175.00	
80.00	0.150	180.00	147.97	59.19	15.37	0.05314	-0.00030	0.152	179.59	80.00	0.150	180.00	
80.01	0.150	185.00	147.26	58.90	14.81	0.02809	-0.00119	0.152	184.70	80.00	0.150	185.00	
80.01	0.150	190.00	147.80	59.12	15.33	-0.00447	-0.00050	0.152	189.73	80.00	0.150	190.00	
80.00	0.150	195.00	148.52	59.41	15.90	0.01131	0.00048	0.152	194.88	80.00	0.150	195.00	
80.00	0.150	200.00	148.56	59.43	15.71	0.01053	0.00049	0.152	199.95	80.00	0.150	200.00	
80.00	0.150	205.00	149.49	59.80	16.09	0.01349	0.00059	0.153	204.98	80.00	0.150	205.00	
80.00	0.150	210.00	150.03	60.01	16.06	0.03720	0.00037	0.153	210.01	80.00	0.150	210.00	
80.00	0.150	215.00	150.62	60.25	15.67	0.01712	0.00056	0.153	214.97	80.00	0.150	215.00	
80.00	0.150	220.00	152.22	60.89	15.95	0.00973	0.00066	0.154	219.86	80.00	0.150	220.00	
80.00	0.150	225.00	153.78	61.51	15.81	0.00245	-0.00006	0.153	224.67	80.00	0.150	225.00	
80.00	0.150	230.00	156.39	62.56	16.18	0.00585	0.00069	0.154	229.52	80.00	0.150	230.00	
79.99	0.150	235.00	159.18	63.67	16.18	0.04279	0.00040	0.153	234.39	80.00	0.150	235.00	
